Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,56.089164,[96 58] ; [ 21 100],[65.52 88.48] ; [51.48 69.52],1
p6,1,0.0,36.136744,[67 85] ; [ 13 108],[ 44.54212454 107.45787546] ; [35.45787546 85.54212454],1
p2,1,1e-06,23.430722,[137  16] ; [80 42],[120.73090909  32.26909091] ; [96.26909091 25.73090909],1
p7,1,2e-06,22.57407,[107  47] ; [49 71],[87.67883212 66.32116788] ; [68.32116788 51.67883212],1
p8,1,4e-06,21.488095,[89 65] ; [36 85],[70. 84.] ; [55. 66.],1
s6,1,2.3e-05,17.90113,[97 54] ; [47 75],[79.64835165 71.35164835] ; [64.35164835 57.64835165],1
p11,1,9.5e-05,15.232663,[130  25] ; [78 45],[115.97122302  39.02877698] ; [92.02877698 30.97122302],1
n5,1,0.000158,14.272886,[121  34] ; [70 53],[106.49280576  48.50719424] ; [84.50719424 38.49280576],1
p10,1,0.000166,14.181307,[130  25] ; [79 44],[116.52877698  38.47122302] ; [92.47122302 30.52877698],1
n4,1,0.00081,11.218771,[126  29] ; [78 45],[113.74100719  41.25899281] ; [90.25899281 32.74100719],1
n6,1,0.001236,10.435989,[136  18] ; [90 33],[125.64620939  28.35379061] ; [100.35379061  22.64620939],0
r4,1,0.001497,10.082912,[141  14] ; [95 28],[131.58273381  23.41726619] ; [104.41726619  18.58273381],0
p9,1,0.002286,9.304165,[130  24] ; [82 37],[119.58974359  34.41025641] ; [92.41025641 26.58974359],0
v1,1,0.002456,9.173303,[86 65] ; [47 75],[73.56410256 77.43589744] ; [59.43589744 62.56410256],0
p5,1,0.004701,7.990965,[ 20 135] ; [  4 118],[ 13.42960289 141.57039711] ; [ 10.57039711 111.42960289],0
v4,1,0.011993,6.311914,[146   8] ; [105  17],[140.05072464  13.94927536] ; [110.94927536  11.05072464],0
s5,1,0.012681,6.213068,[ 49 101] ; [23 97],[ 40. 110.] ; [32. 88.],0
s2,1,0.018262,5.570887,[64 90] ; [34 88],[54.68115942 99.31884058] ; [43.31884058 78.68115942],0
s7,1,0.023597,5.124022,[51 98] ; [25 91],[ 42.73207547 106.26792453] ; [33.26792453 82.73207547],0
r3,1,0.05372,3.721371,[146   7] ; [109  13],[141.87272727  11.12727273] ; [113.12727273   8.87272727],0
u1,1,0.053812,3.718507,[ 43 112] ; [ 22 101],[ 36.24100719 118.75899281] ; [28.75899281 94.24100719],0
v3,1,0.069745,3.289003,[55 91] ; [32 86],[48.11363636 97.88636364] ; [38.88636364 79.11363636],0
b5,1,0.073869,3.194881,[87 68] ; [82 41],[94.22661871 60.77338129] ; [74.77338129 48.22661871],0
v2,1,0.079553,3.074011,[93 55] ; [61 56],[86.00754717 61.99245283] ; [67.99245283 49.00754717],0
a6,1,0.107973,2.583636,[113  42] ; [99 23],[118.62815884  36.37184116] ; [93.37184116 28.62815884],0
p1,1,0.115935,2.471389,[ 17 137] ; [  7 116],[ 13.34296029 140.65703971] ; [ 10.65703971 112.34296029],0
n2,1,0.144362,2.130839,[21  8] ; [25 20],[18.02702703 10.97297297] ; [27.97297297 17.02702703],0
r1,1,0.16733,1.906702,[128  25] ; [94 28],[123.51272727  29.48727273] ; [98.48727273 23.51272727],0
a7,1,0.178982,1.806053,[126  29] ; [91 31],[121.42599278  33.57400722] ; [95.57400722 26.42599278],0
d4,1,0.202617,1.623412,[154   1] ; [117   3],[152.74545455   2.25454545] ; [118.25454545   1.74545455],0
u4,1,0.214771,1.538972,[  1 153] ; [  3 120],[  2.22382671 151.77617329] ; [  1.77617329 121.22382671],0
p12,1,0.225656,1.468033,[ 10 145] ; [  4 119],[  7.8057554 147.1942446] ; [  6.1942446 116.8057554],0
u3,1,0.234272,1.414737,[24 14] ; [12 13],[21.71428571 16.28571429] ; [14.28571429 10.71428571],0
a5,1,0.266535,1.234493,[128  27] ; [95 28],[124.33453237  30.66546763] ; [98.66546763 24.33453237],0
s3,1,0.273399,1.199615,[66 86] ; [45 77],[61.57664234 90.42335766] ; [49.42335766 72.57664234],0
b3,1,0.317319,0.999963,[30 64] ; [25 38],[32.92993631 61.07006369] ; [22.07006369 40.92993631],0
b2,1,0.317319,0.999963,[30 64] ; [25 38],[32.92993631 61.07006369] ; [22.07006369 40.92993631],0
s4,1,0.349055,0.876889,[ 22 129] ; [ 13 108],[ 19.43014706 131.56985294] ; [ 15.56985294 105.43014706],0
b4,1,0.364908,0.82093,[90 65] ; [78 45],[93.66906475 61.33093525] ; [74.33093525 48.66906475],0
a4,1,0.426199,0.633158,[95 60] ; [69 53],[91.76895307 63.23104693] ; [72.23104693 49.76895307],0
a3,1,0.462811,0.539088,[117  37] ; [98 25],[119.53068592  34.46931408] ; [95.46931408 27.53068592],0
d5,1,0.479488,0.500027,[152   3] ; [118   4],[151.08303249   3.91696751] ; [118.91696751   3.08303249],0
d3,1,0.5204,0.413101,[142  13] ; [109  13],[140.45126354  14.54873646] ; [110.54873646  11.45126354],0
n3,1,0.558267,0.342713,[21  8] ; [29 15],[19.8630137  9.1369863] ; [30.1369863 13.8630137],0
n1,1,0.63406,0.226595,[ 8 22] ; [14 30],[ 8.91891892 21.08108108] ; [13.08108108 30.91891892],0
a1,1,0.667205,0.184889,[  8 147] ; [  5 118],[  7.24820144 147.75179856] ; [  5.75179856 117.24820144],0
u2,1,0.71198,0.136307,[21 16] ; [13 12],[20.29032258 16.70967742] ; [13.70967742 11.29032258],0
b1,1,0.839694,0.040919,[56 99] ; [43 80],[55.19784173 99.80215827] ; [43.80215827 79.19784173],0
a8,1,0.895283,0.017324,[ 14 122] ; [12 99],[ 14.31578947 121.68421053] ; [11.68421053 99.31578947],0
d2,1,0.981419,0.000542,[108  46] ; [84 36],[107.91240876  46.08759124] ; [84.08759124 35.91240876],0
r2,1,0.986345,0.000293,[144   9] ; [113   7],[144.03296703   8.96703297] ; [112.96703297   7.03296703],0
s1,1,0.988164,0.00022,[  5 149] ; [  4 118],[  5.02173913 148.97826087] ; [  3.97826087 118.02173913],0
