Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,115.872936,[ 6 64] ; [274  88],[45.37037037 24.62962963] ; [234.62962963 127.37037037],1
d4,1,0.0,85.404697,[35 34] ; [335  26],[59.37209302  9.62790698] ; [310.62790698  50.37209302],1
a4,1,0.0,29.765534,[12 57] ; [192 169],[32.73488372 36.26511628] ; [171.26511628 189.73488372],1
d2,1,1e-06,23.756521,[19 51] ; [212 148],[37.60465116 32.39534884] ; [193.39534884 166.60465116],1
d3,1,3.2e-05,17.276003,[36 33] ; [277  85],[50.10904872 18.89095128] ; [262.89095128  99.10904872],1
a5,1,5e-05,16.429816,[41 28] ; [295  67],[53.79118329 15.20881671] ; [282.20881671  79.79118329],1
a3,1,5.8e-05,16.177251,[39 30] ; [286  75],[52.15116279 16.84883721] ; [272.84883721  88.15116279],1
u1,1,8e-05,15.549126,[ 3 67] ; [ 93 269],[15.55555556 54.44444444] ; [ 80.44444444 281.55555556],1
a2,1,0.00014,14.495944,[ 6 64] ; [111 251],[18.95833333 51.04166667] ; [ 98.04166667 263.95833333],1
s6,1,0.020933,5.332377,[39 29] ; [253 101],[47.0521327 20.9478673] ; [244.9478673 109.0521327],0
n4,1,0.022634,5.196382,[51 18] ; [308  54],[57.47331787 11.52668213] ; [301.52668213  60.47331787],0
s8,1,0.033253,4.532714,[26 43] ; [185 173],[34.09601874 34.90398126] ; [176.90398126 181.09601874],0
p4,1,0.034997,4.445329,[35 32] ; [236 123],[42.62206573 24.37793427] ; [228.37793427 130.62206573],0
p10,1,0.039975,4.218961,[52 15] ; [313  46],[57.40610329  9.59389671] ; [307.59389671  51.40610329],0
p9,1,0.04314,4.089892,[54 13] ; [319  38],[58.94103774  8.05896226] ; [314.05896226  42.94103774],0
b1,1,0.072092,3.234744,[30 40] ; [115 247],[23.49537037 46.50462963] ; [121.50462963 240.49537037],0
p1,1,0.093961,2.805165,[ 9 59] ; [ 26 336],[ 5.53488372 62.46511628] ; [ 29.46511628 332.53488372],0
s7,1,0.116939,2.457853,[29 35] ; [193 152],[34.73838631 29.26161369] ; [187.26161369 157.73838631],0
b5,1,0.13335,2.253063,[36 34] ; [221 141],[41.64351852 28.35648148] ; [215.35648148 146.64351852],0
p2,1,0.16978,1.884884,[54 14] ; [311  51],[57.72093023 10.27906977] ; [307.27906977  54.72093023],0
s2,1,0.171235,1.872094,[31 37] ; [195 162],[36.16 31.84] ; [189.84 167.16],0
s5,1,0.194802,1.680919,[20 46] ; [134 212],[24.66990291 41.33009709] ; [129.33009709 216.66990291],0
p3,1,0.202114,1.627035,[33 35] ; [206 156],[37.79534884 30.20465116] ; [201.20465116 160.79534884],0
a1,1,0.224398,1.476024,[ 2 68] ; [ 24 338],[ 4.21296296 65.78703704] ; [ 21.78703704 340.21296296],0
a8,1,0.259649,1.270629,[ 7 58] ; [ 52 267],[ 9.98697917 55.01302083] ; [ 49.01302083 269.98697917],0
b3,1,0.349192,0.876389,[14 30] ; [ 90 139],[16.76190476 27.23809524] ; [ 87.23809524 141.76190476],0
b2,1,0.349192,0.876389,[14 30] ; [ 90 139],[16.76190476 27.23809524] ; [ 87.23809524 141.76190476],0
p8,1,0.428084,0.628016,[41 27] ; [195 159],[38.02843602 29.97156398] ; [197.97156398 156.02843602],0
r3,1,0.449527,0.571845,[69  1] ; [349  11],[68.04651163  1.95348837] ; [349.95348837  10.04651163],0
p5,1,0.515196,0.423499,[10 58] ; [ 43 319],[ 8.38139535 59.61860465] ; [ 44.61860465 317.38139535],0
v3,1,0.516748,0.420378,[38 32] ; [207 147],[40.44811321 29.55188679] ; [204.55188679 149.44811321],0
