Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,56.371294,[453  24] ; [9 9],[445.2  31.8] ; [16.8  1.2],1
r2,1,0.0,44.987054,[453  19] ; [10  7],[446.90388548  25.09611452] ; [16.09611452  0.90388548],1
r1,1,0.000178,14.0505,[399  76] ; [9 9],[393.10344828  81.89655172] ; [14.89655172  3.10344828],1
r3,1,0.000315,12.980411,[465  11] ; [15  3],[462.51012146  13.48987854] ; [17.48987854  0.51012146],1
a7,1,0.000979,10.866835,[352 123] ; [ 7 11],[345.89249493 129.10750507] ; [13.10750507  4.89249493],1
d3,1,0.0083,6.967479,[345 128] ; [ 8 10],[340.05906314 132.94093686] ; [12.94093686  5.05906314],0
b1,1,0.010017,6.631917,[175 302] ; [12  6],[180.2 296.8] ; [ 6.8 11.2],0
d1,1,0.011277,6.421172,[300 177] ; [ 6 12],[294.87272727 182.12727273] ; [11.12727273  6.87272727],0
p2,1,0.021046,5.322961,[438  37] ; [13  4],[435.41666667  39.58333333] ; [15.58333333  1.41666667],0
p11,1,0.023487,5.132154,[410  67] ; [12  6],[406.65454545  70.34545455] ; [15.34545455  2.65454545],0
p8,1,0.024212,5.079402,[329 144] ; [ 8 10],[324.64562118 148.35437882] ; [12.35437882  5.64562118],0
s2,1,0.024338,5.070397,[260 215] ; [ 5 13],[255.32454361 219.67545639] ; [9.67545639 8.32454361],0
v3,1,0.027308,4.871261,[206 255] ; [ 3 14],[201.56694561 259.43305439] ; [7.43305439 9.56694561],0
n6,1,0.040039,4.216234,[418  55] ; [13  5],[415.19959267  57.80040733] ; [15.80040733  2.19959267],0
n1,1,0.055659,3.662238,[26 62] ; [3 1],[27.73913043 60.26086957] ; [1.26086957 2.73913043],0
a6,1,0.070355,3.274727,[332 142] ; [9 9],[328.52439024 145.47560976] ; [12.47560976  5.52439024],0
p10,1,0.108201,2.580303,[442  32] ; [15  3],[440.2804878  33.7195122] ; [16.7195122  1.2804878],0
a8,1,0.110972,2.540323,[ 70 364] ; [ 5 11],[ 72.33333333 361.66666667] ; [ 2.66666667 13.33333333],0
u1,1,0.138779,2.191444,[ 93 384] ; [ 1 17],[ 90.58181818 386.41818182] ; [ 3.41818182 14.58181818],0
d4,1,0.1676,1.904284,[400  74] ; [13  5],[397.8902439  76.1097561] ; [15.1097561  2.8902439],0
d5,1,0.169122,1.890707,[399  74] ; [13  5],[396.89613035  76.10386965] ; [15.10386965  2.89613035],0
b5,1,0.212366,1.555222,[274 203] ; [13  5],[276.56363636 200.43636364] ; [10.43636364  7.56363636],0
a5,1,0.221127,1.49704,[365 112] ; [16  2],[367.14545455 109.85454545] ; [13.85454545  4.14545455],0
s4,1,0.293464,1.10366,[ 85 387] ; [ 5 13],[ 86.69387755 385.30612245] ; [ 3.30612245 14.69387755],0
a3,1,0.309059,1.034695,[365 109] ; [12  6],[363.20731707 110.79268293] ; [13.79268293  4.20731707],0
v2,1,0.325334,0.967383,[283 177] ; [9 9],[281.0041841 178.9958159] ; [10.9958159  7.0041841],0
a2,1,0.328402,0.955189,[129 348] ; [ 3 15],[127.2 349.8] ; [ 4.8 13.2],0
s5,1,0.353584,0.860552,[189 276] ; [ 5 12],[187.15767635 277.84232365] ; [ 6.84232365 10.15767635],0
n4,1,0.364661,0.821777,[384  91] ; [13  5],[382.50507099  92.49492901] ; [14.49492901  3.50507099],0
s6,1,0.406413,0.68927,[337 131] ; [10  6],[335.52892562 132.47107438] ; [11.47107438  4.52892562],0
v1,1,0.417573,0.657135,[277 188] ; [9 9],[275.34161491 189.65838509] ; [10.65838509  7.34161491],0
s7,1,0.431143,0.619741,[258 197] ; [8 9],[256.41949153 198.58050847] ; [9.58050847 7.41949153],0
p5,1,0.431737,0.618147,[ 73 402] ; [ 4 14],[ 74.18864097 400.81135903] ; [ 2.81135903 15.18864097],0
s1,1,0.434962,0.609537,[ 12 460] ; [ 1 17],[ 12.52244898 459.47755102] ; [ 0.47755102 17.52244898],0
a4,1,0.473594,0.513578,[226 250] ; [ 7 11],[224.51012146 251.48987854] ; [8.48987854 9.51012146],0
d2,1,0.540507,0.374601,[229 246] ; [10  8],[230.27383367 244.72616633] ; [8.72616633 9.27383367],0
s8,1,0.552221,0.353353,[245 230] ; [ 8 10],[243.76267748 231.23732252] ; [9.23732252 8.76267748],0
p1,1,0.574807,0.314706,[ 45 430] ; [ 1 17],[ 44.32048682 430.67951318] ; [ 1.67951318 16.32048682],0
b3,1,0.606527,0.265263,[120 180] ; [ 5 10],[119.04761905 180.95238095] ; [5.95238095 9.04761905],0
b2,1,0.606527,0.265263,[120 180] ; [ 5 10],[119.04761905 180.95238095] ; [5.95238095 9.04761905],0
p12,1,0.618863,0.247469,[ 45 431] ; [ 1 16],[ 44.4137931 431.5862069] ; [ 1.5862069 15.4137931],0
b4,1,0.641321,0.217019,[265 212] ; [11  7],[265.96363636 211.03636364] ; [10.03636364  7.96363636],0
u2,1,0.711889,0.136398,[64 47] ; [3 3],[63.56410256 47.43589744] ; [3.43589744 2.56410256],0
p3,1,0.734802,0.114748,[298 177] ; [12  6],[298.68154158 176.31845842] ; [11.31845842  6.68154158],0
p6,1,0.818344,0.052751,[236 235] ; [9 8],[236.46516393 234.53483607] ; [8.53483607 8.46516393],0
u3,1,0.827697,0.047374,[60 50] ; [3 3],[59.74137931 50.25862069] ; [3.25862069 2.74137931],0
s3,1,0.845669,0.037888,[277 194] ; [11  7],[277.39877301 193.60122699] ; [10.60122699  7.39877301],0
n5,1,0.852564,0.034539,[378  97] ; [14  4],[377.68762677  97.31237323] ; [14.31237323  3.68762677],0
n2,1,0.90583,0.013995,[69 20] ; [3 1],[68.90322581 20.09677419] ; [3.09677419 0.90322581],0
p4,1,0.979197,0.00068,[341 133] ; [13  5],[341.04878049 132.95121951] ; [12.95121951  5.04878049],0
