Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d4,1,0.020385,5.378656,[3 3] ; [20  2],[4.92857143 1.07142857] ; [18.07142857  3.92857143],0
b5,1,0.040867,4.181507,[1 5] ; [14  8],[3.21428571 2.78571429] ; [11.78571429 10.21428571],0
a5,1,0.040867,4.181507,[1 5] ; [14  8],[3.21428571 2.78571429] ; [11.78571429 10.21428571],0
d1,1,0.065436,3.393939,[1 5] ; [13  9],[3. 3.] ; [11. 11.],0
b1,1,0.099129,2.719503,[5 1] ; [10 12],[3.21428571 2.78571429] ; [11.78571429 10.21428571],0
p4,1,0.121315,2.400259,[2 4] ; [15  7],[3.64285714 2.35714286] ; [13.35714286  8.64285714],0
a7,1,0.121315,2.400259,[2 4] ; [15  7],[3.64285714 2.35714286] ; [13.35714286  8.64285714],0
p2,1,0.189927,1.718182,[3 3] ; [17  5],[4.28571429 1.71428571] ; [15.71428571  6.28571429],0
a4,1,0.200602,1.637984,[1 5] ; [10 12],[2.35714286 3.64285714] ; [ 8.64285714 13.35714286],0
r1,1,0.200602,1.637984,[1 5] ; [10 12],[2.35714286 3.64285714] ; [ 8.64285714 13.35714286],0
p6,1,0.24135,1.372689,[1 5] ; [ 9 12],[2.22222222 3.77777778] ; [ 7.77777778 13.22222222],0
b4,1,0.262125,1.257498,[2 4] ; [13  9],[3.21428571 2.78571429] ; [11.78571429 10.21428571],0
a8,1,0.268807,1.222826,[1 4] ; [ 1 19],[0.4 4.6] ; [ 1.6 18.4],0
v3,1,0.27198,1.206734,[1 5] ; [ 9 13],[2.14285714 3.85714286] ; [ 7.85714286 14.14285714],0
s1,1,0.306826,1.044289,[1 5] ; [ 1 21],[0.42857143 5.57142857] ; [ 1.57142857 20.42857143],0
p10,1,0.326109,0.964286,[5 1] ; [13  8],[4. 2.] ; [14.  7.],0
v4,1,0.359809,0.838561,[5 1] ; [14  8],[4.07142857 1.92857143] ; [14.92857143  7.07142857],0
n2,1,0.407626,0.685714,[4 1] ; [4 3],[3.33333333 1.66666667] ; [4.66666667 2.33333333],0
n3,1,0.407626,0.685714,[4 1] ; [4 3],[3.33333333 1.66666667] ; [4.66666667 2.33333333],0
d3,1,0.410004,0.678788,[3 3] ; [15  7],[3.85714286 2.14285714] ; [14.14285714  7.85714286],0
n6,1,0.410004,0.678788,[3 3] ; [15  7],[3.85714286 2.14285714] ; [14.14285714  7.85714286],0
s4,1,0.422702,0.642792,[2 4] ; [ 4 18],[1.28571429 4.71428571] ; [ 4.71428571 17.28571429],0
s3,1,0.430412,0.621711,[1 5] ; [ 7 14],[1.77777778 4.22222222] ; [ 6.22222222 14.77777778],0
p3,1,0.430412,0.621711,[1 5] ; [ 7 14],[1.77777778 4.22222222] ; [ 6.22222222 14.77777778],0
s8,1,0.466479,0.530303,[1 5] ; [ 7 15],[1.71428571 4.28571429] ; [ 6.28571429 15.71428571],0
p7,1,0.468084,0.526496,[4 2] ; [11 11],[3.21428571 2.78571429] ; [11.78571429 10.21428571],0
v1,1,0.544356,0.367526,[3 3] ; [14  8],[3.64285714 2.35714286] ; [13.35714286  8.64285714],0
n5,1,0.594853,0.282828,[5 1] ; [16  6],[4.5 1.5] ; [16.5  5.5],0
n4,1,0.594853,0.282828,[4 2] ; [17  5],[4.5 1.5] ; [16.5  5.5],0
s6,1,0.689995,0.159091,[3 3] ; [13  9],[3.42857143 2.57142857] ; [12.57142857  9.42857143],0
u2,1,0.746886,0.104167,[1 1] ; [5 3],[1.2 0.8] ; [4.8 3.2],0
n1,1,0.793428,0.068571,[1 4] ; [1 6],[0.83333333 4.16666667] ; [1.16666667 5.83333333],0
p9,1,0.83131,0.045378,[4 2] ; [13  8],[3.77777778 2.22222222] ; [13.22222222  7.77777778],0
a6,1,0.84313,0.039161,[3 3] ; [12 10],[3.21428571 2.78571429] ; [11.78571429 10.21428571],0
p8,1,0.84313,0.039161,[3 3] ; [10 12],[2.78571429 3.21428571] ; [10.21428571 11.78571429],0
a3,1,0.890782,0.018855,[4 2] ; [14  8],[3.85714286 2.14285714] ; [14.14285714  7.85714286],0
p5,1,0.931549,0.007378,[1 5] ; [ 4 18],[1.07142857 4.92857143] ; [ 3.92857143 18.07142857],0
r4,1,0.943843,0.004962,[2 4] ; [ 7 15],[1.92857143 4.07142857] ; [ 7.07142857 14.92857143],0
s2,1,1.0,0.0,[2 4] ; [ 7 14],[2. 4.] ; [ 7. 14.],0
d2,1,1.0,0.0,[3 3] ; [11 11],[3. 3.] ; [11. 11.],0
u3,1,1.0,0.0,[1 1] ; [4 4],[1. 1.] ; [4. 4.],0
