Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.004211,8.190695,[14  3] ; [23 31],[8.85915493 8.14084507] ; [28.14084507 25.85915493],0
u2,1,0.025199,5.010171,[7 4] ; [ 9 25],[3.91111111 7.08888889] ; [12.08888889 21.91111111],0
p2,1,0.037149,4.343555,[15  2] ; [33 21],[11.49295775  5.50704225] ; [36.50704225 17.49295775],0
a8,1,0.038118,4.299766,[ 4 13] ; [ 3 48],[ 1.75 15.25] ; [ 5.25 45.75],0
p4,1,0.053724,3.721258,[10  7] ; [18 37],[ 6.61111111 10.38888889] ; [21.38888889 33.61111111],0
b1,1,0.073965,3.19276,[11  6] ; [22 33],[7.79166667 9.20833333] ; [25.20833333 29.79166667],0
p5,1,0.08016,3.061662,[ 2 15] ; [ 1 52],[ 0.72857143 16.27142857] ; [ 2.27142857 50.72857143],0
a6,1,0.165292,1.925134,[11  6] ; [25 30],[8.5 8.5] ; [27.5 27.5],0
r3,1,0.216504,1.527395,[14  3] ; [36 18],[11.97183099  5.02816901] ; [38.02816901 15.97183099],0
b3,1,0.21706,1.523701,[4 5] ; [ 7 23],[2.53846154 6.46153846] ; [ 8.46153846 21.53846154],0
b2,1,0.21706,1.523701,[4 5] ; [ 7 23],[2.53846154 6.46153846] ; [ 8.46153846 21.53846154],0
p3,1,0.276729,1.183082,[ 7 10] ; [15 40],[ 5.19444444 11.80555556] ; [16.80555556 38.19444444],0
p10,1,0.280059,1.166803,[12  5] ; [29 23],[10.10144928  6.89855072] ; [30.89855072 21.10144928],0
s5,1,0.282172,1.156599,[ 3 13] ; [ 5 50],[ 1.8028169 14.1971831] ; [ 6.1971831 48.8028169],0
v1,1,0.285971,1.138494,[ 3 14] ; [17 38],[ 4.72222222 12.27777778] ; [15.27777778 39.72222222],0
s7,1,0.29884,1.079365,[5 9] ; [12 42],[ 3.5 10.5] ; [13.5 40.5],0
s8,1,0.319019,0.992964,[ 5 12] ; [10 45],[ 3.54166667 13.45833333] ; [11.45833333 43.54166667],0
n1,1,0.366444,0.815686,[3 3] ; [ 6 14],[2.07692308 3.92307692] ; [ 6.92307692 13.07692308],0
d1,1,0.372817,0.794255,[ 1 16] ; [ 1 54],[ 0.47222222 16.52777778] ; [ 1.52777778 53.47222222],0
p8,1,0.379141,0.773486,[8 9] ; [19 35],[ 6.46478873 10.53521127] ; [20.53521127 33.46478873],0
b5,1,0.385007,0.754652,[11  6] ; [29 26],[9.44444444 7.55555556] ; [30.55555556 24.44444444],0
d5,1,0.397306,0.716465,[8 8] ; [21 34],[6.53521127 9.46478873] ; [22.46478873 32.53521127],0
s2,1,0.428567,0.626705,[ 6 11] ; [14 41],[ 4.72222222 12.27777778] ; [15.27777778 39.72222222],0
s4,1,0.440392,0.59526,[ 2 15] ; [11 44],[ 3.06944444 13.93055556] ; [ 9.93055556 45.06944444],0
v2,1,0.459514,0.547077,[ 5 11] ; [12 42],[ 3.88571429 12.11428571] ; [13.11428571 40.88571429],0
b4,1,0.482851,0.492418,[ 7 10] ; [28 27],[8.26388889 8.73611111] ; [26.73611111 28.26388889],0
n3,1,0.557307,0.344388,[5 1] ; [15  6],[4.44444444 1.55555556] ; [15.55555556  5.44444444],0
r4,1,0.588911,0.292048,[9 8] ; [25 30],[8.02777778 8.97222222] ; [25.97222222 29.02777778],0
n2,1,0.600698,0.273945,[3 3] ; [13  8],[3.55555556 2.44444444] ; [12.44444444  8.55555556],0
a4,1,0.626319,0.237085,[ 4 13] ; [10 45],[ 3.30555556 13.69444444] ; [10.69444444 44.30555556],0
v3,1,0.628255,0.234435,[ 3 14] ; [ 7 47],[ 2.3943662 14.6056338] ; [ 7.6056338 46.3943662],0
n5,1,0.654548,0.200214,[13  4] ; [39 16],[12.27777778  4.72222222] ; [39.72222222 15.27777778],0
