Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,53.743127,[107  22] ; [109 141],[73.51978892 55.48021108] ; [142.48021108 107.51978892],1
p4,1,0.0,44.812483,[105  27] ; [112 143],[74.01550388 57.98449612] ; [142.98449612 112.01550388],1
p8,1,0.0,40.240556,[93 39] ; [ 93 162],[63.44186047 68.55813953] ; [122.55813953 132.44186047],1
p3,1,1e-06,23.508914,[79 53] ; [ 87 168],[56.62015504 75.37984496] ; [109.37984496 145.62015504],1
s7,1,1e-05,19.605324,[76 52] ; [ 86 157],[55.89218329 72.10781671] ; [106.10781671 136.89218329],1
s5,1,1.9e-05,18.324409,[57 68] ; [ 60 191],[38.8962766 86.1037234] ; [ 78.1037234 172.8962766],1
p2,1,8.2e-05,15.514491,[121  11] ; [192  64],[106.48453608  25.51546392] ; [206.51546392  49.48453608],1
p5,1,0.000262,13.327726,[ 25 107] ; [ 17 236],[ 14.4 117.6] ; [ 27.6 225.4],1
s8,1,0.00044,12.355351,[66 65] ; [ 82 174],[50.09819121 80.90180879] ; [ 97.90180879 158.09819121],1
d1,1,0.000698,11.494381,[82 50] ; [113 144],[66.16966581 65.83033419] ; [128.83033419 128.16966581],1
p1,1,0.000788,11.270427,[ 20 112] ; [ 13 242],[ 11.25581395 120.74418605] ; [ 21.74418605 233.25581395],1
s6,1,0.003288,8.640499,[94 33] ; [149 105],[81. 46.] ; [162.  92.],0
b2,1,0.003547,8.502126,[40 46] ; [ 41 107],[29.76923077 56.23076923] ; [51.23076923 96.76923077],0
b3,1,0.003547,8.502126,[40 46] ; [ 41 107],[29.76923077 56.23076923] ; [51.23076923 96.76923077],0
s2,1,0.004841,7.937886,[75 57] ; [106 148],[61.89637306 70.10362694] ; [119.10362694 134.89637306],0
a4,1,0.005268,7.784893,[68 63] ; [ 95 161],[55.17571059 75.82428941] ; [107.82428941 148.17571059],0
n4,1,0.006259,7.474084,[107  25] ; [174  82],[95.59793814 36.40206186] ; [185.40206186  70.59793814],0
p9,1,0.006764,7.334468,[114  18] ; [186  64],[103.66492147  28.33507853] ; [196.33507853  53.66492147],0
d3,1,0.008275,6.972959,[94 36] ; [150 106],[82.1761658 47.8238342] ; [161.8238342  94.1761658],0
p10,1,0.01546,5.863245,[106  24] ; [178  76],[96.14583333 33.85416667] ; [187.85416667  66.14583333],0
p11,1,0.016501,5.74865,[106  26] ; [177  80],[96.03084833 35.96915167] ; [186.96915167  70.03084833],0
r4,1,0.01765,5.630579,[123   9] ; [218  39],[115.71208226  16.28791774] ; [225.28791774  31.71208226],0
r2,1,0.018888,5.51186,[126   3] ; [235  22],[120.64507772   8.35492228] ; [240.35492228  16.64507772],0
n6,1,0.020079,5.405035,[116  16] ; [201  56],[107.56812339  24.43187661] ; [209.43187661  47.56812339],0
s4,1,0.023687,5.11743,[35 92] ; [ 45 211],[ 26.52741514 100.47258486] ; [ 53.47258486 202.52741514],0
b5,1,0.026278,4.937618,[71 61] ; [168  89],[81.10025707 50.89974293] ; [157.89974293  99.10025707],0
r1,1,0.02772,4.84537,[105  27] ; [176  79],[95.84496124 36.15503876] ; [185.15503876  69.84496124],0
