Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,189.097747,[185  87] ; [ 34 259],[105.4300885 166.5699115] ; [113.5699115 179.4300885],1
s6,1,0.0,91.938701,[205  65] ; [105 189],[148.40425532 121.59574468] ; [161.59574468 132.40425532],1
s7,1,0.0,60.598587,[148 113] ; [ 67 213],[103.7245841 157.2754159] ; [111.2754159 168.7245841],1
s8,1,0.0,55.886733,[137 135] ; [ 60 234],[ 94.67137809 177.32862191] ; [102.32862191 191.67137809],1
p12,1,0.004206,8.192536,[ 19 251] ; [  6 286],[ 12.01067616 257.98932384] ; [ 12.98932384 279.01067616],0
r1,1,0.004846,7.936042,[228  43] ; [219  75],[214.40176991  56.59823009] ; [232.59823009  61.40176991],0
s4,1,0.006466,7.415627,[ 41 230] ; [ 23 270],[ 30.75177305 240.24822695] ; [ 33.24822695 259.75177305],0
r3,1,0.008628,6.898173,[261  10] ; [268  27],[253.2844523  17.7155477] ; [275.7155477  19.2844523],0
u1,1,0.028974,4.769181,[ 49 223] ; [ 34 261],[ 39.81657848 232.18342152] ; [ 43.18342152 251.81657848],0
p10,1,0.029738,4.724364,[213  56] ; [208  84],[201.86987522  67.13012478] ; [219.13012478  72.86987522],0
r4,1,0.033427,4.523773,[251  21] ; [256  39],[243.21693122  28.78306878] ; [263.78306878  31.21693122],0
u4,1,0.034532,4.468151,[ 10 262] ; [  3 292],[  6.23633157 265.76366843] ; [  6.76366843 288.23633157],0
a8,1,0.0414,4.159567,[ 38 218] ; [ 24 241],[ 30.46449136 225.53550864] ; [ 31.53550864 233.46449136],0
n4,1,0.053614,3.724663,[212  60] ; [209  86],[201.96119929  70.03880071] ; [219.03880071  75.96119929],0
n5,1,0.075944,3.149641,[205  66] ; [202  91],[195.56205674  75.43794326] ; [211.43794326  81.56205674],0
p2,1,0.080453,3.05573,[224  47] ; [224  68],[215.64476021  55.35523979] ; [232.35523979  59.64476021],0
p4,1,0.090968,2.857158,[152 119] ; [144 150],[141.97522124 129.02477876] ; [154.02477876 139.97522124],0
s1,1,0.102836,2.661,[ 12 256] ; [  6 287],[  8.59893048 259.40106952] ; [  9.40106952 283.59893048],0
v4,1,0.103362,2.652893,[260  10] ; [275  20],[255.66371681  14.33628319] ; [279.33628319  15.66371681],0
p9,1,0.137158,2.209562,[219  51] ; [221  70],[211.76470588  58.23529412] ; [228.23529412  62.76470588],0
p3,1,0.159262,1.981222,[126 145] ; [119 174],[117.72163121 153.27836879] ; [127.27836879 165.72163121],0
p7,1,0.161186,1.963066,[159 103] ; [160 132],[150.86281588 111.13718412] ; [168.13718412 123.86281588],0
d2,1,0.193128,1.693595,[130 141] ; [125 169],[122.30973451 148.69026549] ; [132.69026549 161.30973451],0
d5,1,0.220951,1.498185,[207  64] ; [237  57],[212.96283186  58.03716814] ; [231.03716814  62.96283186],0
b4,1,0.231254,1.433129,[162 110] ; [161 134],[154.94885362 117.05114638] ; [168.05114638 126.94885362],0
a6,1,0.261668,1.25991,[183  88] ; [212  83],[189.1254417  81.8745583] ; [205.8745583  89.1254417],0
u2,1,0.263472,1.250422,[51 35] ; [49 47],[47.25274725 38.74725275] ; [52.74725275 43.25274725],0
b5,1,0.271544,1.208931,[163 109] ; [190 105],[169.34038801 102.65961199] ; [183.65961199 111.34038801],0
b1,1,0.271544,1.208931,[109 163] ; [105 190],[102.65961199 169.34038801] ; [111.34038801 183.65961199],0
p11,1,0.340723,0.907708,[213  59] ; [221  74],[208.19753086  63.80246914] ; [225.80246914  69.19753086],0
n2,1,0.402359,0.701266,[42 18] ; [48 28],[39.70588235 20.29411765] ; [50.29411765 25.70588235],0
p6,1,0.407995,0.684635,[ 84 185] ; [ 81 208],[ 79.54301075 189.45698925] ; [ 85.45698925 203.54301075],0
p5,1,0.412105,0.67272,[ 17 251] ; [ 14 280],[ 14.78291815 253.21708185] ; [ 16.21708185 277.78291815],0
n1,1,0.463546,0.53732,[23 36] ; [25 51],[20.97777778 38.02222222] ; [27.02222222 48.97777778],0
n3,1,0.47121,0.519136,[42 17] ; [49 26],[40.06716418 18.93283582] ; [50.93283582 24.06716418],0
a5,1,0.513159,0.42762,[183  89] ; [206  89],[186.61022928  85.38977072] ; [202.38977072  92.61022928],0
u3,1,0.525012,0.404036,[51 35] ; [53 44],[48.87431694 37.12568306] ; [55.12568306 41.87431694],0
p1,1,0.551001,0.355527,[ 20 251] ; [ 18 276],[ 18.22654867 252.77345133] ; [ 19.77345133 274.22654867],0
p8,1,0.572503,0.318512,[122 148] ; [137 151],[125.32258065 144.67741935] ; [133.67741935 154.32258065],0
d1,1,0.58374,0.300227,[151 121] ; [157 138],[147.75308642 124.24691358] ; [160.24691358 134.75308642],0
a2,1,0.612739,0.256205,[ 61 211] ; [ 61 234],[ 58.52557319 213.47442681] ; [ 63.47442681 231.52557319],0
v2,1,0.618423,0.24809,[136 118] ; [147 139],[133.11481481 120.88518519] ; [149.88518519 136.11481481],0
d4,1,0.637662,0.221812,[214  56] ; [229  66],[211.69911504  58.30088496] ; [231.30088496  63.69911504],0
b2,1,0.67653,0.174058,[ 59 101] ; [ 60 113],[ 57.17717718 102.82282282] ; [ 61.82282282 111.17717718],0
b3,1,0.67653,0.174058,[ 59 101] ; [ 60 113],[ 57.17717718 102.82282282] ; [ 61.82282282 111.17717718],0
v3,1,0.70563,0.142681,[ 96 161] ; [102 183],[ 93.88560886 163.11439114] ; [104.11439114 180.88560886],0
n6,1,0.732589,0.116748,[217  54] ; [232  62],[215.36106195  55.63893805] ; [233.63893805  60.36106195],0
d3,1,0.805671,0.060523,[183  88] ; [195  98],[181.62765957  89.37234043] ; [196.37234043  96.62765957],0
v1,1,0.807762,0.059202,[125 133] ; [145 148],[126.4246824 131.5753176] ; [143.5753176 149.4246824],0
a1,1,0.838951,0.041305,[ 12 260] ; [ 12 283],[ 11.51322751 260.48677249] ; [ 12.48677249 282.51322751],0
a7,1,0.846259,0.037595,[199  72] ; [218  76],[200.01238938  70.98761062] ; [216.98761062  77.01238938],0
a4,1,0.928377,0.00808,[112 159] ; [120 173],[111.4751773 159.5248227] ; [120.5248227 172.4751773],0
a3,1,0.939293,0.0058,[184  88] ; [198  96],[183.57597173  88.42402827] ; [198.42402827  95.57597173],0
