Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,65.709754,[241  25] ; [19 26],[222.37942122  43.62057878] ; [37.62057878  7.37942122],1
p7,1,0.338767,0.915093,[186  74] ; [27 15],[183.37748344  76.62251656] ; [29.62251656 12.37748344],0
p6,1,0.346346,0.886801,[132 133] ; [19 26],[129.08064516 135.91935484] ; [21.91935484 23.08064516],0
u4,1,0.416414,0.660413,[ 13 255] ; [ 1 45],[ 11.94904459 256.05095541] ; [ 2.05095541 43.94904459],0
b1,1,0.449785,0.571194,[115 153] ; [17 29],[112.66242038 155.33757962] ; [19.33757962 26.66242038],0
p9,1,0.554939,0.348544,[244  23] ; [39  5],[242.96141479  24.03858521] ; [40.03858521  3.96141479],0
n2,1,0.555759,0.347101,[39  8] ; [13  4],[38.1875  8.8125] ; [13.8125  3.1875],0
s3,1,0.568048,0.325959,[243  22] ; [41  5],[241.99356913  23.00643087] ; [42.00643087  3.99356913],0
a6,1,0.569248,0.323942,[167  98] ; [31 15],[168.71382637  96.28617363] ; [29.28617363 16.71382637],0
s6,1,0.589983,0.290371,[239  22] ; [41  5],[238.04560261  22.95439739] ; [41.95439739  4.04560261],0
r3,1,0.608307,0.262648,[257  10] ; [44  1],[257.58653846   9.41346154] ; [43.41346154  1.58653846],0
p10,1,0.649453,0.206591,[233  35] ; [38  7],[232.03833866  35.96166134] ; [38.96166134  6.03833866],0
b2,1,0.657698,0.196333,[ 79 111] ; [12 14],[ 80.0462963 109.9537037] ; [10.9537037 15.0462963],0
b3,1,0.657698,0.196333,[ 79 111] ; [12 14],[ 80.0462963 109.9537037] ; [10.9537037 15.0462963],0
b5,1,0.668805,0.183004,[160 108] ; [29 17],[161.31210191 106.68789809] ; [27.68789809 18.31210191],0
p1,1,0.683722,0.165966,[ 30 237] ; [ 6 39],[ 30.80769231 236.19230769] ; [ 5.19230769 39.80769231],0
s5,1,0.75275,0.099235,[136 117] ; [22 21],[135.0472973 117.9527027] ; [22.9527027 20.0472973],0
u2,1,0.763218,0.090756,[26 16] ; [8 4],[26.44444444 15.55555556] ; [7.55555556 4.44444444],0
n3,1,0.890479,0.018961,[34 13] ; [12  5],[33.78125 13.21875] ; [12.21875  4.78125],0
n1,1,0.941394,0.005405,[24 23] ; [8 8],[23.87301587 23.12698413] ; [8.12698413 7.87301587],0
r2,1,0.966793,0.001733,[258   6] ; [45  1],[258.03870968   5.96129032] ; [44.96129032  1.03870968],0
v4,1,0.969618,0.001451,[259   6] ; [45  1],[259.03536977   5.96463023] ; [44.96463023  1.03536977],0
s8,1,0.983236,0.000442,[197  69] ; [34 12],[196.94230769  69.05769231] ; [34.05769231 11.94230769],0
