Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,73.351956,[197  73] ; [ 5 46],[169.90654206 100.09345794] ; [32.09345794 18.90654206],1
d4,1,0.0,38.679818,[247  23] ; [30 21],[232.99065421  37.00934579] ; [44.00934579  6.99065421],1
a5,1,1e-06,24.638632,[223  47] ; [26 25],[209.43925234  60.56074766] ; [39.56074766 11.43925234],1
p9,1,6.1e-05,16.074217,[249  19] ; [38 13],[241.11598746  26.88401254] ; [45.88401254  5.11598746],1
d3,1,9.2e-05,15.288972,[205  65] ; [25 26],[193.45794393  76.54205607] ; [36.54205607 14.45794393],1
n4,1,0.000136,14.561539,[232  36] ; [33 18],[222.63322884  45.36677116] ; [42.36677116  8.63322884],1
p10,1,0.00015,14.368796,[245  21] ; [37 13],[237.37974684  28.62025316] ; [44.62025316  5.37974684],1
a4,1,0.000183,13.99376,[142 127] ; [12 38],[129.86206897 139.13793103] ; [24.13793103 25.86206897],1
u1,1,0.000744,11.37474,[ 68 202] ; [ 2 49],[ 58.87850467 211.12149533] ; [11.12149533 39.87850467],1
r3,1,0.002718,8.987501,[265   5] ; [46  5],[261.58878505   8.41121495] ; [49.41121495  1.58878505],0
p2,1,0.002762,8.958062,[251  18] ; [41 10],[245.4625  23.5375] ; [46.5375  4.4625],0
d2,1,0.002941,8.843759,[146 124] ; [16 35],[136.26168224 133.73831776] ; [25.73831776 25.26168224],0
v4,1,0.005834,7.600776,[262   6] ; [45  5],[258.72955975   9.27044025] ; [48.27044025  1.72955975],0
p3,1,0.007671,7.108778,[184  85] ; [25 26],[175.690625  93.309375] ; [33.309375 17.690625],0
n6,1,0.008531,6.918404,[243  24] ; [40 11],[237.61320755  29.38679245] ; [45.38679245  5.61320755],0
r2,1,0.008566,6.911096,[257   9] ; [44  6],[253.37341772  12.62658228] ; [47.62658228  2.37341772],0
a2,1,0.009407,6.743941,[ 79 191] ; [ 6 45],[ 71.4953271 198.5046729] ; [13.5046729 37.4953271],0
r4,1,0.010091,6.618741,[255  15] ; [43  8],[250.65420561  19.34579439] ; [47.34579439  3.65420561],0
a7,1,0.011146,6.441858,[200  69] ; [29 22],[192.503125  76.496875] ; [36.496875 14.503125],0
n5,1,0.014576,5.966972,[234  33] ; [38 13],[228.37735849  38.62264151] ; [43.62264151  7.37735849],0
s5,1,0.015387,5.871593,[120 142] ; [14 37],[112.16613419 149.83386581] ; [21.83386581 29.16613419],0
b1,1,0.037724,4.317431,[101 169] ; [27 24],[107.6635514 162.3364486] ; [20.3364486 30.6635514],0
p4,1,0.037988,4.305555,[206  63] ; [32 19],[200.06875  68.93125] ; [37.93125 13.06875],0
p1,1,0.060314,3.528743,[ 24 245] ; [ 9 42],[ 27.740625 241.259375] ; [ 5.259375 45.740625],0
a8,1,0.080664,3.051472,[ 47 195] ; [ 4 42],[ 42.85416667 199.14583333] ; [ 8.14583333 37.85416667],0
s4,1,0.081783,3.029104,[ 47 220] ; [ 4 47],[ 42.82075472 224.17924528] ; [ 8.17924528 42.82075472],0
p6,1,0.094702,2.792575,[149 118] ; [21 28],[143.63924051 123.36075949] ; [26.36075949 22.63924051],0
s8,1,0.11449,2.491122,[153 115] ; [23 28],[147.86206897 120.13793103] ; [28.13793103 22.86206897],0
a6,1,0.122033,2.391032,[183  86] ; [29 22],[178.2125  90.7875] ; [33.7875 17.2125],0
a3,1,0.140861,2.168523,[214  54] ; [36 15],[210.03134796  57.96865204] ; [39.96865204 11.03134796],0
r1,1,0.158693,1.98664,[230  37] ; [40 11],[226.69811321  40.30188679] ; [43.30188679  7.69811321],0
v3,1,0.162487,1.950931,[141 121] ; [22 29],[136.44089457 125.55910543] ; [26.55910543 24.44089457],0
v2,1,0.164101,1.93602,[191  75] ; [31 19],[186.87341772  79.12658228] ; [35.12658228 14.87341772],0
p8,1,0.16997,1.883209,[193  74] ; [32 19],[188.91509434  78.08490566] ; [36.08490566 14.91509434],0
p11,1,0.198191,1.655655,[231  39] ; [40 11],[227.94392523  42.05607477] ; [43.05607477  7.94392523],0
s6,1,0.235248,1.408845,[191  71] ; [33 18],[187.50159744  74.49840256] ; [36.49840256 14.50159744],0
s3,1,0.362376,0.829643,[148 117] ; [32 19],[150.94936709 114.05063291] ; [29.05063291 21.94936709],0
b4,1,0.401394,0.704147,[160 110] ; [27 24],[157.28971963 112.71028037] ; [29.71028037 21.28971963],0
s2,1,0.473747,0.513222,[146 122] ; [25 26],[143.66144201 124.33855799] ; [27.33855799 23.66144201],0
p5,1,0.476569,0.506704,[ 43 227] ; [10 40],[ 44.71875 225.28125] ; [ 8.28125 41.71875],0
n1,1,0.533825,0.387105,[19 24] ; [5 4],[19.84615385 23.15384615] ; [4.15384615 4.84615385],0
u2,1,0.550097,0.357143,[27 29] ; [8 6],[28. 28.] ; [7. 7.],0
n2,1,0.588944,0.291996,[35  8] ; [8 1],[35.55769231  7.44230769] ; [7.44230769 1.55769231],0
s7,1,0.612414,0.256674,[147 111] ; [26 23],[145.38762215 112.61237785] ; [27.61237785 21.38762215],0
p12,1,0.621917,0.243182,[ 27 241] ; [ 4 47],[ 26.04388715 241.95611285] ; [ 4.95611285 46.04388715],0
b2,1,0.657431,0.19666,[ 75 105] ; [16 19],[ 76.18604651 103.81395349] ; [14.81395349 20.18604651],0
b3,1,0.657431,0.19666,[ 75 105] ; [16 19],[ 76.18604651 103.81395349] ; [14.81395349 20.18604651],0
u4,1,0.690912,0.1581,[  8 262] ; [ 1 50],[  7.57009346 262.42990654] ; [ 1.42990654 49.57009346],0
s1,1,0.709394,0.138883,[  8 259] ; [ 2 48],[  8.42271293 258.57728707] ; [ 1.57728707 48.42271293],0
a1,1,0.835425,0.04316,[ 18 252] ; [ 3 48],[ 17.6635514 252.3364486] ; [ 3.3364486 47.6635514],0
u3,1,0.8423,0.039582,[32 24] ; [9 6],[32.33802817 23.66197183] ; [8.66197183 6.33802817],0
b5,1,0.885643,0.020684,[167 103] ; [31 20],[166.54205607 103.45794393] ; [31.45794393 19.54205607],0
n3,1,0.931225,0.007448,[34  9] ; [7 2],[33.90384615  9.09615385] ; [7.09615385 1.90384615],0
