Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.00038,12.625725,[32  7] ; [41 44],[22.95967742 16.04032258] ; [50.04032258 34.95967742],1
a3,1,0.589583,0.290996,[29 10] ; [62 27],[27.7265625 11.2734375] ; [63.2734375 25.7265625],0
p7,1,0.646309,0.210586,[21 16] ; [46 42],[19.832 17.168] ; [47.168 40.832],0
n4,1,0.6512,0.204391,[17 22] ; [35 54],[15.84375 23.15625] ; [36.15625 52.84375],0
b5,1,0.654246,0.200589,[27 12] ; [58 31],[25.8984375 13.1015625] ; [59.1015625 29.8984375],0
r1,1,0.678166,0.172198,[31  8] ; [67 21],[30.09448819  8.90551181] ; [67.90551181 20.09448819],0
s3,1,0.68438,0.165237,[19 19] ; [41 48],[17.95275591 20.04724409] ; [42.04724409 46.95275591],0
p2,1,0.699345,0.149154,[29  9] ; [65 24],[28.12598425  9.87401575] ; [65.87401575 23.12598425],0
a6,1,0.712632,0.135662,[28 11] ; [61 28],[27.1171875 11.8828125] ; [61.8828125 27.1171875],0
b4,1,0.7134,0.134904,[25 14] ; [54 35],[24.0703125 14.9296875] ; [54.9296875 34.0703125],0
s2,1,0.716672,0.131704,[18 21] ; [38 51],[17.0625 21.9375] ; [38.9375 50.0625],0
r4,1,0.720422,0.128089,[33  6] ; [73 16],[32.296875  6.703125] ; [73.703125 15.296875],0
d3,1,0.728531,0.120465,[37  2] ; [83  6],[36.5625  2.4375] ; [83.4375  5.5625],0
n3,1,0.735937,0.11373,[9 4] ; [23  8],[9.45454545 3.54545455] ; [22.54545455  8.45454545],0
p3,1,0.787843,0.072421,[15 23] ; [37 51],[15.68253968 22.31746032] ; [36.31746032 51.68253968],0
s5,1,0.792164,0.069433,[11 27] ; [26 57],[11.61983471 26.38016529] ; [25.38016529 57.61983471],0
s6,1,0.795213,0.067365,[24 15] ; [52 36],[23.33858268 15.66141732] ; [52.66141732 35.33858268],0
s4,1,0.841784,0.039845,[ 9 30] ; [22 67],[ 9.4453125 29.5546875] ; [21.5546875 67.4453125],0
u1,1,0.85289,0.034385,[ 8 31] ; [17 72],[ 7.6171875 31.3828125] ; [17.3828125 71.6171875],0
a2,1,0.875833,0.024415,[10 29] ; [24 65],[10.359375 28.640625] ; [23.640625 65.359375],0
r2,1,0.885978,0.020562,[36  3] ; [80  6],[36.192  2.808] ; [79.808  6.192],0
r3,1,0.910687,0.012583,[37  2] ; [84  5],[36.8671875  2.1328125] ; [84.1328125  4.8671875],0
p6,1,0.941189,0.005443,[11 25] ; [26 61],[10.82926829 25.17073171] ; [26.17073171 60.82926829],0
d2,1,0.961005,0.00239,[27 12] ; [62 27],[27.1171875 11.8828125] ; [61.8828125 27.1171875],0
p11,1,0.977839,0.000772,[24 15] ; [55 34],[24.0703125 14.9296875] ; [54.9296875 34.0703125],0
