Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,39.303909,[65 14] ; [ 67 102],[42.0483871 36.9516129] ; [89.9516129 79.0483871],1
v1,1,0.00048,12.193212,[54 26] ; [75 96],[41.11553785 38.88446215] ; [87.88446215 83.11553785],1
p3,1,0.007501,7.148945,[51 29] ; [80 95],[41.09803922 38.90196078] ; [89.90196078 85.09803922],0
r4,1,0.021749,5.265721,[77  4] ; [149  26],[71.5078125  9.4921875] ; [154.4921875  20.5078125],0
v4,1,0.023552,5.127309,[80  1] ; [159  15],[75.91764706  5.08235294] ; [163.08235294  10.91764706],0
n4,1,0.027958,4.830657,[65 16] ; [117  58],[57.5859375 23.4140625] ; [124.4140625  50.5859375],0
u1,1,0.032475,4.573226,[15 66] ; [ 16 159],[ 9.80859375 71.19140625] ; [ 21.19140625 153.80859375],0
p9,1,0.032555,4.569052,[70 11] ; [129  44],[63.46062992 17.53937008] ; [135.53937008  37.46062992],0
d1,1,0.039221,4.251266,[51 30] ; [86 89],[43.34765625 37.65234375] ; [93.65234375 81.34765625],0
p12,1,0.040319,4.204404,[ 7 73] ; [  5 169],[ 3.77952756 76.22047244] ; [  8.22047244 165.77952756],0
p4,1,0.052109,3.772276,[54 25] ; [97 78],[46.96456693 32.03543307] ; [104.03543307  70.96456693],0
p2,1,0.061762,3.489436,[74  6] ; [146  28],[69.29133858 10.70866142] ; [150.70866142  23.29133858],0
n5,1,0.06722,3.349631,[62 19] ; [114  61],[55.6875 25.3125] ; [120.3125  54.6875],0
p5,1,0.068049,3.329461,[10 71] ; [ 10 164],[ 6.35294118 74.64705882] ; [ 13.64705882 160.35294118],0
a2,1,0.079117,3.082952,[21 60] ; [ 29 146],[15.8203125 65.1796875] ; [ 34.1796875 140.8203125],0
p10,1,0.082163,3.021592,[66 14] ; [126  48],[60.47244094 19.52755906] ; [131.52755906  42.47244094],0
a4,1,0.085825,2.950995,[38 43] ; [ 62 112],[31.76470588 49.23529412] ; [ 68.23529412 105.76470588],0
p1,1,0.105592,2.61899,[ 8 73] ; [  8 166],[ 5.08235294 75.91764706] ; [ 10.91764706 163.08235294],0
a5,1,0.110366,2.548975,[60 21] ; [112  63],[54.421875 26.578125] ; [117.578125  57.421875],0
r3,1,0.116113,2.46899,[79  2] ; [162  13],[76.25390625  4.74609375] ; [164.74609375  10.25390625],0
r1,1,0.134765,2.236737,[66 15] ; [126  47],[61.22834646 19.77165354] ; [130.77165354  42.22834646],0
d2,1,0.182541,1.776816,[41 40] ; [ 73 102],[36.0703125 44.9296875] ; [77.9296875 97.0703125],0
s4,1,0.235671,1.406306,[ 7 73] ; [ 24 147],[ 9.88047809 70.11952191] ; [ 21.11952191 149.88047809],0
d3,1,0.259042,1.27387,[56 25] ; [107  66],[51.98031496 29.01968504] ; [111.01968504  61.98031496],0
n6,1,0.263858,1.248404,[69 12] ; [138  36],[65.75294118 15.24705882] ; [141.24705882  32.75294118],0
d4,1,0.265596,1.239351,[67 14] ; [134  41],[63.59765625 17.40234375] ; [137.40234375  37.59765625],0
r2,1,0.279463,1.169701,[75  5] ; [154  18],[72.6984127  7.3015873] ; [156.3015873  15.6984127],0
s8,1,0.29669,1.089012,[21 60] ; [ 35 139],[17.78823529 63.21176471] ; [ 38.21176471 135.78823529],0
b4,1,0.301666,1.066815,[50 31] ; [96 79],[46.1953125 34.8046875] ; [99.8046875 75.1953125],0
p8,1,0.32519,0.967959,[53 25] ; [107  67],[49.52380952 28.47619048] ; [110.47619048  63.52380952],0
a3,1,0.332019,0.941007,[54 27] ; [105  69],[50.50588235 30.49411765] ; [108.49411765  65.50588235],0
b1,1,0.334255,0.932344,[30 51] ; [76 99],[33.5390625 47.4609375] ; [ 72.4609375 102.5390625],0
n1,1,0.361094,0.834085,[ 2 10] ; [12 28],[3.23076923 8.76923077] ; [10.76923077 29.23076923],0
d5,1,0.419106,0.652821,[66 15] ; [134  40],[63.52941176 17.47058824] ; [136.47058824  37.52941176],0
a6,1,0.421036,0.647422,[56 25] ; [112  63],[53.15625 27.84375] ; [114.84375  60.15625],0
p6,1,0.42807,0.628054,[28 51] ; [ 70 102],[30.84462151 48.15537849] ; [ 67.15537849 104.84462151],0
a7,1,0.492794,0.47042,[59 21] ; [121  53],[56.69291339 23.30708661] ; [123.30708661  50.69291339],0
p11,1,0.510921,0.43218,[65 16] ; [134  41],[62.96484375 18.03515625] ; [136.03515625  38.96484375],0
a1,1,0.536238,0.382558,[ 2 79] ; [  7 168],[ 2.84765625 78.15234375] ; [  6.15234375 168.84765625],0
s2,1,0.631495,0.230039,[26 55] ; [ 51 124],[24.36328125 56.63671875] ; [ 52.63671875 122.36328125],0
s6,1,0.64084,0.217645,[40 39] ; [92 79],[41.712 37.288] ; [90.288 80.712],0
a8,1,0.670873,0.180583,[10 63] ; [ 19 143],[ 9.00851064 63.99148936] ; [ 19.99148936 142.00851064],0
s5,1,0.695067,0.153655,[21 58] ; [ 42 131],[19.75 59.25] ; [ 43.25 129.75],0
u3,1,0.752507,0.099436,[13 13] ; [32 37],[12.31578947 13.68421053] ; [32.68421053 36.31578947],0
b3,1,0.753645,0.098494,[15 39] ; [29 67],[15.84 38.16] ; [28.16 67.84],0
b2,1,0.753645,0.098494,[15 39] ; [29 67],[15.84 38.16] ; [28.16 67.84],0
u2,1,0.774748,0.081893,[11 15] ; [31 37],[11.61702128 14.38297872] ; [30.38297872 37.61702128],0
n3,1,0.775284,0.081493,[11  3] ; [32  7],[11.35849057  2.64150943] ; [31.64150943  7.35849057],0
s3,1,0.836866,0.042397,[33 47] ; [ 69 104],[32.25296443 47.74703557] ; [ 69.74703557 103.25296443],0
s1,1,0.86034,0.030956,[ 2 78] ; [  5 168],[ 2.21343874 77.78656126] ; [  4.78656126 168.21343874],0
b5,1,0.862264,0.0301,[50 31] ; [110  65],[50.625 30.375] ; [109.375  65.625],0
n2,1,0.958142,0.002755,[9 4] ; [28 12],[9.0754717 3.9245283] ; [27.9245283 12.0754717],0
