Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.000268,13.280331,[30 30] ; [35  6],[38.61386139 21.38613861] ; [26.38613861 14.61386139],1
u1,1,0.000318,12.959095,[ 1 59] ; [10 31],[ 6.53465347 53.46534653] ; [ 4.46534653 36.53465347],1
s2,1,0.000704,11.477776,[19 41] ; [27 14],[27.32673267 32.67326733] ; [18.67326733 22.32673267],1
p9,1,0.001769,9.775072,[37 23] ; [36  4],[43.8 16.2] ; [29.2 10.8],0
s7,1,0.00203,9.522407,[16 40] ; [23 15],[23.23404255 32.76595745] ; [15.76595745 22.23404255],0
s3,1,0.002288,9.302743,[23 35] ; [29 12],[30.46464646 27.53535354] ; [21.53535354 19.46464646],0
b2,1,0.008061,7.0199,[ 5 27] ; [14 16],[ 9.80645161 22.19354839] ; [ 9.19354839 20.80645161],0
b3,1,0.008061,7.0199,[ 5 27] ; [14 16],[ 9.80645161 22.19354839] ; [ 9.19354839 20.80645161],0
r4,1,0.019808,5.42871,[47 13] ; [39  2],[51.08910891  8.91089109] ; [34.91089109  6.08910891],0
d2,1,0.023079,5.162569,[20 40] ; [23 18],[25.54455446 34.45544554] ; [17.45544554 23.54455446],0
a2,1,0.02623,4.94077,[ 7 53] ; [12 29],[11.28712871 48.71287129] ; [ 7.71287129 33.28712871],0
p10,1,0.029135,4.759615,[35 25] ; [31  8],[40. 20.] ; [26. 13.],0
d1,1,0.031765,4.611147,[28 32] ; [28 13],[33.26732673 26.73267327] ; [22.73267327 18.26732673],0
p1,1,0.049386,3.862177,[ 5 54] ; [ 9 31],[ 8.34343434 50.65656566] ; [ 5.65656566 34.34343434],0
p8,1,0.078338,3.09905,[37 23] ; [18 23],[32.67326733 27.32673267] ; [22.32673267 18.67326733],0
a5,1,0.099498,2.713567,[41 19] ; [34  7],[44.55445545 15.44554455] ; [30.44554455 10.55445545],0
p11,1,0.103054,2.657633,[36 24] ; [31 10],[39.8019802 20.1980198] ; [27.1980198 13.8019802],0
v2,1,0.103115,2.656692,[25 34] ; [22 15],[28.88541667 30.11458333] ; [18.11458333 18.88541667],0
p2,1,0.107925,2.584342,[46 13] ; [37  4],[48.97 10.03] ; [34.03  6.97],0
a3,1,0.12629,2.337524,[35 25] ; [30 11],[38.61386139 21.38613861] ; [26.38613861 14.61386139],0
r2,1,0.158447,1.988987,[54  6] ; [38  1],[55.75757576  4.24242424] ; [36.24242424  2.75757576],0
u2,1,0.184346,1.762238,[14 11] ; [8 2],[15.71428571  9.28571429] ; [6.28571429 3.71428571],0
d5,1,0.191677,1.704684,[43 17] ; [34  7],[45.74257426 14.25742574] ; [31.25742574  9.74257426],0
v3,1,0.217931,1.517943,[14 42] ; [14 24],[16.68085106 39.31914894] ; [11.31914894 26.68085106],0
b1,1,0.241144,1.373892,[32 28] ; [17 24],[29.10891089 30.89108911] ; [19.89108911 21.10891089],0
b5,1,0.27537,1.189799,[33 27] ; [27 14],[35.64356436 24.35643564] ; [24.35643564 16.64356436],0
s5,1,0.284088,1.147431,[17 40] ; [15 22],[19.40425532 37.59574468] ; [12.59574468 24.40425532],0
n1,1,0.340144,0.90989,[5 8] ; [2 8],[3.95652174 9.04347826] ; [3.04347826 6.95652174],0
b4,1,0.347146,0.883861,[37 23] ; [29 12],[39.20792079 20.79207921] ; [26.79207921 14.20792079],0
s1,1,0.364748,0.82148,[ 2 58] ; [ 3 38],[ 2.97029703 57.02970297] ; [ 2.02970297 38.97029703],0
n2,1,0.381905,0.76456,[10  3] ; [6 4],[9.04347826 3.95652174] ; [6.95652174 3.04347826],0
n3,1,0.412086,0.672773,[10  3] ; [9 1],[10.73913043  2.26086957] ; [8.26086957 1.73913043],0
d3,1,0.427344,0.630031,[41 19] ; [31 10],[42.77227723 17.22772277] ; [29.22772277 11.77227723],0
p6,1,0.460726,0.54413,[22 35] ; [18 21],[23.75 33.25] ; [16.25 22.75],0
a7,1,0.486455,0.484358,[40 20] ; [30 11],[41.58415842 18.41584158] ; [28.41584158 12.58415842],0
a4,1,0.510244,0.433567,[21 39] ; [17 24],[22.57425743 37.42574257] ; [15.42574257 25.57425743],0
d4,1,0.534882,0.385107,[50 10] ; [36  5],[51.08910891  8.91089109] ; [34.91089109  6.08910891],0
p4,1,0.546432,0.363749,[39 21] ; [29 12],[40.3960396 19.6039604] ; [27.6039604 13.3960396],0
n6,1,0.561215,0.337605,[34 26] ; [25 15],[35.4 24.6] ; [23.6 16.4],0
p5,1,0.572364,0.318743,[ 4 56] ; [ 4 37],[ 4.75247525 55.24752475] ; [ 3.24752475 37.75247525],0
p7,1,0.585379,0.297619,[42 18] ; [30 10],[43.2 16.8] ; [28.8 11.2],0
n4,1,0.589331,0.29139,[26 34] ; [20 21],[27.32673267 32.67326733] ; [18.67326733 22.32673267],0
a6,1,0.608124,0.262916,[35 25] ; [26 15],[36.23762376 23.76237624] ; [24.76237624 16.23762376],0
v1,1,0.621389,0.24392,[23 35] ; [17 21],[24.16666667 33.83333333] ; [15.83333333 22.16666667],0
p12,1,0.628556,0.234024,[ 3 57] ; [ 3 38],[ 3.56435644 56.43564356] ; [ 2.43564356 38.56435644],0
a1,1,0.708829,0.139449,[ 4 56] ; [ 2 39],[ 3.56435644 56.43564356] ; [ 2.43564356 38.56435644],0
s4,1,0.972859,0.001158,[13 47] ; [ 9 32],[13.06930693 46.93069307] ; [ 8.93069307 32.06930693],0
r1,1,0.974426,0.001028,[43 16] ; [30 11],[43.07 15.93] ; [29.93 11.07],0
