Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,140.772234,[232   6] ; [14 29],[208.35587189  29.64412811] ; [37.64412811  5.35587189],1
v4,1,0.0,97.048479,[233   4] ; [23 21],[215.91459075  21.08540925] ; [40.08540925  3.91459075],1
r2,1,0.0,63.587311,[230   6] ; [25 16],[217.25631769  18.74368231] ; [37.74368231  3.25631769],1
r1,1,0.0,58.9978,[198  38] ; [13 31],[177.84285714  58.15714286] ; [33.15714286 10.84285714],1
s6,1,0.0,31.168914,[164  66] ; [12 32],[147.73722628  82.26277372] ; [28.26277372 15.73722628],1
p2,1,0.0,28.116459,[200  38] ; [20 22],[187.  51.] ; [33.  9.],1
p11,1,1.9e-05,18.252799,[187  51] ; [21 23],[175.54609929  62.45390071] ; [32.45390071 11.54609929],1
n6,1,7.5e-05,15.677807,[203  35] ; [25 17],[193.8  44.2] ; [34.2  7.8],1
p7,1,0.000385,12.602584,[145  91] ; [13 28],[134.61371841 101.38628159] ; [23.38628159 17.61371841],1
s2,1,0.000402,12.522896,[116 119] ; [ 9 35],[105.28673835 129.71326165] ; [19.71326165 24.28673835],1
s5,1,0.000484,12.176796,[ 84 147] ; [ 4 39],[ 74.18978102 156.81021898] ; [13.81021898 29.18978102],1
s8,1,0.002095,9.464039,[107 129] ; [ 9 35],[ 97.77142857 138.22857143] ; [18.22857143 25.77142857],0
p10,1,0.002291,9.300363,[183  52] ; [24 19],[174.98201439  60.01798561] ; [32.01798561 10.98201439],0
a1,1,0.002722,8.984742,[ 10 228] ; [ 7 37],[ 14.34751773 223.65248227] ; [ 2.65248227 41.34751773],0
p6,1,0.002785,8.943033,[ 89 149] ; [ 6 37],[ 80.46263345 157.53736655] ; [14.53736655 28.46263345],0
a7,1,0.003721,8.415298,[167  71] ; [21 23],[158.66666667  79.33333333] ; [29.33333333 14.66666667],0
p8,1,0.00442,8.102697,[122 115] ; [12 31],[113.42142857 123.57857143] ; [20.57857143 22.42142857],0
p9,1,0.004754,7.970578,[192  44] ; [26 16],[185.0647482  50.9352518] ; [32.9352518  9.0647482],0
