Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.000685,11.529288,[28 30] ; [ 5 31],[20.36170213 37.63829787] ; [12.63829787 23.36170213],1
a3,1,0.020659,5.355366,[44 14] ; [19 17],[38.87234043 19.12765957] ; [24.12765957 11.87234043],0
p7,1,0.023944,5.098684,[43 14] ; [19 17],[38. 19.] ; [24. 12.],0
r3,1,0.027506,4.858746,[55  2] ; [30  6],[52.09677419  4.90322581] ; [32.90322581  3.09677419],0
a6,1,0.035943,4.399795,[40 18] ; [17 19],[35.17021277 22.82978723] ; [21.82978723 14.17021277],0
v4,1,0.048678,3.886418,[57  1] ; [32  4],[54.91489362  3.08510638] ; [34.08510638  1.91489362],0
r1,1,0.049155,3.870068,[50  8] ; [25 11],[46.27659574 11.72340426] ; [28.72340426  7.27659574],0
d5,1,0.054411,3.700031,[51  7] ; [26 10],[47.5106383 10.4893617] ; [29.4893617  6.5106383],0
a2,1,0.057794,3.599586,[16 42] ; [ 4 32],[12.34042553 45.65957447] ; [ 7.65957447 28.34042553],0
u1,1,0.057794,3.599586,[16 42] ; [ 4 32],[12.34042553 45.65957447] ; [ 7.65957447 28.34042553],0
p1,1,0.063317,3.448305,[ 5 53] ; [ 8 28],[ 8.0212766 49.9787234] ; [ 4.9787234 31.0212766],0
v1,1,0.07416,3.188446,[33 24] ; [14 22],[28.80645161 28.19354839] ; [18.19354839 17.80645161],0
p3,1,0.10971,2.558398,[38 19] ; [18 18],[34.32258065 22.67741935] ; [21.67741935 14.32258065],0
a5,1,0.115218,2.481154,[47 11] ; [24 12],[43.80851064 14.19148936] ; [27.19148936  8.80851064],0
r2,1,0.135321,2.230378,[54  4] ; [30  6],[51.82978723  6.17021277] ; [32.17021277  3.82978723],0
n5,1,0.148967,2.082798,[45 13] ; [23 13],[41.95744681 16.04255319] ; [26.04255319  9.95744681],0
d1,1,0.158241,1.990953,[36 22] ; [17 19],[32.70212766 25.29787234] ; [20.29787234 15.70212766],0
p9,1,0.182447,1.777575,[50  7] ; [27  8],[47.70652174  9.29347826] ; [29.29347826  5.70652174],0
p4,1,0.202585,1.623642,[40 17] ; [20 15],[37.17391304 19.82608696] ; [22.82608696 12.17391304],0
d3,1,0.253133,1.305931,[42 16] ; [22 14],[39.4893617 18.5106383] ; [24.5106383 11.4893617],0
r4,1,0.262711,1.254416,[54  4] ; [31  5],[52.44680851  5.55319149] ; [32.55319149  3.44680851],0
n4,1,0.279424,1.169892,[46 12] ; [25 11],[43.80851064 14.19148936] ; [27.19148936  8.80851064],0
p10,1,0.316941,1.001529,[50  7] ; [28  7],[48.32608696  8.67391304] ; [29.67391304  5.32608696],0
s8,1,0.337249,0.92086,[24 34] ; [11 24],[21.82795699 36.17204301] ; [13.17204301 21.82795699],0
u3,1,0.337482,0.919974,[9 5] ; [8 9],[7.67741935 6.32258065] ; [9.32258065 7.67741935],0
p5,1,0.347678,0.881914,[16 41] ; [ 7 29],[14.09677419 42.90322581] ; [ 8.90322581 27.09677419],0
p6,1,0.42241,0.643601,[27 30] ; [14 22],[25.12903226 31.87096774] ; [15.87096774 20.12903226],0
b5,1,0.431216,0.619545,[29 29] ; [15 21],[27.14893617 30.85106383] ; [16.85106383 19.14893617],0
s7,1,0.45207,0.565456,[23 30] ; [12 22],[21.32183908 31.67816092] ; [13.67816092 20.32183908],0
