Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,63.011565,[278  60] ; [54 67],[244.47930283  93.52069717] ; [87.52069717 33.47930283],1
d3,1,0.0,45.912472,[278  61] ; [61 60],[249.82826087  89.17173913] ; [89.17173913 31.82826087],1
u1,1,0.0,28.250283,[109 232] ; [  9 112],[ 87.0952381 253.9047619] ; [30.9047619 90.0952381],1
a2,1,0.0,25.641885,[137 204] ; [ 18 103],[114.4047619 226.5952381] ; [40.5952381 80.4047619],1
b5,1,3.3e-05,17.210254,[233 108] ; [57 64],[214.04761905 126.95238095] ; [75.95238095 45.04761905],1
b1,1,0.000529,12.01052,[114 227] ; [62 59],[129.9047619 211.0952381] ; [46.0952381 74.9047619],1
u3,1,0.000933,10.956219,[48 19] ; [ 8 16],[41.23076923 25.76923077] ; [14.76923077  9.23076923],1
r4,1,0.001497,10.082521,[325  16] ; [105  16],[317.38095238  23.61904762] ; [112.61904762   8.38095238],0
r1,1,0.00184,9.702603,[300  39] ; [93 28],[289.62391304  49.37608696] ; [103.37608696  17.62391304],0
r3,1,0.005499,7.707605,[333   7] ; [112   9],[328.19956616  11.80043384] ; [116.80043384   4.19956616],0
v2,1,0.010483,6.550905,[209 118] ; [59 58],[197.37837838 129.62162162] ; [70.62162162 46.37837838],0
v4,1,0.011027,6.460984,[331   8] ; [112   9],[326.47173913  12.52826087] ; [116.52826087   4.47173913],0
d1,1,0.013174,6.145553,[247  94] ; [73 48],[236.19047619 104.80952381] ; [83.80952381 37.19047619],0
r2,1,0.019894,5.421135,[327   9] ; [111   9],[322.73684211  13.26315789] ; [115.26315789   4.73684211],0
b3,1,0.02983,4.719066,[ 77 133] ; [41 40],[ 85.15463918 124.84536082] ; [32.84536082 48.15463918],0
b2,1,0.02983,4.719066,[ 77 133] ; [41 40],[ 85.15463918 124.84536082] ; [32.84536082 48.15463918],0
p3,1,0.037564,4.324668,[178 162] ; [76 44],[187.73913043 152.26086957] ; [66.26086957 53.73913043],0
p2,1,0.042359,4.12079,[295  45] ; [94 25],[288.14814815  51.85185185] ; [100.85185185  18.14814815],0
s8,1,0.064305,3.422721,[188 150] ; [79 42],[196.61437908 141.38562092] ; [70.38562092 50.61437908],0
n1,1,0.068636,3.315347,[26 47] ; [17 14],[30.18269231 42.81730769] ; [12.81730769 18.18269231],0
p4,1,0.070335,3.27519,[237 101] ; [74 47],[229.01525054 108.98474946] ; [81.98474946 39.01525054],0
v3,1,0.135999,2.222654,[131 197] ; [56 61],[137.83370787 190.16629213] ; [49.16629213 67.83370787],0
d4,1,0.186855,1.742242,[301  38] ; [101  19],[296.90196078  42.09803922] ; [105.09803922  14.90196078],0
p10,1,0.186994,1.741142,[294  43] ; [98 21],[289.70175439  47.29824561] ; [102.29824561  16.70175439],0
s7,1,0.198653,1.652252,[205 124] ; [82 37],[210.765625 118.234375] ; [76.234375 42.765625],0
p7,1,0.235436,1.407717,[226 103] ; [74 44],[220.80536913 108.19463087] ; [79.19463087 38.80536913],0
u2,1,0.255599,1.292441,[43 25] ; [12 12],[40.65217391 27.34782609] ; [14.34782609  9.65217391],0
a8,1,0.293121,1.105232,[ 49 254] ; [ 14 102],[ 45.55847255 257.44152745] ; [17.44152745 98.55847255],0
p9,1,0.297387,1.085875,[307  31] ; [105  15],[304.05240175  33.94759825] ; [107.94759825  12.05240175],0
p12,1,0.311087,1.026057,[ 40 300] ; [ 10 109],[ 37.03703704 302.96296296] ; [ 12.96296296 106.03703704],0
d5,1,0.318352,0.995703,[300  39] ; [102  18],[296.90196078  42.09803922] ; [105.09803922  14.90196078],0
s4,1,0.352005,0.866217,[ 65 271] ; [28 92],[ 68.52631579 267.47368421] ; [24.47368421 95.52631579],0
a1,1,0.357467,0.846774,[ 20 321] ; [ 10 111],[ 22.14285714 318.85714286] ; [  7.85714286 113.14285714],0
n6,1,0.370366,0.802435,[298  40] ; [102  18],[295.19650655  42.80349345] ; [104.80349345  15.19650655],0
p8,1,0.374982,0.787089,[189 146] ; [61 57],[184.8785872 150.1214128] ; [65.1214128 52.8785872],0
v1,1,0.375544,0.785238,[200 132] ; [65 52],[195.94654788 136.05345212] ; [69.05345212 47.94654788],0
n3,1,0.377275,0.779564,[53 21] ; [24  6],[54.78846154 19.21153846] ; [22.21153846  7.78846154],0
s5,1,0.47993,0.499023,[152 180] ; [58 59],[155.27839644 176.72160356] ; [54.72160356 62.27839644],0
b4,1,0.514486,0.424933,[206 135] ; [69 52],[202.97619048 138.02380952] ; [72.02380952 48.97619048],0
d2,1,0.59912,0.276325,[202 136] ; [69 52],[199.55991285 138.44008715] ; [71.44008715 49.55991285],0
s1,1,0.648183,0.208198,[ 11 325] ; [  5 115],[ 11.78947368 324.21052632] ; [  4.21052632 115.78947368],0
s3,1,0.652281,0.203036,[231 103] ; [81 40],[229.02857143 104.97142857] ; [82.97142857 38.02857143],0
n5,1,0.659546,0.194076,[261  77] ; [95 25],[262.72489083  75.27510917] ; [93.27510917 26.72489083],0
n2,1,0.682621,0.16719,[57 17] ; [25  6],[57.79047619 16.20952381] ; [24.20952381  6.79047619],0
u4,1,0.758235,0.09474,[ 12 329] ; [  5 116],[ 12.54761905 328.45238095] ; [  4.45238095 116.54761905],0
p1,1,0.940456,0.00558,[ 29 310] ; [ 10 110],[ 28.80392157 310.19607843] ; [ 10.19607843 109.80392157],0
a4,1,0.948309,0.004203,[183 157] ; [65 55],[183.30434783 156.69565217] ; [64.69565217 55.30434783],0
n4,1,0.953403,0.003415,[274  66] ; [97 23],[274.2173913  65.7826087] ; [96.7826087 23.2173913],0
a3,1,0.968836,0.001526,[272  68] ; [97 24],[272.14750542  67.85249458] ; [96.85249458 24.14750542],0
