Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,110.488665,[308 109] ; [ 8 67],[267.82926829 149.17073171] ; [48.17073171 26.82926829],1
d4,1,0.0,80.39123,[377  40] ; [37 38],[350.8902439  66.1097561] ; [63.1097561 11.8902439],1
d3,1,2e-06,22.696208,[330  87] ; [40 35],[313.59756098 103.40243902] ; [56.40243902 18.59756098],1
d2,1,1.5e-05,18.786779,[235 181] ; [22 53],[217.74338086 198.25661914] ; [39.25661914 35.74338086],1
u1,1,0.000103,15.074269,[ 99 318] ; [ 3 72],[ 86.45121951 330.54878049] ; [15.54878049 59.45121951],1
a5,1,0.000231,13.558639,[336  81] ; [46 29],[323.76829268  93.23170732] ; [58.23170732 16.76829268],1
a4,1,0.000293,13.116909,[213 203] ; [21 53],[198.66122449 217.33877551] ; [35.33877551 38.66122449],1
n4,1,0.000551,11.936084,[356  60] ; [52 23],[345.67820774  70.32179226] ; [62.32179226 12.67820774],1
r1,1,0.00127,10.386012,[350  63] ; [52 23],[340.21721311  72.78278689] ; [61.78278689 13.21721311],0
a3,1,0.001826,9.716212,[316 100] ; [44 31],[305.0101833 110.9898167] ; [54.9898167 20.0101833],0
r3,1,0.003093,8.751843,[401  13] ; [67  8],[396.2208589  17.7791411] ; [71.7791411  3.2208589],0
v2,1,0.003717,8.416934,[249 157] ; [31 41],[237.82426778 168.17573222] ; [42.17573222 29.82426778],0
a2,1,0.009816,6.668022,[121 296] ; [11 64],[111.87804878 305.12195122] ; [20.12195122 54.87804878],0
p1,1,0.010963,6.471382,[ 41 375] ; [15 60],[ 47.44602851 368.55397149] ; [ 8.55397149 66.44602851],0
v1,1,0.011079,6.452586,[253 153] ; [35 40],[243.09355509 162.90644491] ; [44.90644491 30.09355509],0
a7,1,0.035821,4.405605,[324  92] ; [50 25],[316.87169043  99.12830957] ; [57.12830957 17.87169043],0
v3,1,0.038908,4.264891,[178 222] ; [23 50],[169.97885835 230.02114165] ; [31.02114165 41.97885835],0
s6,1,0.038992,4.261229,[304 101] ; [47 27],[296.77453027 108.22546973] ; [54.22546973 19.77453027],0
r4,1,0.048367,3.897181,[385  32] ; [64 11],[380.55487805  36.44512195] ; [68.44512195  6.55487805],0
s5,1,0.073073,3.212609,[159 240] ; [21 52],[152.16101695 246.83898305] ; [27.83898305 45.16101695],0
u3,1,0.077645,3.113515,[64 35] ; [14 16],[59.86046512 39.13953488] ; [18.13953488 11.86046512],0
n5,1,0.092423,2.83166,[343  71] ; [56 19],[337.80368098  76.19631902] ; [61.19631902 13.80368098],0
p10,1,0.095871,2.772926,[364  49] ; [60 14],[359.57289528  53.42710472] ; [64.42710472  9.57289528],0
p3,1,0.096367,2.764666,[290 126] ; [45 30],[283.82892057 132.17107943] ; [51.17107943 23.82892057],0
