Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,46.040716,[209  66] ; [40 63],[181.15079365  93.84920635] ; [67.84920635 35.15079365],1
d3,1,0.0,37.08331,[212  62] ; [46 57],[187.51193634  86.48806366] ; [70.48806366 32.51193634],1
d4,1,5e-06,20.698137,[234  41] ; [65 37],[218.10344828  56.89655172] ; [80.89655172 21.10344828],1
r3,1,4e-05,16.849698,[266   6] ; [90 13],[258.21866667  13.78133333] ; [97.78133333  5.21866667],1
r1,1,0.000162,14.230303,[226  46] ; [67 36],[212.52266667  59.47733333] ; [80.47733333 22.52266667],1
r4,1,0.000443,12.340311,[247  28] ; [78 25],[236.44179894  38.55820106] ; [88.55820106 14.44179894],1
d5,1,0.000741,11.382954,[224  51] ; [67 36],[211.70634921  63.29365079] ; [79.29365079 23.70634921],1
a2,1,0.001542,10.028071,[ 60 215] ; [ 8 95],[ 49.47089947 225.52910053] ; [18.52910053 84.47089947],0
a5,1,0.001909,9.635163,[196  79] ; [56 47],[183.33333333  91.66666667] ; [68.66666667 34.33333333],0
d1,1,0.002951,8.837557,[154 121] ; [40 63],[141.13756614 133.86243386] ; [52.86243386 50.13756614],0
u3,1,0.00397,8.297321,[52 37] ; [12 27],[44.5 44.5] ; [19.5 19.5],0
b5,1,0.007696,7.10299,[185  90] ; [54 49],[173.87566138 101.12433862] ; [65.12433862 37.87566138],0
u1,1,0.009585,6.710422,[ 40 235] ; [ 5 98],[ 32.73809524 242.26190476] ; [12.26190476 90.73809524],0
b1,1,0.015244,5.887998,[ 74 201] ; [41 62],[ 83.66402116 191.33597884] ; [31.33597884 71.66402116],0
r2,1,0.018519,5.546375,[254  17] ; [87 14],[248.41666667  22.58333333] ; [92.58333333  8.41666667],0
s6,1,0.032483,4.572847,[177  93] ; [54 47],[168.11320755 101.88679245] ; [62.88679245 38.11320755],0
n5,1,0.035113,4.439684,[183  88] ; [81 22],[191.29411765  79.70588235] ; [72.70588235 30.29411765],0
v2,1,0.046732,3.955014,[141 119] ; [43 58],[132.52077562 127.47922438] ; [51.47922438 49.52077562],0
s2,1,0.056748,3.629972,[134 138] ; [39 63],[125.81818182 146.18181818] ; [47.18181818 54.81818182],0
p10,1,0.067714,3.337585,[217  53] ; [73 29],[210.48387097  59.51612903] ; [79.51612903 22.48387097],0
p8,1,0.085206,2.962699,[124 142] ; [37 64],[116.69209809 149.30790191] ; [44.30790191 56.69209809],0
s8,1,0.175525,1.835115,[103 171] ; [31 72],[ 97.38992042 176.61007958] ; [36.61007958 66.38992042],0
u2,1,0.189293,1.723112,[50 39] ; [17 22],[46.5859375 42.4140625] ; [20.4140625 18.5859375],0
p4,1,0.200928,1.635618,[119 154] ; [37 65],[113.568 159.432] ; [42.432 59.568],0
p9,1,0.233895,1.417019,[224  43] ; [81 22],[220.09459459  46.90540541] ; [84.90540541 18.09459459],0
v4,1,0.314753,1.010627,[260  12] ; [93  7],[258.10752688  13.89247312] ; [94.89247312  5.10752688],0
p11,1,0.345048,0.891585,[218  57] ; [77 26],[214.61640212  60.38359788] ; [80.38359788 22.61640212],0
a1,1,0.358684,0.842497,[  6 269] ; [ 4 99],[  7.27513228 267.72486772] ; [  2.72486772 100.27513228],0
s4,1,0.359148,0.840872,[ 45 226] ; [13 89],[ 42.13941019 228.86058981] ; [15.86058981 86.13941019],0
n4,1,0.359546,0.839478,[191  82] ; [77 26],[194.58510638  78.41489362] ; [73.41489362 29.58510638],0
a3,1,0.449018,0.57313,[184  91] ; [64 38],[180.90185676  94.09814324] ; [67.09814324 34.90185676],0
p6,1,0.453685,0.561429,[ 70 201] ; [30 71],[ 72.84946237 198.15053763] ; [27.15053763 73.84946237],0
n3,1,0.465216,0.533315,[54 19] ; [27 13],[52.32743363 20.67256637] ; [28.67256637 11.32743363],0
b2,1,0.504651,0.445143,[47 98] ; [22 37],[49.04411765 95.95588235] ; [19.95588235 39.04411765],0
b3,1,0.504651,0.445143,[47 98] ; [22 37],[49.04411765 95.95588235] ; [19.95588235 39.04411765],0
p7,1,0.504989,0.444436,[144 118] ; [60 42],[146.83516484 115.16483516] ; [57.16483516 44.83516484],0
p12,1,0.60184,0.272229,[ 11 260] ; [  3 100],[ 10.14438503 260.85561497] ; [ 3.85561497 99.14438503],0
p1,1,0.610023,0.260142,[ 11 262] ; [  3 100],[ 10.16489362 262.83510638] ; [ 3.83510638 99.16489362],0
d2,1,0.621459,0.243822,[112 162] ; [45 58],[114.1061008 159.8938992] ; [42.8938992 60.1061008],0
n6,1,0.628064,0.234695,[222  50] ; [81 21],[220.36363636  51.63636364] ; [82.63636364 19.36363636],0
a8,1,0.635302,0.224939,[ 40 209] ; [13 80],[ 38.5877193 210.4122807] ; [14.4122807 78.5877193],0
s3,1,0.639107,0.219912,[146 121] ; [53 49],[143.99186992 123.00813008] ; [55.00813008 46.99186992],0
a4,1,0.642116,0.215985,[106 169] ; [42 60],[107.95755968 167.04244032] ; [40.04244032 61.95755968],0
v1,1,0.666909,0.185239,[125 141] ; [50 51],[126.83923706 139.16076294] ; [48.16076294 52.83923706],0
v3,1,0.775299,0.081482,[ 82 183] ; [30 72],[ 80.8719346 184.1280654] ; [31.1280654 70.8719346],0
n1,1,0.794357,0.067942,[23 48] ; [12 28],[22.38738739 48.61261261] ; [12.61261261 27.38738739],0
p5,1,0.843066,0.039193,[ 12 262] ; [ 5 98],[ 12.35543767 261.64456233] ; [ 4.64456233 98.35543767],0
b4,1,0.857488,0.032246,[163 112] ; [60 43],[162.23544974 112.76455026] ; [60.76455026 42.23544974],0
s1,1,0.870124,0.026733,[  7 259] ; [ 3 99],[  7.22826087 258.77173913] ; [ 2.77173913 99.22826087],0
s5,1,0.89982,0.015848,[ 72 194] ; [28 73],[ 72.47956403 193.52043597] ; [27.52043597 73.47956403],0
s7,1,0.956882,0.002923,[109 160] ; [39 58],[108.77595628 160.22404372] ; [39.22404372 57.77595628],0
n2,1,1.0,0.0,[54 18] ; [30 10],[54. 18.] ; [30. 10.],0
