Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,108.936793,[ 44 133] ; [110  19],[89.07843137 87.92156863] ; [64.92156863 64.07843137],1
s7,1,0.0,67.428661,[ 32 138] ; [83 43],[ 66.0472973 103.9527027] ; [48.9527027 77.0472973],1
s6,1,0.0,66.453434,[ 64 112] ; [106  21],[98.74587459 77.25412541] ; [71.25412541 55.74587459],1
s8,1,0.0,45.910079,[ 37 141] ; [76 54],[ 65.30519481 112.69480519] ; [47.69480519 82.30519481],1
s5,1,0.0,25.837101,[ 27 145] ; [52 71],[ 46.06101695 125.93898305] ; [32.93898305 90.06101695],1
s4,1,3.5e-05,17.115118,[ 14 164] ; [32 96],[ 26.75816993 151.24183007] ; [ 19.24183007 108.75816993],1
p10,1,0.000672,11.563937,[112  63] ; [104  23],[125.16556291  49.83443709] ; [90.83443709 36.16556291],1
r3,1,0.000702,11.484358,[154  24] ; [125   3],[162.29411765  15.70588235] ; [116.70588235  11.29411765],1
p9,1,0.002128,9.436086,[120  53] ; [106  19],[131.20134228  41.79865772] ; [94.79865772 30.20134228],0
u1,1,0.005123,7.835381,[ 17 162] ; [ 27 103],[ 25.48867314 153.51132686] ; [ 18.51132686 111.48867314],0
r2,1,0.005628,7.665751,[158  16] ; [126   2],[163.62913907  10.37086093] ; [120.37086093   7.62913907],0
v1,1,0.007557,7.135609,[ 65 111] ; [66 60],[76.34437086 99.65562914] ; [54.65562914 71.34437086],0
v2,1,0.01408,6.028046,[81 91] ; [74 46],[91.30136986 80.69863014] ; [63.69863014 56.30136986],0
r4,1,0.019176,5.485357,[140  39] ; [115  15],[147.7184466  31.2815534] ; [107.2815534  22.7184466],0
p7,1,0.027575,4.854447,[ 72 103] ; [65 55],[81.27118644 93.72881356] ; [55.72881356 64.27118644],0
v4,1,0.029407,4.743637,[154  23] ; [121   7],[159.59016393  17.40983607] ; [115.40983607  12.59016393],0
p6,1,0.053436,3.730233,[ 21 152] ; [ 26 102],[ 27.01328904 145.98671096] ; [ 19.98671096 108.01328904],0
a6,1,0.062387,3.472776,[129  50] ; [80 49],[121.46428571  57.53571429] ; [87.53571429 41.46428571],0
n6,1,0.080106,3.062743,[130  49] ; [104  24],[136.43648208  42.56351792] ; [97.56351792 30.43648208],0
v3,1,0.096108,2.768973,[ 51 122] ; [48 76],[ 57.66666667 115.33333333] ; [41.33333333 82.66666667],0
p11,1,0.100518,2.697312,[115  64] ; [95 35],[121.65048544  57.34951456] ; [88.34951456 41.65048544],0
u3,1,0.137641,2.204138,[21 26] ; [22 14],[24.34939759 22.65060241] ; [18.65060241 17.34939759],0
p2,1,0.13948,2.183682,[120  58] ; [97 32],[125.81758958  52.18241042] ; [91.18241042 37.81758958],0
n2,1,0.154179,2.030414,[39 25] ; [27  9],[42.24 21.76] ; [23.76 12.24],0
d3,1,0.197712,1.659193,[126  52] ; [83 47],[120.78571429  57.21428571] ; [88.21428571 41.78571429],0
n5,1,0.205869,1.600242,[107  71] ; [86 42],[112.26797386  65.73202614] ; [80.73202614 47.26797386],0
d2,1,0.209568,1.574408,[82 94] ; [70 60],[87.4248366 88.5751634] ; [64.5751634 65.4248366],0
a8,1,0.233843,1.417335,[ 20 147] ; [20 98],[ 23.43859649 143.56140351] ; [ 16.56140351 101.43859649],0
p12,1,0.254254,1.299776,[  6 169] ; [  8 121],[  8.05921053 166.94078947] ; [  5.94078947 123.05921053],0
r1,1,0.285028,1.14296,[128  49] ; [101  29],[132.02931596  44.97068404] ; [96.97068404 33.02931596],0
p5,1,0.314486,1.011744,[  8 169] ; [  3 125],[  6.38360656 170.61639344] ; [  4.61639344 123.38360656],0
p8,1,0.339016,0.914148,[ 52 123] ; [44 82],[ 55.81395349 119.18604651] ; [40.18604651 85.81395349],0
p3,1,0.421403,0.646399,[ 38 139] ; [33 97],[ 40.93485342 136.06514658] ; [30.06514658 99.93485342],0
n1,1,0.440272,0.595575,[21 41] ; [15 21],[22.7755102 39.2244898] ; [13.2244898 22.7755102],0
b5,1,0.491855,0.472467,[121  58] ; [83 47],[118.17475728  60.82524272] ; [85.82524272 44.17475728],0
d4,1,0.518095,0.417685,[153  25] ; [115  15],[154.88311688  23.11688312] ; [113.11688312  16.88311688],0
b2,1,0.523157,0.407664,[31 63] ; [29 48],[32.98245614 61.01754386] ; [27.01754386 49.98245614],0
b3,1,0.523157,0.407664,[31 63] ; [29 48],[32.98245614 61.01754386] ; [27.01754386 49.98245614],0
b1,1,0.543299,0.36946,[ 68 111] ; [45 85],[ 65.45954693 113.54045307] ; [47.54045307 82.45954693],0
a7,1,0.559164,0.341154,[130  48] ; [91 39],[127.72077922  50.27922078] ; [93.27922078 36.72077922],0
d1,1,0.570159,0.322417,[110  69] ; [84 46],[112.38187702  66.61812298] ; [81.61812298 48.38187702],0
n4,1,0.581975,0.303053,[121  58] ; [91 38],[123.20779221  55.79220779] ; [88.79220779 40.20779221],0
s1,1,0.616032,0.251484,[  5 171] ; [  5 124],[  5.7704918 170.2295082] ; [  4.2295082 124.7704918],0
b4,1,0.621076,0.244358,[111  68] ; [77 53],[108.90614887  70.09385113] ; [79.09385113 50.90614887],0
p1,1,0.652913,0.202247,[  9 169] ; [  8 120],[  9.88888889 168.11111111] ; [  7.11111111 120.88888889],0
