Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,127.106785,[433   6] ; [15 12],[422.04291845  16.95708155] ; [25.95708155  1.04291845],1
r1,1,0.0,69.518305,[388  51] ; [ 9 20],[372.39957265  66.60042735] ; [24.60042735  4.39957265],1
v4,1,0.0,51.804846,[433   7] ; [20  7],[426.80942184  13.19057816] ; [26.19057816  0.80942184],1
p10,1,0.000211,13.734761,[373  61] ; [16 11],[366.21691974  67.78308026] ; [22.78308026  4.21691974],1
s1,1,0.001243,10.425541,[ 11 422] ; [ 4 26],[ 14.02807775 418.97192225] ; [ 0.97192225 29.02807775],0
a7,1,0.001306,10.333366,[325 115] ; [14 16],[317.36170213 122.63829787] ; [21.63829787  8.36170213],0
n5,1,0.002116,9.44637,[359  79] ; [17 12],[352.6509636  85.3490364] ; [23.3490364  5.6509636],0
n6,1,0.003592,8.479584,[382  55] ; [19  9],[376.85376344  60.14623656] ; [24.14623656  3.85376344],0
a5,1,0.006729,7.343947,[345  96] ; [17 13],[338.94267516 102.05732484] ; [23.05732484  6.94267516],0
b1,1,0.007449,7.161407,[157 284] ; [18 12],[163.85350318 277.14649682] ; [11.14649682 18.85350318],0
v3,1,0.008482,6.928816,[219 206] ; [ 8 22],[212.03296703 212.96703297] ; [14.96703297 15.03296703],0
p9,1,0.009712,6.686883,[385  49] ; [21  8],[380.57019438  53.42980562] ; [25.42980562  3.57019438],0
p8,1,0.010278,6.586034,[253 177] ; [10 19],[246.38344227 183.61655773] ; [16.61655773 12.38344227],0
n4,1,0.038191,4.296514,[360  79] ; [20 10],[355.69296375  83.30703625] ; [24.30703625  5.69296375],0
a6,1,0.04134,4.162004,[299 140] ; [15 15],[293.91471215 145.08528785] ; [20.08528785  9.91471215],0
p7,1,0.061537,3.495481,[297 129] ; [16 14],[292.40789474 133.59210526] ; [20.59210526  9.40789474],0
p3,1,0.071302,3.252786,[248 189] ; [11 17],[243.40430108 193.59569892] ; [15.59569892 12.40430108],0
d1,1,0.07384,3.195524,[278 163] ; [14 16],[273.40127389 167.59872611] ; [18.59872611 11.40127389],0
d3,1,0.082444,3.016055,[315 125] ; [17 13],[310.80851064 129.19148936] ; [21.19148936  8.80851064],0
p11,1,0.092644,2.827826,[363  78] ; [21  9],[359.54140127  81.45859873] ; [24.45859873  5.54140127],0
p2,1,0.092787,2.825342,[380  57] ; [22  7],[376.98283262  60.01716738] ; [25.01716738  3.98283262],0
p4,1,0.093195,2.818299,[292 144] ; [15 14],[287.85376344 148.14623656] ; [19.14623656  9.85376344],0
a2,1,0.10438,2.637313,[118 323] ; [ 4 26],[114.22929936 326.77070064] ; [ 7.77070064 22.22929936],0
d5,1,0.117282,2.453244,[370  69] ; [22  8],[366.92537313  72.07462687] ; [25.07462687  4.92537313],0
p6,1,0.145696,2.116743,[188 240] ; [ 8 19],[184.36923077 243.63076923] ; [11.63076923 15.36923077],0
u1,1,0.1514,2.058084,[ 92 349] ; [ 3 27],[ 88.94904459 352.05095541] ; [ 6.05095541 23.94904459],0
b4,1,0.1625,1.950806,[263 178] ; [14 16],[259.3566879 181.6433121] ; [17.6433121 12.3566879],0
s4,1,0.166243,1.916505,[ 70 364] ; [ 2 28],[ 67.34482759 366.65517241] ; [ 4.65517241 25.34482759],0
n3,1,0.172888,1.857719,[54 18] ; [8 6],[51.90697674 20.09302326] ; [10.09302326  3.90697674],0
s7,1,0.178596,1.809272,[226 192] ; [11 16],[222.62022472 195.37977528] ; [14.37977528 12.62022472],0
s5,1,0.188554,1.72888,[168 253] ; [ 8 21],[164.65777778 256.34222222] ; [11.34222222 17.65777778],0
s8,1,0.205189,1.605051,[226 209] ; [12 18],[222.64516129 212.35483871] ; [15.35483871 14.64516129],0
a1,1,0.206797,1.593708,[ 21 420] ; [ 3 27],[ 22.47133758 418.52866242] ; [ 1.52866242 28.47133758],0
b5,1,0.232827,1.423507,[283 158] ; [16 14],[279.95541401 161.04458599] ; [19.04458599 10.95541401],0
d2,1,0.232995,1.422483,[225 214] ; [12 18],[221.84008529 217.15991471] ; [15.15991471 14.84008529],0
p1,1,0.23911,1.385834,[ 43 395] ; [ 1 29],[ 41.17948718 396.82051282] ; [ 2.82051282 27.17948718],0
s6,1,0.242065,1.368529,[309 119] ; [18 11],[306.24945295 121.75054705] ; [20.75054705  8.24945295],0
v2,1,0.246166,1.344932,[295 132] ; [23  6],[297.77631579 129.22368421] ; [20.22368421  8.77631579],0
b2,1,0.274682,1.193213,[121 164] ; [ 6 14],[118.67213115 166.32786885] ; [ 8.32786885 11.67213115],0
