Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n6,1,0.001441,10.152503,[22  4] ; [3 7],[18.05555556  7.94444444] ; [6.94444444 3.05555556],0
n4,1,0.001701,9.846953,[20  6] ; [2 8],[15.88888889 10.11111111] ; [6.11111111 3.88888889],0
n2,1,0.006657,7.36337,[12  2] ; [1 4],[9.57894737 4.42105263] ; [3.42105263 1.57894737],0
s6,1,0.009898,6.653077,[15 11] ; [1 9],[11.55555556 14.44444444] ; [4.44444444 5.55555556],0
a5,1,0.017564,5.639161,[19  7] ; [3 7],[15.88888889 10.11111111] ; [6.11111111 3.88888889],0
d2,1,0.042455,4.11698,[15 11] ; [2 8],[12.27777778 13.72222222] ; [4.72222222 5.27777778],0
a6,1,0.042455,4.11698,[15 11] ; [2 8],[12.27777778 13.72222222] ; [4.72222222 5.27777778],0
s2,1,0.065501,3.392308,[11 15] ; [1 9],[ 8.66666667 17.33333333] ; [3.33333333 6.66666667],0
d1,1,0.067174,3.350769,[14 12] ; [2 8],[11.55555556 14.44444444] ; [4.44444444 5.55555556],0
s3,1,0.076656,3.134411,[11 14] ; [1 8],[ 8.82352941 16.17647059] ; [3.17647059 5.82352941],0
r4,1,0.096821,2.757147,[10 16] ; [1 9],[ 7.94444444 18.05555556] ; [3.05555556 6.94444444],0
p6,1,0.096821,2.757147,[10 16] ; [1 9],[ 7.94444444 18.05555556] ; [3.05555556 6.94444444],0
p4,1,0.108665,2.573529,[15 10] ; [3 7],[12.85714286 12.14285714] ; [5.14285714 4.85714286],0
u2,1,0.134802,2.23631,[3 5] ; [4 1],[4.30769231 3.69230769] ; [2.69230769 2.30769231],0
u3,1,0.134802,2.23631,[3 5] ; [4 1],[4.30769231 3.69230769] ; [2.69230769 2.30769231],0
a7,1,0.136641,2.215385,[11 15] ; [7 3],[13. 13.] ; [5. 5.],0
n1,1,0.153338,2.03873,[8 6] ; [1 4],[6.63157895 7.36842105] ; [2.36842105 2.63157895],0
p9,1,0.201798,1.62931,[22  3] ; [7 3],[20.71428571  4.28571429] ; [8.28571429 1.71428571],0
s7,1,0.20655,1.595442,[12 14] ; [2 7],[10.4 15.6] ; [3.6 5.4],0
r1,1,0.244071,1.356923,[16 10] ; [4 6],[14.44444444 11.55555556] ; [5.55555556 4.44444444],0
a3,1,0.281942,1.157705,[18  8] ; [5 5],[16.61111111  9.38888889] ; [6.38888889 3.61111111],0
s8,1,0.292584,1.107692,[10 16] ; [2 8],[ 8.66666667 17.33333333] ; [3.33333333 6.66666667],0
p11,1,0.340892,0.907073,[15 11] ; [4 6],[13.72222222 12.27777778] ; [5.27777778 4.72222222],0
b2,1,0.393454,0.728241,[ 7 13] ; [1 5],[ 6.15384615 13.84615385] ; [1.84615385 4.15384615],0
b3,1,0.393454,0.728241,[ 7 13] ; [1 5],[ 6.15384615 13.84615385] ; [1.84615385 4.15384615],0
s5,1,0.393841,0.727049,[ 9 17] ; [2 8],[ 7.94444444 18.05555556] ; [3.05555556 6.94444444],0
s4,1,0.505641,0.443077,[ 5 21] ; [1 9],[ 4.33333333 21.66666667] ; [1.66666667 8.33333333],0
n3,1,0.509893,0.434286,[8 6] ; [2 3],[7.36842105 6.63157895] ; [2.63157895 2.36842105],0
v4,1,0.510835,0.432357,[23  3] ; [8 2],[22.38888889  3.61111111] ; [8.61111111 1.38888889],0
b1,1,0.529368,0.395604,[16 10] ; [5 5],[15.16666667 10.83333333] ; [5.83333333 4.16666667],0
v1,1,0.590359,0.289783,[13 13] ; [4 6],[12.27777778 13.72222222] ; [4.72222222 5.27777778],0
d5,1,0.598725,0.276923,[18  8] ; [6 4],[17.33333333  8.66666667] ; [6.66666667 3.33333333],0
v3,1,0.6247,0.239316,[ 7 18] ; [2 8],[ 6.42857143 18.57142857] ; [2.57142857 7.42857143],0
r2,1,0.776675,0.08046,[21  4] ; [8 2],[20.71428571  4.28571429] ; [8.28571429 1.71428571],0
a4,1,0.79246,0.069231,[ 9 17] ; [3 7],[ 8.66666667 17.33333333] ; [3.33333333 6.66666667],0
s1,1,0.822456,0.05035,[ 2 24] ; [1 9],[ 2.16666667 23.83333333] ; [0.83333333 9.16666667],0
p3,1,0.828969,0.046667,[11 14] ; [4 6],[10.71428571 14.28571429] ; [4.28571429 5.71428571],0
b5,1,0.835975,0.042867,[14 12] ; [5 5],[13.72222222 12.27777778] ; [5.27777778 4.72222222],0
a2,1,0.895333,0.017308,[ 3 23] ; [1 9],[ 2.88888889 23.11111111] ; [1.11111111 8.88888889],0
p8,1,0.899895,0.015824,[15 11] ; [6 4],[15.16666667 10.83333333] ; [5.83333333 4.16666667],0
p2,1,0.905813,0.014,[18  7] ; [7 3],[17.85714286  7.14285714] ; [7.14285714 2.85714286],0
d3,1,0.932412,0.007193,[16 10] ; [6 4],[15.88888889 10.11111111] ; [6.11111111 3.88888889],0
p1,1,0.958343,0.002728,[ 5 21] ; [2 8],[ 5.05555556 20.94444444] ; [1.94444444 8.05555556],0
p7,1,0.960492,0.002454,[10 13] ; [4 5],[10.0625 12.9375] ; [3.9375 5.0625],0
d4,1,0.964205,0.002014,[18  8] ; [7 3],[18.05555556  7.94444444] ; [6.94444444 3.05555556],0
b4,1,0.964205,0.002014,[18  8] ; [7 3],[18.05555556  7.94444444] ; [6.94444444 3.05555556],0
