Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.000514,12.064509,[10 29] ; [11  3],[15.45283019 23.54716981] ; [5.54716981 8.45283019],1
p5,1,0.000718,11.442348,[ 2 37] ; [6 8],[ 5.88679245 33.11320755] ; [ 2.11320755 11.88679245],1
p10,1,0.003024,8.793089,[18 20] ; [13  1],[22.65384615 15.34615385] ; [8.34615385 5.65384615],0
v4,1,0.003773,8.389731,[19 20] ; [13  1],[23.54716981 15.45283019] ; [8.45283019 5.54716981],0
p8,1,0.005224,7.800235,[ 9 30] ; [9 5],[13.24528302 25.75471698] ; [4.75471698 9.24528302],0
s5,1,0.007486,7.152449,[ 4 35] ; [6 8],[ 7.35849057 31.64150943] ; [ 2.64150943 11.35849057],0
p4,1,0.027848,4.837446,[12 27] ; [9 5],[15.45283019 23.54716981] ; [5.54716981 8.45283019],0
s6,1,0.03276,4.558265,[10 29] ; [8 6],[13.24528302 25.75471698] ; [4.75471698 9.24528302],0
r1,1,0.052771,3.751154,[11 28] ; [8 6],[13.98113208 25.01886792] ; [5.01886792 8.98113208],0
v3,1,0.060368,3.527238,[ 5 34] ; [5 9],[ 7.35849057 31.64150943] ; [ 2.64150943 11.35849057],0
p3,1,0.063149,3.452691,[ 7 32] ; [6 8],[ 9.56603774 29.43396226] ; [ 3.43396226 10.56603774],0
p2,1,0.069944,3.284342,[23 16] ; [12  2],[25.75471698 13.24528302] ; [9.24528302 4.75471698],0
a5,1,0.073876,3.194724,[17 22] ; [10  4],[19.86792453 19.13207547] ; [7.13207547 6.86792453],0
a6,1,0.095881,2.77276,[15 24] ; [9 5],[17.66037736 21.33962264] ; [6.33962264 7.66037736],0
u3,1,0.096451,2.763269,[ 4 19] ; [3 3],[ 5.55172414 17.44827586] ; [1.44827586 4.55172414],0
d5,1,0.104148,2.640848,[18 21] ; [10  4],[20.60377358 18.39622642] ; [7.39622642 6.60377358],0
p6,1,0.192514,1.698277,[ 5 33] ; [ 4 10],[ 6.57692308 31.42307692] ; [ 2.42307692 11.57692308],0
d2,1,0.228716,1.448829,[10 29] ; [6 8],[11.77358491 27.22641509] ; [4.22641509 9.77358491],0
s8,1,0.279349,1.170253,[ 6 33] ; [ 4 10],[ 7.35849057 31.64150943] ; [ 2.64150943 11.35849057],0
d3,1,0.298689,1.080039,[16 23] ; [8 6],[17.66037736 21.33962264] ; [6.33962264 7.66037736],0
a7,1,0.316852,1.001897,[19 20] ; [9 5],[20.60377358 18.39622642] ; [7.39622642 6.60377358],0
b5,1,0.316852,1.001897,[19 20] ; [9 5],[20.60377358 18.39622642] ; [7.39622642 6.60377358],0
s7,1,0.321508,0.982801,[ 7 29] ; [4 8],[ 8.25 27.75] ; [2.75 9.25],0
s4,1,0.332636,0.938609,[ 7 32] ; [ 1 13],[ 5.88679245 33.11320755] ; [ 2.11320755 11.88679245],0
a3,1,0.33463,0.930899,[16 22] ; [8 6],[17.53846154 20.46153846] ; [6.46153846 7.53846154],0
b2,1,0.369219,0.806293,[ 7 16] ; [3 3],[ 7.93103448 15.06896552] ; [2.06896552 3.93103448],0
b3,1,0.369219,0.806293,[ 7 16] ; [3 3],[ 7.93103448 15.06896552] ; [2.06896552 3.93103448],0
v1,1,0.412645,0.671167,[12 27] ; [6 8],[13.24528302 25.75471698] ; [4.75471698 9.24528302],0
n3,1,0.438807,0.599401,[12  9] ; [1 2],[11.375  9.625] ; [1.625 1.375],0
v2,1,0.442003,0.591076,[13 25] ; [6 7],[14.15686275 23.84313725] ; [4.84313725 8.15686275],0
a8,1,0.451873,0.565951,[ 3 34] ; [ 2 11],[ 3.7 33.3] ; [ 1.3 11.7],0
b1,1,0.452288,0.564911,[24 15] ; [7 7],[22.81132075 16.18867925] ; [8.18867925 5.81132075],0
b4,1,0.452288,0.564911,[24 15] ; [7 7],[22.81132075 16.18867925] ; [8.18867925 5.81132075],0
n6,1,0.468962,0.524421,[23 15] ; [10  4],[24.11538462 13.88461538] ; [8.88461538 5.11538462],0
d1,1,0.472918,0.51515,[10 29] ; [5 9],[11.03773585 27.96226415] ; [ 3.96226415 10.03773585],0
d4,1,0.508009,0.438166,[24 15] ; [10  4],[25.01886792 13.98113208] ; [8.98113208 5.01886792],0
a4,1,0.599579,0.275632,[11 28] ; [5 9],[11.77358491 27.22641509] ; [4.22641509 9.77358491],0
n4,1,0.706302,0.141999,[20 19] ; [8 6],[20.60377358 18.39622642] ; [7.39622642 6.60377358],0
s1,1,0.779611,0.078303,[ 2 37] ; [ 1 13],[ 2.20754717 36.79245283] ; [ 0.79245283 13.20754717],0
p12,1,0.779611,0.078303,[ 2 37] ; [ 1 13],[ 2.20754717 36.79245283] ; [ 0.79245283 13.20754717],0
n5,1,0.855652,0.033092,[24 15] ; [9 5],[24.28301887 14.71698113] ; [8.71698113 5.28301887],0
s2,1,0.889529,0.019293,[ 5 34] ; [ 2 12],[ 5.1509434 33.8490566] ; [ 1.8490566 12.1509434],0
p1,1,0.946771,0.004457,[ 3 36] ; [ 1 13],[ 2.94339623 36.05660377] ; [ 1.05660377 12.94339623],0
a1,1,0.946771,0.004457,[ 3 36] ; [ 1 13],[ 2.94339623 36.05660377] ; [ 1.05660377 12.94339623],0
