Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,35.433959,[260  99] ; [20 40],[239.90453461 119.09546539] ; [40.09546539 19.90453461],1
s2,1,0.0,32.115589,[317  53] ; [35 28],[300.7852194  69.2147806] ; [51.2147806 11.7852194],1
s8,1,0.0,27.556243,[245 123] ; [20 43],[226.26450116 141.73549884] ; [38.73549884 24.26450116],1
s5,1,2e-06,22.503266,[174 182] ; [ 9 49],[157.36231884 198.63768116] ; [25.63768116 32.36231884],1
r4,1,0.001256,10.406339,[345  25] ; [51 12],[338.38337182  31.61662818] ; [57.61662818  5.38337182],0
r3,1,0.00236,9.246215,[360   8] ; [57  6],[356.04640371  11.95359629] ; [60.95359629  2.04640371],0
d5,1,0.003715,8.417901,[307  60] ; [43 20],[298.72093023  68.27906977] ; [51.27906977 11.72093023],0
r1,1,0.006044,7.537215,[309  58] ; [44 19],[301.28139535  65.71860465] ; [51.71860465 11.28139535],0
a2,1,0.007044,7.261628,[107 263] ; [ 8 55],[ 98.26789838 271.73210162] ; [16.73210162 46.26789838],0
v4,1,0.007393,7.174797,[358  10] ; [56  6],[354.30697674  13.69302326] ; [59.69302326  2.30697674],0
a4,1,0.015976,5.805482,[184 186] ; [21 42],[175.17321016 194.82678984] ; [29.82678984 33.17321016],0
p1,1,0.024244,5.077057,[ 39 329] ; [ 1 61],[ 34.23255814 333.76744186] ; [ 5.76744186 56.23255814],0
p4,1,0.024303,5.072873,[239 129] ; [31 31],[231.06976744 136.93023256] ; [38.93023256 23.06976744],0
a3,1,0.027466,4.861272,[286  83] ; [40 22],[279.10440835  89.89559165] ; [46.89559165 15.10440835],0
a5,1,0.028513,4.796771,[283  87] ; [40 23],[276.00461894  93.99538106] ; [46.99538106 16.00461894],0
s4,1,0.031909,4.603397,[ 85 283] ; [ 7 56],[ 78.55220418 289.44779582] ; [13.44779582 49.55220418],0
p6,1,0.03449,4.470227,[156 209] ; [18 45],[148.38785047 216.61214953] ; [25.61214953 37.38785047],0
u3,1,0.039476,4.240278,[55 27] ; [10 13],[50.76190476 31.23809524] ; [14.23809524  8.76190476],0
