Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,25.724209,[32 17] ; [ 4 33],[20.51162791 28.48837209] ; [15.48837209 21.51162791],1
s3,1,8e-06,20.024551,[34 15] ; [ 8 30],[23.65517241 25.34482759] ; [18.34482759 19.65517241],1
s8,1,0.000116,14.858244,[26 23] ; [ 5 33],[17.45977011 31.54022989] ; [13.54022989 24.45977011],1
s5,1,0.000168,14.159366,[17 30] ; [ 1 37],[ 9.95294118 37.04705882] ; [ 8.04705882 29.95294118],1
r4,1,0.00019,13.927364,[45  4] ; [22 16],[37.73563218 11.26436782] ; [29.26436782  8.73563218],1
r2,1,0.004058,8.257841,[46  3] ; [27 11],[41.11494253  7.88505747] ; [31.88505747  6.11494253],0
s7,1,0.00713,7.239978,[23 24] ; [ 7 28],[17.19512195 29.80487805] ; [12.80487805 22.19512195],0
s4,1,0.008011,7.031121,[19 30] ; [ 5 33],[13.51724138 35.48275862] ; [10.48275862 27.51724138],0
a7,1,0.013729,6.072634,[37 12] ; [19 19],[31.54022989 17.45977011] ; [24.45977011 13.54022989],0
p10,1,0.017645,5.631083,[40  8] ; [23 15],[35.1627907 12.8372093] ; [27.8372093 10.1627907],0
p7,1,0.026425,4.928024,[31 14] ; [17 21],[26.02409639 18.97590361] ; [21.97590361 16.02409639],0
p8,1,0.028902,4.773471,[27 21] ; [12 25],[22.02352941 25.97647059] ; [16.97647059 20.02352941],0
b1,1,0.055038,3.680929,[17 32] ; [21 17],[21.40229885 27.59770115] ; [16.59770115 21.40229885],0
a6,1,0.076389,3.140096,[36 13] ; [21 17],[32.10344828 16.89655172] ; [24.89655172 13.10344828],0
v2,1,0.082272,3.019445,[26 21] ; [13 23],[22.08433735 24.91566265] ; [16.91566265 19.08433735],0
v4,1,0.113253,2.508232,[47  2] ; [32  5],[45.01162791  3.98837209] ; [33.98837209  3.01162791],0
r1,1,0.118389,2.4385,[35 14] ; [21 17],[31.54022989 17.45977011] ; [24.45977011 13.54022989],0
v3,1,0.13037,2.288095,[14 33] ; [ 6 32],[11.05882353 35.94117647] ; [ 8.94117647 29.05882353],0
p11,1,0.147635,2.096515,[39 10] ; [25 13],[36.04597701 12.95402299] ; [27.95402299 10.04597701],0
p9,1,0.155025,2.0221,[41  7] ; [27 10],[38.4  9.6] ; [29.6  7.4],0
d1,1,0.158141,1.991916,[20 29] ; [10 28],[16.89655172 32.10344828] ; [13.10344828 24.89655172],0
n6,1,0.163968,1.937246,[38 10] ; [25 13],[35.1627907 12.8372093] ; [27.8372093 10.1627907],0
v1,1,0.175483,1.835468,[26 22] ; [15 23],[22.88372093 25.11627907] ; [18.11627907 19.88372093],0
p6,1,0.175704,1.833592,[15 33] ; [ 7 31],[12.27906977 35.72093023] ; [ 9.72093023 28.27906977],0
p4,1,0.207932,1.585765,[26 23] ; [15 23],[23.09195402 25.90804598] ; [17.90804598 20.09195402],0
p2,1,0.223447,1.482095,[38 11] ; [25 13],[35.48275862 13.51724138] ; [27.51724138 10.48275862],0
u2,1,0.267511,1.229464,[ 9 11] ; [9 5],[10.58823529  9.41176471] ; [7.41176471 6.58823529],0
d4,1,0.281749,1.158632,[37 12] ; [24 13],[34.75581395 14.24418605] ; [26.24418605 10.75581395],0
p3,1,0.302198,1.064469,[18 31] ; [10 28],[15.77011494 33.22988506] ; [12.22988506 25.77011494],0
b4,1,0.421346,0.646558,[30 19] ; [20 18],[28.16091954 20.83908046] ; [21.83908046 16.16091954],0
p1,1,0.440644,0.594605,[ 3 46] ; [ 1 37],[ 2.25287356 46.74712644] ; [ 1.74712644 36.25287356],0
u1,1,0.453849,0.561021,[ 3 46] ; [ 4 34],[ 3.94252874 45.05747126] ; [ 3.05747126 34.94252874],0
n1,1,0.475624,0.508881,[ 3 14] ; [ 5 13],[ 3.88571429 13.11428571] ; [ 4.11428571 13.88571429],0
b3,1,0.486205,0.484914,[10 15] ; [ 6 14],[ 8.88888889 16.11111111] ; [ 7.11111111 12.88888889],0
b2,1,0.486205,0.484914,[10 15] ; [ 6 14],[ 8.88888889 16.11111111] ; [ 7.11111111 12.88888889],0
d3,1,0.504545,0.445364,[30 19] ; [20 17],[28.48837209 20.51162791] ; [21.51162791 15.48837209],0
a2,1,0.511909,0.430162,[ 9 40] ; [ 5 33],[ 7.88505747 41.11494253] ; [ 6.11494253 31.88505747],0
d5,1,0.683476,0.166239,[33 16] ; [24 14],[32.10344828 16.89655172] ; [24.89655172 13.10344828],0
a3,1,0.706314,0.141987,[29 20] ; [24 14],[29.85057471 19.14942529] ; [23.14942529 14.85057471],0
d2,1,0.721601,0.126964,[15 34] ; [13 25],[15.77011494 33.22988506] ; [12.22988506 25.77011494],0
p5,1,0.772873,0.083301,[ 2 47] ; [ 2 35],[ 2.27906977 46.72093023] ; [ 1.72093023 35.27906977],0
n3,1,0.789993,0.070926,[10  7] ; [12  7],[10.38888889  6.61111111] ; [11.61111111  7.38888889],0
b5,1,0.793979,0.068198,[31 18] ; [23 15],[30.4137931 18.5862069] ; [23.5862069 14.4137931],0
n2,1,0.847157,0.037152,[13  4] ; [14  5],[12.75  4.25] ; [14.25  4.75],0
p12,1,0.855297,0.033256,[ 1 48] ; [ 1 37],[ 1.12643678 47.87356322] ; [ 0.87356322 37.12643678],0
a5,1,0.860823,0.030739,[28 21] ; [21 17],[27.59770115 21.40229885] ; [21.40229885 16.59770115],0
a8,1,0.881094,0.022375,[ 3 43] ; [ 2 33],[ 2.83950617 43.16049383] ; [ 2.16049383 32.83950617],0
a4,1,0.92299,0.009345,[15 34] ; [12 26],[15.20689655 33.79310345] ; [11.79310345 26.20689655],0
u3,1,1.0,0.0,[10 10] ; [7 7],[10. 10.] ; [7. 7.],0
