Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,94.993276,[220  75] ; [ 45 118],[170.68777293 124.31222707] ; [94.31222707 68.68777293],1
s2,1,0.0,80.504263,[239  58] ; [62 98],[195.61706783 101.38293217] ; [105.38293217  54.61706783],1
s3,1,0.0,49.626401,[242  52] ; [81 78],[209.62913907  84.37086093] ; [113.37086093  45.62913907],1
a3,1,0.0,35.065509,[250  47] ; [96 66],[223.88235294  73.11764706] ; [122.11764706  39.88235294],1
s5,1,2e-06,22.41537,[147 141] ; [ 44 114],[123.33632287 164.66367713] ; [67.66367713 90.33632287],1
a5,1,0.000317,12.965969,[248  50] ; [112  51],[232.71149675  65.28850325] ; [127.28850325  35.71149675],1
v3,1,0.000549,11.942397,[141 149] ; [ 49 106],[123.82022472 166.17977528] ; [66.17977528 88.82022472],1
p5,1,0.000888,11.047296,[ 59 237] ; [ 13 148],[ 46.6345733 249.3654267] ; [ 25.3654267 135.6345733],1
p6,1,0.001431,10.165307,[143 151] ; [ 53 107],[126.92511013 167.07488987] ; [69.07488987 90.92511013],0
p3,1,0.002946,8.84047,[175 122] ; [72 90],[159.82352941 137.17647059] ; [87.17647059 74.82352941],0
u1,1,0.003063,8.769329,[ 82 216] ; [ 25 138],[ 69.1670282 228.8329718] ; [ 37.8329718 125.1670282],0
d1,1,0.004273,8.16382,[201  97] ; [88 75],[186.81561822 111.18438178] ; [102.18438178  60.81561822],0
d2,1,0.009152,6.792976,[171 125] ; [73 89],[157.69432314 138.30567686] ; [86.30567686 75.69432314],0
s1,1,0.009271,6.769949,[ 20 275] ; [  2 156],[ 14.32671082 280.67328918] ; [  7.67328918 150.32671082],0
r2,1,0.009498,6.726681,[285   8] ; [148  13],[279.44713656  13.55286344] ; [153.55286344   7.44713656],0
a2,1,0.01157,6.375598,[ 93 205] ; [ 33 130],[ 81.44902386 216.55097614] ; [ 44.55097614 118.44902386],0
p9,1,0.011621,6.367836,[271  25] ; [134  26],[262.89473684  33.10526316] ; [142.10526316  17.89473684],0
n6,1,0.014554,5.969665,[275  21] ; [140  23],[267.62527233  28.37472767] ; [147.37472767  15.62527233],0
v2,1,0.017108,5.685227,[182 111] ; [76 75],[170.25675676 122.74324324] ; [87.74324324 63.25675676],0
r1,1,0.01739,5.656592,[262  36] ; [129  33],[253.3  44.7] ; [137.7  24.3],0
u3,1,0.045705,3.992444,[35 13] ; [36 30],[29.89473684 18.10526316] ; [41.10526316 24.89473684],0
p7,1,0.046739,3.954756,[204  84] ; [98 61],[194.57718121  93.42281879] ; [107.42281879  51.57718121],0
d4,1,0.047979,3.910708,[256  39] ; [130  33],[248.62445415  46.37554585] ; [137.37554585  25.62445415],0
p1,1,0.048522,3.891829,[ 33 264] ; [  9 153],[ 27.17647059 269.82352941] ; [ 14.82352941 147.17647059],0
a4,1,0.049301,3.865059,[154 143] ; [68 93],[143.96069869 153.03930131] ; [78.03930131 82.96069869],0
p8,1,0.054855,3.686503,[168 124] ; [77 83],[158.27433628 133.72566372] ; [86.72566372 73.27433628],0
a7,1,0.057016,3.622112,[203  95] ; [124  38],[211.83913043  86.16086957] ; [115.16086957  46.83913043],0
b4,1,0.059373,3.554821,[165 133] ; [105  58],[174.53362256 123.46637744] ; [95.46637744 67.53362256],0
r3,1,0.061426,3.498454,[288   9] ; [152  11],[284.08695652  12.91304348] ; [155.91304348   7.08695652],0
u4,1,0.069679,3.290567,[ 13 285] ; [  2 161],[  9.69631236 288.30368764] ; [  5.30368764 157.69631236],0
d3,1,0.07107,3.25814,[218  78] ; [107  56],[209.58605664  86.41394336] ; [115.41394336  47.58605664],0
n3,1,0.083449,2.996416,[38 19] ; [26  5],[41.45454545 15.54545455] ; [22.54545455  8.45454545],0
v4,1,0.085858,2.950359,[290   6] ; [155   8],[286.97167756   9.02832244] ; [158.02832244   4.97167756],0
p4,1,0.087395,2.92171,[206  90] ; [100  62],[197.76419214  98.23580786] ; [108.23580786  53.76419214],0
b5,1,0.130569,2.285726,[178 120] ; [109  54],[185.52277657 112.47722343] ; [101.47722343  61.52277657],0
