Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,40.245358,[190  50] ; [42 54],[165.71428571  74.28571429] ; [66.28571429 29.71428571],1
d3,1,0.0,40.12368,[191  48] ; [43 53],[166.94328358  72.05671642] ; [67.05671642 28.94328358],1
a2,1,0.000178,14.053107,[ 65 176] ; [ 8 88],[ 52.20474777 188.79525223] ; [20.79525223 75.20474777],1
r1,1,0.001127,10.606232,[189  51] ; [59 37],[177.14285714  62.85714286] ; [70.85714286 25.14285714],0
d4,1,0.001486,10.096225,[202  38] ; [66 30],[191.42857143  48.57142857] ; [76.57142857 19.42857143],0
v2,1,0.001948,9.59837,[111 119] ; [27 65],[ 98.57142857 131.42857143] ; [39.42857143 52.57142857],0
b1,1,0.00309,8.753485,[ 72 169] ; [45 51],[ 83.67062315 157.32937685] ; [33.32937685 62.67062315],0
d5,1,0.004063,8.255528,[195  45] ; [64 32],[185.  55.] ; [74. 22.],0
u1,1,0.005129,7.83347,[ 44 197] ; [ 6 90],[ 35.75667656 205.24332344] ; [14.24332344 81.75667656],0
s2,1,0.008693,6.884886,[124 116] ; [34 61],[113.19402985 126.80597015] ; [44.80597015 50.19402985],0
v4,1,0.010076,6.62148,[227  11] ; [84 12],[221.61077844  16.38922156] ; [89.38922156  6.61077844],0
d1,1,0.018635,5.535491,[142  99] ; [43 53],[132.29970326 108.70029674] ; [52.70029674 43.29970326],0
r4,1,0.02055,5.364581,[216  25] ; [77 19],[209.53412463  31.46587537] ; [83.46587537 12.53412463],0
u3,1,0.0228,5.183712,[38 32] ; [10 23],[32.62135922 37.37864078] ; [15.37864078 17.62135922],0
p1,1,0.02541,4.995704,[ 13 227] ; [12 84],[ 17.85714286 222.14285714] ; [ 7.14285714 88.85714286],0
r2,1,0.032673,4.562806,[221  15] ; [83 13],[216.09638554  19.90361446] ; [87.90361446  8.09638554],0
r3,1,0.040481,4.197594,[229   9] ; [87  9],[225.17365269  12.82634731] ; [90.82634731  5.17365269],0
b5,1,0.04801,3.909647,[144  97] ; [46 50],[135.87537092 105.12462908] ; [54.12462908 41.87537092],0
p10,1,0.07049,3.271579,[212  27] ; [78 18],[206.89552239  32.10447761] ; [83.10447761 12.89552239],0
n5,1,0.080712,3.050507,[157  81] ; [72 23],[163.66966967  74.33033033] ; [65.33033033 29.66966967],0
u4,1,0.141097,2.16595,[  1 240] ; [ 2 94],[  2.14540059 238.85459941] ; [ 0.85459941 95.14540059],0
p6,1,0.202612,1.623447,[ 72 168] ; [35 59],[ 76.88622754 163.11377246] ; [30.11377246 63.88622754],0
n4,1,0.254324,1.299392,[171  70] ; [74 22],[175.20771513  65.79228487] ; [69.79228487 26.20771513],0
s3,1,0.298297,1.081792,[139 101] ; [48 45],[134.77477477 105.22522523] ; [52.22522523 40.77477477],0
p5,1,0.303723,1.057778,[ 19 221] ; [11 85],[ 21.42857143 218.57142857] ; [ 8.57142857 87.42857143],0
a5,1,0.314219,1.01286,[174  67] ; [64 32],[170.20178042  70.79821958] ; [67.79821958 28.20178042],0
n3,1,0.330191,0.948148,[47 13] ; [25 11],[45. 15.] ; [27.  9.],0
s7,1,0.385541,0.752958,[104 126] ; [47 46],[107.52321981 122.47678019] ; [43.47678019 49.52321981],0
p2,1,0.413557,0.668551,[201  39] ; [76 19],[198.44776119  41.55223881] ; [78.55223881 16.44776119],0
a3,1,0.466088,0.531236,[168  73] ; [63 33],[165.1958457  75.8041543] ; [65.8041543 30.1958457],0
n1,1,0.506737,0.440799,[19 40] ; [14 22],[20.49473684 38.50526316] ; [12.50526316 23.49473684],0
v3,1,0.509066,0.435986,[ 67 167] ; [23 69],[ 64.60122699 169.39877301] ; [25.39877301 66.60122699],0
p11,1,0.510113,0.433835,[188  53] ; [78 18],[190.22551929  50.77448071] ; [75.77448071 20.22551929],0
b2,1,0.612779,0.256148,[38 88] ; [19 37],[39.46153846 86.53846154] ; [17.53846154 38.46153846],0
b3,1,0.612779,0.256148,[38 88] ; [19 37],[39.46153846 86.53846154] ; [17.53846154 38.46153846],0
n6,1,0.615568,0.252146,[197  43] ; [81 15],[198.57142857  41.42857143] ; [79.42857143 16.57142857],0
p7,1,0.619649,0.246361,[143  92] ; [55 40],[141.  94.] ; [57. 38.],0
p3,1,0.654583,0.200171,[104 137] ; [44 52],[105.83976261 135.16023739] ; [42.16023739 53.83976261],0
a1,1,0.704846,0.143479,[  8 233] ; [ 4 92],[  8.58160237 232.41839763] ; [ 3.41839763 92.58160237],0
a8,1,0.713324,0.134979,[ 28 194] ; [10 80],[ 27.03846154 194.96153846] ; [10.96153846 79.03846154],0
p8,1,0.717353,0.131043,[113 126] ; [47 48],[114.49101796 124.50898204] ; [45.50898204 49.49101796],0
n2,1,0.721991,0.126593,[43 17] ; [27  9],[43.75 16.25] ; [26.25  9.75],0
s5,1,0.729568,0.119509,[ 69 165] ; [28 61],[ 70.27244582 163.72755418] ; [26.72755418 62.27244582],0
u2,1,0.817061,0.053512,[37 34] ; [18 15],[37.54807692 33.45192308] ; [17.45192308 15.54807692],0
s1,1,0.849598,0.03596,[  9 230] ; [ 4 91],[  9.30239521 229.69760479] ; [ 3.69760479 91.30239521],0
s4,1,0.877418,0.023791,[ 48 191] ; [20 76],[ 48.51343284 190.48656716] ; [19.48656716 76.51343284],0
d2,1,0.895793,0.017155,[108 132] ; [42 53],[107.46268657 132.53731343] ; [42.53731343 52.46268657],0
p12,1,0.914108,0.011633,[ 16 225] ; [ 6 89],[ 15.7797619 225.2202381] ; [ 6.2202381 88.7797619],0
s8,1,0.915126,0.011358,[ 91 149] ; [37 59],[ 91.42857143 148.57142857] ; [36.57142857 59.42857143],0
b4,1,0.975803,0.00092,[136 105] ; [54 42],[135.87537092 105.12462908] ; [54.12462908 41.87537092],0
s6,1,0.98161,0.000531,[151  88] ; [58 34],[150.90936556  88.09063444] ; [58.09063444 33.90936556],0
p4,1,0.989553,0.000171,[128 113] ; [50 44],[128.05373134 112.94626866] ; [49.94626866 44.05373134],0
a4,1,0.995957,2.6e-05,[103 138] ; [41 55],[102.97922849 138.02077151] ; [41.02077151 54.97922849],0
