Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,68.751593,[ 4 36] ; [79 13],[25.15151515 14.84848485] ; [57.84848485 34.15151515],1
p2,1,4e-06,21.186648,[15 25] ; [71 19],[26.46153846 13.53846154] ; [59.53846154 30.46153846],1
p11,1,3.9e-05,16.898681,[18 22] ; [75 18],[27.96992481 12.03007519] ; [65.03007519 27.96992481],1
r3,1,0.000212,13.720238,[24 16] ; [82 11],[31.87969925  8.12030075] ; [74.12030075 18.87969925],1
n5,1,0.000274,13.23922,[21 19] ; [77 16],[29.47368421 10.52631579] ; [68.52631579 24.47368421],1
p4,1,0.001004,10.819821,[ 9 30] ; [50 42],[17.5648855 21.4351145] ; [41.4351145 50.5648855],0
a3,1,0.001163,10.547668,[15 25] ; [63 30],[23.45864662 16.54135338] ; [54.54135338 38.45864662],0
a5,1,0.001882,9.661677,[17 23] ; [66 27],[24.96240602 15.03759398] ; [58.03759398 34.96240602],0
v1,1,0.002737,8.97522,[ 9 31] ; [46 45],[16.79389313 23.20610687] ; [38.20610687 52.79389313],0
n6,1,0.004489,8.074555,[25 15] ; [78 14],[31.21212121  8.78787879] ; [71.78787879 20.21212121],0
v4,1,0.006151,7.505663,[28 12] ; [83 10],[33.38345865  6.61654135] ; [77.61654135 15.38345865],0
r4,1,0.006318,7.457345,[21 19] ; [71 22],[27.66917293 12.33082707] ; [64.33082707 28.66917293],0
s6,1,0.011372,6.406249,[ 9 30] ; [43 49],[15.48091603 23.51908397] ; [36.51908397 55.48091603],0
s7,1,0.013999,6.038207,[ 4 34] ; [28 62],[ 9.5 28.5] ; [22.5 67.5],0
v2,1,0.021251,5.306122,[12 27] ; [48 43],[18. 21.] ; [42. 49.],0
p3,1,0.025939,4.960061,[ 9 31] ; [39 52],[14.65648855 25.34351145] ; [33.34351145 57.65648855],0
n4,1,0.028979,4.768859,[22 18] ; [69 24],[27.36842105 12.63157895] ; [63.63157895 29.36842105],0
d1,1,0.033369,4.526749,[11 29] ; [44 49],[16.54135338 23.45864662] ; [38.45864662 54.54135338],0
d3,1,0.037897,4.309644,[10 30] ; [41 52],[15.33834586 24.66165414] ; [35.66165414 57.33834586],0
