Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,7e-05,15.798903,[13 31] ; [48 23],[23.33913043 20.66086957] ; [37.66086957 33.33913043],1
s5,1,0.005995,7.5518,[13 32] ; [39 32],[20.17241379 24.82758621] ; [31.82758621 39.17241379],0
v3,1,0.007134,7.238947,[16 29] ; [44 28],[23.07692308 21.92307692] ; [36.92307692 35.07692308],0
r2,1,0.012181,6.284332,[39  7] ; [71  2],[42.5210084  3.4789916] ; [67.4789916  5.5210084],0
n2,1,0.015253,5.887037,[10  8] ; [14  1],[13.09090909  4.90909091] ; [10.90909091  4.09090909],0
s2,1,0.025271,5.005193,[29 17] ; [61 14],[34.21487603 11.78512397] ; [55.78512397 19.21487603],0
a3,1,0.033167,4.537158,[31 15] ; [63 12],[35.73553719 10.26446281] ; [58.26446281 16.73553719],0
r3,1,0.04825,3.901267,[42  4] ; [74  1],[44.09917355  1.90082645] ; [71.90082645  3.09917355],0
n1,1,0.054759,3.689412,[8 9] ; [12  3],[10.625  6.375] ; [9.375 5.625],0
r1,1,0.060578,3.521503,[32 14] ; [63 12],[36.11570248  9.88429752] ; [58.88429752 16.11570248],0
d5,1,0.066034,3.378946,[32 14] ; [62 12],[36.03333333  9.96666667] ; [57.96666667 16.03333333],0
p9,1,0.069383,3.297552,[37  9] ; [67  6],[40.20168067  5.79831933] ; [63.79831933  9.20168067],0
s3,1,0.070572,3.269659,[30 16] ; [60 15],[34.21487603 11.78512397] ; [55.78512397 19.21487603],0
d4,1,0.074474,3.181551,[33 13] ; [63 11],[36.8  9.2] ; [59.2 14.8],0
b5,1,0.127399,2.323921,[15 31] ; [35 40],[19.00826446 26.99173554] ; [30.99173554 44.00826446],0
b2,1,0.132826,2.259161,[12 18] ; [33 25],[15.34090909 14.65909091] ; [29.65909091 28.34090909],0
b3,1,0.132826,2.259161,[12 18] ; [33 25],[15.34090909 14.65909091] ; [29.65909091 28.34090909],0
p1,1,0.133083,2.256169,[ 7 39] ; [ 5 69],[ 4.6 41.4] ; [ 7.4 66.6],0
u1,1,0.139888,2.179187,[ 5 41] ; [ 3 72],[ 3.04132231 42.95867769] ; [ 4.95867769 70.04132231],0
a4,1,0.141494,2.161633,[17 29] ; [38 37],[20.90909091 25.09090909] ; [34.09090909 40.90909091],0
b4,1,0.153561,2.036512,[19 27] ; [41 34],[22.80991736 23.19008264] ; [37.19008264 37.80991736],0
s6,1,0.155537,2.017087,[35 10] ; [64  9],[37.75423729  7.24576271] ; [61.24576271 11.75423729],0
a1,1,0.182685,1.775642,[ 1 45] ; [ 6 69],[ 2.66115702 43.33884298] ; [ 4.33884298 70.66115702],0
u2,1,0.212183,1.556471,[11  4] ; [6 6],[9.44444444 5.55555556] ; [7.55555556 4.44444444],0
p5,1,0.227945,1.453636,[ 4 42] ; [12 61],[ 6.18487395 39.81512605] ; [ 9.81512605 63.18487395],0
a8,1,0.262518,1.255431,[ 4 40] ; [12 61],[ 6.01709402 37.98290598] ; [ 9.98290598 63.01709402],0
n4,1,0.269493,1.219327,[37  9] ; [65  9],[39.1  6.9] ; [62.9 11.1],0
p6,1,0.300959,1.069938,[24 22] ; [31 42],[21.2605042 24.7394958] ; [33.7394958 39.2605042],0
r4,1,0.325975,0.964821,[39  7] ; [68  7],[40.67768595  5.32231405] ; [66.32231405  8.67768595],0
n3,1,0.388476,0.743706,[10  7] ; [11  4],[11.15625  5.84375] ; [9.84375 5.15625],0
p3,1,0.412621,0.671237,[26 20] ; [48 27],[28.1322314 17.8677686] ; [45.8677686 29.1322314],0
