Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,30.489148,[248  59] ; [73 59],[224.48063781  82.51936219] ; [96.51936219 35.48063781],1
p11,1,0.0,28.655462,[279  29] ; [93 39],[260.4  47.6] ; [111.6  20.4],1
p3,1,6e-06,20.484341,[212  95] ; [61 71],[190.91343964 116.08656036] ; [82.08656036 49.91343964],1
p6,1,5e-05,16.461134,[178 130] ; [48 83],[158.56036446 149.43963554] ; [67.43963554 63.56036446],1
p2,1,8.9e-05,15.360405,[289  19] ; [107  24],[277.83143508  30.16856492] ; [118.16856492  12.83143508],1
p5,1,0.000232,13.553934,[ 66 242] ; [  9 121],[ 52.73972603 255.26027397] ; [ 22.26027397 107.73972603],1
p9,1,0.001913,9.631391,[283  23] ; [109  23],[273.8630137  32.1369863] ; [118.1369863  13.8630137],0
p10,1,0.00259,9.076119,[282  26] ; [106  24],[272.84018265  35.15981735] ; [115.15981735  14.84018265],0
p12,1,0.003692,8.429293,[ 36 271] ; [  4 128],[ 27.97266515 279.02733485] ; [ 12.02733485 119.97266515],0
p1,1,0.006946,7.286898,[ 37 270] ; [  5 127],[ 29.37129841 277.62870159] ; [ 12.62870159 119.37129841],0
n6,1,0.009733,6.683052,[283  22] ; [112  20],[275.68649886  29.31350114] ; [119.31350114  12.68649886],0
s5,1,0.010642,6.524106,[132 165] ; [41 90],[120.04906542 176.95093458] ; [52.95093458 78.04906542],0
r4,1,0.015983,5.804766,[291  17] ; [116  16],[284.9  23.1] ; [122.1   9.9],0
v4,1,0.019836,5.426233,[298   7] ; [122   9],[293.80733945  11.19266055] ; [126.19266055   4.80733945],0
s8,1,0.02627,4.938164,[167 138] ; [57 75],[156.33867277 148.66132723] ; [67.66132723 64.33867277],0
d1,1,0.070804,3.264279,[194 114] ; [71 61],[185.5 122.5] ; [79.5 52.5],0
s4,1,0.075833,3.152012,[ 58 244] ; [ 16 115],[ 51.61200924 250.38799076] ; [ 22.38799076 108.61200924],0
b5,1,0.07731,3.120567,[168 140] ; [84 48],[176.4 131.6] ; [75.6 56.4],0
a5,1,0.078546,3.094743,[239  69] ; [92 40],[231.7  76.3] ; [99.3 32.7],0
a7,1,0.099388,2.71533,[224  83] ; [86 46],[216.7881549  90.2118451] ; [93.2118451 38.7881549],0
v1,1,0.102539,2.665599,[198 105] ; [73 55],[190.51740139 112.48259861] ; [80.48259861 47.51740139],0
r2,1,0.103299,2.65385,[292  12] ; [120  10],[288.58986175  15.41013825] ; [123.41013825   6.58986175],0
r1,1,0.118805,2.433002,[261  45] ; [103  27],[255.46788991  50.53211009] ; [108.53211009  21.46788991],0
u2,1,0.188404,1.730055,[42 38] ; [23 12],[45.2173913 34.7826087] ; [19.7826087 15.2173913],0
d4,1,0.195112,1.678592,[256  50] ; [102  28],[251.25688073  54.74311927] ; [106.74311927  23.25688073],0
v3,1,0.233969,1.416568,[143 157] ; [53 75],[137.38317757 162.61682243] ; [58.61682243 69.38317757],0
s6,1,0.251743,1.313605,[220  77] ; [90 41],[215.11682243  81.88317757] ; [94.88317757 36.11682243],0
a2,1,0.286666,1.135213,[ 76 232] ; [39 93],[ 80.5 227.5] ; [34.5 97.5],0
a1,1,0.313536,1.01572,[ 19 289] ; [  5 127],[ 16.8 291.2] ; [  7.2 124.8],0
u4,1,0.383917,0.758123,[  9 298] ; [  2 130],[  7.69248292 299.30751708] ; [  3.30751708 128.69248292],0
n2,1,0.437512,0.602798,[38  7] ; [24  7],[36.71052632  8.28947368] ; [25.28947368  5.71052632],0
s7,1,0.45382,0.561094,[169 121] ; [69 58],[165.51558753 124.48441247] ; [72.48441247 54.51558753],0
d3,1,0.464226,0.535686,[214  93] ; [86 44],[210.75514874  96.24485126] ; [89.24485126 40.75514874],0
s1,1,0.468688,0.525066,[  6 300] ; [  4 125],[  7.03448276 298.96551724] ; [  2.96551724 126.03448276],0
