Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,93.739505,[251  51] ; [105 137],[197.63235294 104.36764706] ; [158.36764706  83.63235294],1
p7,1,0.0,48.685889,[237  61] ; [119 115],[199.41353383  98.58646617] ; [156.58646617  77.41353383],1
p8,1,0.0,39.670392,[210  88] ; [103 134],[174.34392523 123.65607477] ; [138.65607477  98.34392523],1
p6,1,0.0,33.664555,[146 154] ; [ 58 181],[113.54359926 186.45640074] ; [ 90.45640074 148.54359926],1
p5,1,6e-06,20.61034,[ 59 241] ; [ 15 227],[ 40.95940959 259.04059041] ; [ 33.04059041 208.95940959],1
p10,1,8.4e-05,15.45645,[281  19] ; [200  41],[266.72828096  33.27171904] ; [214.27171904  26.72828096],1
s8,1,0.000546,11.950575,[167 132] ; [ 99 143],[147.012939 151.987061] ; [118.987061 123.012939],1
s7,1,0.001296,10.348563,[170 117] ; [106 129],[151.74712644 135.25287356] ; [124.25287356 110.74712644],0
p9,1,0.001311,10.32635,[282  18] ; [205  34],[271.05751391  28.94248609] ; [215.94248609  23.05751391],0
v3,1,0.002461,9.169284,[140 153] ; [ 80 151],[123.01526718 169.98473282] ; [ 96.98473282 134.01526718],0
u1,1,0.002695,9.003212,[ 82 220] ; [ 40 204],[ 67.47985348 234.52014652] ; [ 54.52014652 189.47985348],0
s5,1,0.003198,8.691011,[122 170] ; [ 69 166],[105.82922201 186.17077799] ; [ 85.17077799 149.82922201],0
b1,1,0.003719,8.41595,[128 174] ; [ 74 170],[111.72893773 190.27106227] ; [ 90.27106227 153.72893773],0
p1,1,0.010339,6.575471,[ 35 265] ; [ 13 229],[ 26.56826568 273.43173432] ; [ 21.43173432 220.56826568],0
a3,1,0.015065,5.908828,[249  52] ; [181  63],[237.48623853  63.51376147] ; [192.51376147  51.48623853],0
s2,1,0.015471,5.862023,[169 130] ; [110 129],[155.05762082 143.94237918] ; [123.94237918 115.05762082],0
p12,1,0.019423,5.463023,[ 38 261] ; [ 16 225],[ 29.9 269.1] ; [ 24.1 216.9],0
n4,1,0.028963,4.7698,[260  42] ; [192  51],[250.46605505  51.53394495] ; [201.53394495  41.46605505],0
s3,1,0.029495,4.738507,[179 119] ; [119 116],[166.61163227 131.38836773] ; [131.38836773 103.61163227],0
v2,1,0.031552,4.622692,[188 103] ; [129 104],[176.04389313 114.95610687] ; [140.95610687  92.04389313],0
v1,1,0.031796,4.60944,[183 108] ; [126 109],[170.9486692 120.0513308] ; [138.0513308  96.9486692],0
p2,1,0.046603,3.959659,[271  29] ; [205  37],[263.46863469  36.53136531] ; [212.53136531  29.46863469],0
n5,1,0.047876,3.914347,[249  52] ; [182  58],[239.79852126  61.20147874] ; [191.20147874  48.79852126],0
r2,1,0.050392,3.828363,[287  11] ; [221  18],[281.90689013  16.09310987] ; [226.09310987  12.90689013],0
r4,1,0.065228,3.399208,[283  19] ; [218  26],[277.10989011  24.89010989] ; [223.89010989  20.10989011],0
a2,1,0.067991,3.330864,[101 201] ; [ 64 180],[ 91.26373626 210.73626374] ; [ 73.73626374 170.26373626],0
