Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,69.952352,[352  32] ; [12 18],[337.62318841  46.37681159] ; [26.37681159  3.62318841],1
r1,1,3e-06,21.67839,[299  84] ; [12 18],[288.40920097  94.59079903] ; [22.59079903  7.40920097],1
a5,1,8.2e-05,15.502131,[263 120] ; [10 20],[253.16949153 129.83050847] ; [19.83050847 10.16949153],1
a3,1,9.6e-05,15.221312,[262 121] ; [10 20],[252.24213075 130.75786925] ; [19.75786925 10.24213075],1
d1,1,0.00125,10.415564,[207 177] ; [ 7 23],[198.49275362 185.50724638] ; [15.50724638 14.49275362],0
a6,1,0.003374,8.593313,[265 117] ; [13 17],[257.75728155 124.24271845] ; [20.24271845  9.75728155],0
r3,1,0.005364,7.752345,[358  24] ; [24  6],[354.18446602  27.81553398] ; [27.81553398  2.18446602],0
a4,1,0.007973,7.039459,[158 225] ; [ 5 25],[151.1598063 231.8401937] ; [11.8401937 18.1598063],0
a7,1,0.009245,6.774794,[276 105] ; [15 15],[269.75912409 111.24087591] ; [21.24087591  8.75912409],0
s3,1,0.015676,5.838833,[200 178] ; [ 9 21],[193.63235294 184.36764706] ; [15.36764706 14.63235294],0
s2,1,0.016974,5.699084,[175 207] ; [ 7 23],[168.74757282 213.25242718] ; [13.25242718 16.74757282],0
d2,1,0.017658,5.629772,[174 207] ; [ 7 23],[167.78832117 213.21167883] ; [13.21167883 16.78832117],0
b1,1,0.017763,5.619419,[146 238] ; [18 12],[152.11594203 231.88405797] ; [11.88405797 18.11594203],0
d4,1,0.022689,5.19214,[298  83] ; [18 12],[292.93430657  88.06569343] ; [23.06569343  6.93430657],0
s5,1,0.026856,4.900037,[106 263] ; [ 3 27],[100.80451128 268.19548872] ; [ 8.19548872 21.80451128],0
p10,1,0.028899,4.773595,[284  95] ; [17 13],[278.92176039 100.07823961] ; [22.07823961  7.92176039],0
s7,1,0.033433,4.52349,[164 205] ; [ 6 20],[158.81012658 210.18987342] ; [11.18987342 14.81012658],0
