Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.002653,9.031728,[ 8 20] ; [21 10],[13.76271186 14.23728814] ; [15.23728814 15.76271186],0
d4,1,0.01123,6.428571,[12 16] ; [24  8],[16.8 11.2] ; [19.2 12.8],0
n5,1,0.018898,5.510885,[19  9] ; [12 20],[14.46666667 13.53333333] ; [16.53333333 15.46666667],0
a6,1,0.020722,5.349992,[10 18] ; [21 11],[14.46666667 13.53333333] ; [16.53333333 15.46666667],0
d5,1,0.022934,5.173469,[12 16] ; [23  9],[16.33333333 11.66666667] ; [18.66666667 13.33333333],0
d1,1,0.039241,4.250392,[ 6 22] ; [15 17],[ 9.8 18.2] ; [11.2 20.8],0
a5,1,0.061129,3.506494,[ 9 19] ; [18 14],[12.6 15.4] ; [14.4 17.6],0
a2,1,0.067678,3.338467,[ 1 27] ; [ 6 26],[ 3.26666667 24.73333333] ; [ 3.73333333 28.26666667],0
a3,1,0.098056,2.736887,[13 15] ; [21 10],[16.13559322 11.86440678] ; [17.86440678 13.13559322],0
p4,1,0.111181,2.537351,[ 9 18] ; [ 5 27],[ 6.40677966 20.59322034] ; [ 7.59322034 24.40677966],0
b5,1,0.120507,2.410714,[11 17] ; [19 13],[14. 14.] ; [16. 16.],0
b1,1,0.128735,2.307692,[21  7] ; [18 14],[18.2  9.8] ; [20.8 11.2],0
b4,1,0.18957,1.72096,[11 17] ; [18 14],[13.53333333 14.46666667] ; [15.46666667 16.53333333],0
p1,1,0.211894,1.558442,[ 1 27] ; [ 4 28],[ 2.33333333 25.66666667] ; [ 2.66666667 29.33333333],0
s1,1,0.211894,1.558442,[ 1 27] ; [ 4 28],[ 2.33333333 25.66666667] ; [ 2.66666667 29.33333333],0
v3,1,0.24716,1.339286,[ 3 25] ; [ 7 25],[ 4.66666667 23.33333333] ; [ 5.33333333 26.66666667],0
r3,1,0.265257,1.241112,[10 18] ; [16 16],[12.13333333 15.86666667] ; [13.86666667 18.13333333],0
