Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p5,1,0.000424,12.424783,[3 3] ; [ 2 43],[0.58823529 5.41176471] ; [ 4.41176471 40.58823529],1
p1,1,0.012209,6.280193,[2 4] ; [ 2 44],[0.46153846 5.53846154] ; [ 3.53846154 42.46153846],0
s6,1,0.016303,5.769928,[5 1] ; [15 31],[2.30769231 3.69230769] ; [17.69230769 28.30769231],0
d2,1,0.01962,5.445353,[4 2] ; [10 36],[1.61538462 4.38461538] ; [12.38461538 33.61538462],0
b1,1,0.040323,4.204246,[1 5] ; [28 18],[3.34615385 2.65384615] ; [25.65384615 20.34615385],0
b5,1,0.163019,1.945992,[2 4] ; [29 17],[3.57692308 2.42307692] ; [27.42307692 18.57692308],0
r4,1,0.175433,1.835894,[3 3] ; [11 35],[1.61538462 4.38461538] ; [12.38461538 33.61538462],0
d4,1,0.208069,1.584808,[5 1] ; [26 20],[3.57692308 2.42307692] ; [27.42307692 18.57692308],0
p12,1,0.223522,1.481613,[1 5] ; [ 2 44],[0.34615385 5.65384615] ; [ 2.65384615 43.34615385],0
a1,1,0.223522,1.481613,[1 5] ; [ 2 44],[0.34615385 5.65384615] ; [ 2.65384615 43.34615385],0
n6,1,0.243324,1.361232,[5 1] ; [27 19],[3.69230769 2.30769231] ; [28.30769231 17.69230769],0
d5,1,0.332546,0.938959,[2 4] ; [25 21],[3.11538462 2.88461538] ; [23.88461538 22.11538462],0
u2,1,0.348632,0.878431,[3 1] ; [14 14],[2.125 1.875] ; [14.875 13.125],0
p10,1,0.357293,0.847385,[4 2] ; [21 24],[2.94117647 3.05882353] ; [22.05882353 22.94117647],0
r3,1,0.399679,0.709292,[3 3] ; [31 15],[3.92307692 2.07692308] ; [30.07692308 15.92307692],0
s3,1,0.408543,0.683036,[1 5] ; [15 30],[1.88235294 4.11764706] ; [14.11764706 30.88235294],0
s2,1,0.437347,0.603233,[2 4] ; [ 9 37],[1.26923077 4.73076923] ; [ 9.73076923 36.26923077],0
n5,1,0.466581,0.53006,[3 3] ; [30 16],[3.80769231 2.19230769] ; [29.19230769 16.80769231],0
s8,1,0.526093,0.401932,[2 4] ; [10 36],[1.38461538 4.61538462] ; [10.61538462 35.38461538],0
p4,1,0.53679,0.381522,[3 3] ; [17 29],[2.30769231 3.69230769] ; [17.69230769 28.30769231],0
p9,1,0.574727,0.314837,[4 2] ; [24 20],[3.36 2.64] ; [24.64 19.36],0
n4,1,0.636157,0.223803,[4 2] ; [26 20],[3.46153846 2.53846154] ; [26.53846154 19.46153846],0
a6,1,0.685113,0.164427,[3 3] ; [19 27],[2.53846154 3.46153846] ; [19.46153846 26.53846154],0
p7,1,0.685113,0.164427,[3 3] ; [19 27],[2.53846154 3.46153846] ; [19.46153846 26.53846154],0
a5,1,0.685113,0.164427,[3 3] ; [19 27],[2.53846154 3.46153846] ; [19.46153846 26.53846154],0
v4,1,0.685113,0.164427,[3 3] ; [27 19],[3.46153846 2.53846154] ; [26.53846154 19.46153846],0
p3,1,0.706638,0.141658,[2 4] ; [12 34],[1.61538462 4.38461538] ; [12.38461538 33.61538462],0
p2,1,0.708207,0.140074,[4 2] ; [27 19],[3.57692308 2.42307692] ; [27.42307692 18.57692308],0
a3,1,0.753384,0.09871,[2 4] ; [18 27],[2.35294118 3.64705882] ; [17.64705882 27.35294118],0
d3,1,0.762254,0.091519,[3 3] ; [20 26],[2.65384615 3.34615385] ; [20.34615385 25.65384615],0
a4,1,0.774767,0.081879,[1 5] ; [10 36],[1.26923077 4.73076923] ; [ 9.73076923 36.26923077],0
d1,1,0.774767,0.081879,[1 5] ; [10 36],[1.26923077 4.73076923] ; [ 9.73076923 36.26923077],0
a8,1,0.808204,0.058925,[1 5] ; [ 9 34],[1.2244898 4.7755102] ; [ 8.7755102 34.2244898],0
s7,1,0.847798,0.036837,[1 5] ; [ 8 32],[1.17391304 4.82608696] ; [ 7.82608696 32.17391304],0
u3,1,0.871602,0.026122,[1 3] ; [ 6 22],[0.875 3.125] ; [ 6.125 21.875],0
b3,1,0.881863,0.022084,[1 3] ; [ 8 20],[1.125 2.875] ; [ 7.875 20.125],0
b2,1,0.881863,0.022084,[1 3] ; [ 8 20],[1.125 2.875] ; [ 7.875 20.125],0
a7,1,0.920153,0.010048,[3 3] ; [22 24],[2.88461538 3.11538462] ; [22.11538462 23.88461538],0
p6,1,0.943956,0.004942,[1 5] ; [ 7 38],[0.94117647 5.05882353] ; [ 7.05882353 37.94117647],0
r1,1,0.944048,0.004926,[2 4] ; [16 30],[2.07692308 3.92307692] ; [15.92307692 30.07692308],0
s4,1,0.964802,0.001947,[1 5] ; [ 8 38],[1.03846154 4.96153846] ; [ 7.96153846 38.03846154],0
p8,1,1.0,0.0,[2 4] ; [15 30],[2. 4.] ; [15. 30.],0
