Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,62.810748,[170  64] ; [169 250],[121.47932619 112.52067381] ; [217.52067381 201.47932619],1
s6,1,0.0,51.843175,[203  29] ; [253 165],[162.75692308  69.24307692] ; [293.24307692 124.75692308],1
p5,1,0.0,41.483522,[ 48 186] ; [ 19 399],[ 24.04601227 209.95398773] ; [ 42.95398773 375.04601227],1
s7,1,0.0,36.249497,[149  76] ; [165 236],[112.85942492 112.14057508] ; [201.14057508 199.85942492],1
s3,1,0.0,30.763171,[162  70] ; [197 220],[128.33281972 103.66718028] ; [230.66718028 186.33281972],1
s8,1,0.0,28.131395,[143  92] ; [165 255],[110.50381679 124.49618321] ; [197.49618321 222.50381679],1
s4,1,1e-06,24.659081,[ 61 170] ; [ 47 371],[ 38.44067797 192.55932203] ; [ 69.55932203 348.44067797],1
p6,1,7e-06,20.160614,[112 119] ; [127 287],[ 85.59534884 145.40465116] ; [153.40465116 260.59534884],1
v1,1,0.000382,12.617426,[152  82] ; [206 202],[130.48598131 103.51401869] ; [227.51401869 180.48598131],1
a3,1,0.00047,12.23262,[197  38] ; [301 119],[178.67175573  56.32824427] ; [319.32824427 100.67175573],1
p7,1,0.000745,11.37451,[170  56] ; [257 157],[150.784375  75.215625] ; [276.215625 137.784375],1
n6,1,0.002059,9.496037,[213  20] ; [347  73],[199.81623277  33.18376723] ; [360.18376723  59.81623277],0
p12,1,0.002125,9.438428,[ 27 206] ; [ 21 397],[ 17.1797235 215.8202765] ; [ 30.8202765 387.1797235],0
p10,1,0.002183,9.388993,[207  26] ; [331  86],[192.85230769  40.14769231] ; [345.14769231  71.85230769],0
p4,1,0.002289,9.302308,[164  69] ; [245 175],[145.93721286  87.06278714] ; [263.06278714 156.93721286],0
p3,1,0.002341,9.260922,[141  93] ; [201 219],[122.36697248 111.63302752] ; [219.63302752 200.36697248],0
a7,1,0.002706,8.995884,[163  73] ; [334  86],[178.79878049  57.20121951] ; [318.20121951 101.79878049],0
p1,1,0.003552,8.499548,[ 27 207] ; [ 22 396],[ 17.58588957 216.41411043] ; [ 31.41411043 386.58588957],0
p9,1,0.004585,8.036389,[209  21] ; [344  72],[196.88854489  33.11145511] ; [356.11145511  59.88854489],0
b5,1,0.004757,7.969416,[126 110] ; [272 149],[142.96499239  93.03500761] ; [255.03500761 165.96499239],0
d4,1,0.005938,7.569015,[221  15] ; [365  56],[210.49619482  25.50380518] ; [375.50380518  45.49619482],0
n2,1,0.007107,7.245767,[46  7] ; [59 30],[39.19014085 13.80985915] ; [65.80985915 23.19014085],0
n1,1,0.007283,7.201931,[29 24] ; [28 60],[21.42553191 31.57446809] ; [35.57446809 52.42553191],0
a5,1,0.008546,6.915347,[197  39] ; [314 107],[183.55555556  52.44444444] ; [327.44444444  93.55555556],0
a4,1,0.01245,6.245615,[133 103] ; [194 226],[117.6402439 118.3597561] ; [209.3597561 210.6402439],0
u1,1,0.013092,6.156637,[ 62 174] ; [ 76 345],[ 49.57077626 186.42922374] ; [ 88.42922374 332.57077626],0
a6,1,0.028879,4.77483,[151  84] ; [305 116],[163.35365854  71.64634146] ; [292.64634146 128.35365854],0
p8,1,0.033652,4.512289,[137  94] ; [209 204],[124.10869565 106.89130435] ; [221.89130435 191.10869565],0
a1,1,0.041863,4.140731,[ 16 220] ; [ 14 407],[ 10.77625571 225.22374429] ; [ 19.22374429 401.77625571],0
a2,1,0.042993,4.095681,[ 75 161] ; [103 318],[ 63.9391172 172.0608828] ; [114.0608828 306.9391172],0
b2,1,0.047897,3.913582,[65 81] ; [ 87 165],[55.75879397 90.24120603] ; [ 96.24120603 155.75879397],0
b3,1,0.047897,3.913582,[65 81] ; [ 87 165],[55.75879397 90.24120603] ; [ 96.24120603 155.75879397],0
r3,1,0.052489,3.760126,[229   6] ; [417   3],[231.77099237   3.22900763] ; [414.22900763   5.77099237],0
v3,1,0.055283,3.673532,[106 125] ; [152 247],[ 94.6 136.4] ; [163.4 235.6],0
d1,1,0.056781,3.628996,[177  59] ; [286 135],[166.31354642  69.68645358] ; [296.68645358 124.31354642],0
d2,1,0.085032,2.966007,[137  98] ; [216 205],[126.45579268 108.54420732] ; [226.54420732 194.45579268],0
n5,1,0.087828,2.91374,[186  48] ; [308 111],[177.0229709  56.9770291] ; [316.9770291 102.0229709],0
s1,1,0.197285,1.662359,[  9 222] ; [  9 408],[  6.41666667 224.58333333] ; [ 11.58333333 405.41666667],0
u2,1,0.215475,1.534253,[18 20] ; [70 49],[21.29936306 16.70063694] ; [66.70063694 52.29936306],0
v4,1,0.278634,1.173739,[232   4] ; [407  13],[229.88414634   6.11585366] ; [409.11585366  10.88414634],0
v2,1,0.283186,1.151738,[142  89] ; [229 172],[135.6028481  95.3971519] ; [235.3971519 165.6028481],0
n3,1,0.406134,0.69009,[42 11] ; [65 24],[39.93661972 13.06338028] ; [67.06338028 21.93661972],0
n4,1,0.429162,0.625089,[189  45] ; [329  92],[185.05648855  48.94351145] ; [332.94351145  88.05648855],0
p11,1,0.435262,0.608741,[184  52] ; [339  82],[187.86605784  48.13394216] ; [335.13394216  85.86605784],0
b4,1,0.48007,0.498704,[144  92] ; [245 176],[139.73211568  96.26788432] ; [249.26788432 171.73211568],0
p2,1,0.486318,0.484663,[204  30] ; [357  62],[201.03215926  32.96784074] ; [359.96784074  59.03215926],0
d3,1,0.539844,0.375829,[180  56] ; [312 109],[176.73059361  59.26940639] ; [315.26940639 105.73059361],0
u3,1,0.68873,0.160464,[25 14] ; [72 47],[23.94303797 15.05696203] ; [73.05696203 45.94303797],0
u4,1,0.693392,0.155438,[  5 231] ; [ 11 410],[  5.74733638 230.25266362] ; [ 10.25266362 410.74733638],0
r1,1,0.723371,0.125286,[205  29] ; [363  56],[203.54058193  30.45941807] ; [364.45941807  54.54058193],0
b1,1,0.893871,0.017797,[ 87 149] ; [153 268],[ 86.21004566 149.78995434] ; [153.78995434 267.21004566],0
a8,1,0.953291,0.003431,[ 30 183] ; [ 53 328],[ 29.76262626 183.23737374] ; [ 53.23737374 327.76262626],0
r2,1,0.973206,0.001128,[231   5] ; [408   9],[230.94027565   5.05972435] ; [408.05972435   8.94027565],0
