Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.000232,13.54916,[46  4] ; [37 23],[37.72727273 12.27272727] ; [45.27272727 14.72727273],1
v1,1,0.001127,10.60581,[33 20] ; [19 41],[24.38938053 28.61061947] ; [27.61061947 32.38938053],0
v3,1,0.002564,9.09449,[22 29] ; [10 49],[14.83636364 36.16363636] ; [17.16363636 41.83636364],0
s7,1,0.003073,8.76366,[36 12] ; [26 30],[28.61538462 19.38461538] ; [33.38461538 22.61538462],0
s2,1,0.014046,6.032328,[44  9] ; [38 23],[38.12280702 14.87719298] ; [43.87719298 17.12280702],0
r3,1,0.016979,5.698516,[50  2] ; [49 11],[45.96428571  6.03571429] ; [53.03571429  6.96428571],0
p6,1,0.022441,5.211276,[23 28] ; [15 46],[17.30357143 33.69642857] ; [20.69642857 40.30357143],0
r4,1,0.033829,4.503327,[48  5] ; [46 15],[43.70175439  9.29824561] ; [50.29824561 10.70175439],0
s8,1,0.068923,3.308487,[29 24] ; [23 38],[24.1754386 28.8245614] ; [27.8245614 33.1754386],0
a2,1,0.076779,3.131797,[15 38] ; [ 9 52],[11.15789474 41.84210526] ; [12.84210526 48.15789474],0
a5,1,0.101978,2.674331,[39 14] ; [36 25],[34.86842105 18.13157895] ; [40.13157895 20.86842105],0
p5,1,0.107799,2.586197,[ 3 50] ; [ 9 51],[ 5.62831858 47.37168142] ; [ 6.37168142 53.62831858],0
r1,1,0.171357,1.871031,[43 10] ; [42 18],[39.86725664 13.13274336] ; [45.13274336 14.86725664],0
p10,1,0.177777,1.816114,[32 19] ; [30 30],[28.48648649 22.51351351] ; [33.51351351 26.48648649],0
s1,1,0.179762,1.799589,[ 3 49] ; [ 8 52],[ 5.10714286 46.89285714] ; [ 5.89285714 54.10714286],0
s5,1,0.182951,1.773484,[23 25] ; [20 37],[19.65714286 28.34285714] ; [23.34285714 33.65714286],0
r2,1,0.189439,1.721975,[51  2] ; [53  6],[49.21428571  3.78571429] ; [54.78571429  4.21428571],0
d5,1,0.189906,1.718347,[42 11] ; [41 19],[38.92920354 14.07079646] ; [44.07079646 15.92920354],0
p9,1,0.206607,1.595042,[38 13] ; [38 22],[34.91891892 16.08108108] ; [41.08108108 18.91891892],0
u2,1,0.223504,1.481729,[9 8] ; [ 7 14],[7.15789474 9.84210526] ; [ 8.84210526 12.15789474],0
p7,1,0.233664,1.418418,[30 21] ; [29 32],[26.86607143 24.13392857] ; [32.13392857 28.86607143],0
n6,1,0.305705,1.049142,[38 13] ; [40 21],[35.51785714 15.48214286] ; [42.48214286 18.51785714],0
p4,1,0.320193,0.988158,[31 22] ; [30 31],[28.35964912 24.64035088] ; [32.64035088 28.35964912],0
d3,1,0.363446,0.825951,[37 16] ; [37 23],[34.7079646 18.2920354] ; [39.2920354 20.7079646],0
p3,1,0.363767,0.824846,[24 28] ; [23 38],[21.62831858 30.37168142] ; [25.37168142 35.62831858],0
n3,1,0.375678,0.784798,[14  4] ; [17  9],[12.68181818  5.31818182] ; [18.31818182  7.68181818],0
v4,1,0.388025,0.745123,[48  5] ; [52  9],[46.49122807  6.50877193] ; [53.50877193  7.49122807],0
d1,1,0.395439,0.722153,[32 21] ; [32 29],[29.75438596 23.24561404] ; [34.24561404 26.75438596],0
p1,1,0.460627,0.544371,[ 6 46] ; [10 51],[ 7.36283186 44.63716814] ; [ 8.63716814 52.36283186],0
a1,1,0.506752,0.440767,[ 2 51] ; [ 4 57],[ 2.78947368 50.21052632] ; [ 3.21052632 57.78947368],0
n4,1,0.510912,0.432199,[36 16] ; [38 22],[34.35714286 17.64285714] ; [39.64285714 20.35714286],0
n5,1,0.529536,0.395282,[32 20] ; [41 20],[33.59292035 18.40707965] ; [39.40707965 21.59292035],0
b4,1,0.536857,0.381396,[30 23] ; [31 30],[28.35964912 24.64035088] ; [32.64035088 28.35964912],0
u1,1,0.549089,0.358951,[11 42] ; [10 51],[ 9.76315789 43.23684211] ; [11.23684211 49.76315789],0
b5,1,0.551505,0.354629,[31 22] ; [39 22],[32.54385965 20.45614035] ; [37.45614035 23.54385965],0
p8,1,0.587071,0.294941,[19 33] ; [19 41],[17.64285714 34.35714286] ; [20.35714286 39.64285714],0
b2,1,0.595485,0.28186,[ 7 19] ; [11 22],[ 7.93220339 18.06779661] ; [10.06779661 22.93220339],0
b3,1,0.595485,0.28186,[ 7 19] ; [11 22],[ 7.93220339 18.06779661] ; [10.06779661 22.93220339],0
a7,1,0.604591,0.268127,[38 15] ; [41 20],[36.72807018 16.27192982] ; [42.27192982 18.72807018],0
a6,1,0.670133,0.181447,[33 20] ; [35 25],[31.89380531 21.10619469] ; [36.10619469 23.89380531],0
u3,1,0.691259,0.157726,[10  7] ; [11 10],[9.39473684 7.60526316] ; [11.60526316  9.39473684],0
