Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,2.9e-05,17.468524,[47 13] ; [32 43],[35.11111111 24.88888889] ; [43.88888889 31.11111111],1
p6,1,0.000654,11.61572,[29 34] ; [14 60],[19.77372263 43.22627737] ; [23.22627737 50.77372263],1
p3,1,0.001414,10.187691,[36 27] ; [23 53],[26.74100719 36.25899281] ; [32.25899281 43.74100719],0
p4,1,0.036515,4.372904,[41 22] ; [36 40],[34.89928058 28.10071942] ; [42.10071942 33.89928058],0
p5,1,0.040444,4.199155,[ 7 55] ; [ 2 74],[ 4.04347826 57.95652174] ; [ 4.95652174 71.04347826],0
s8,1,0.042965,4.096761,[24 39] ; [17 59],[18.58273381 44.41726619] ; [22.41726619 53.58273381],0
v3,1,0.055259,3.674239,[26 35] ; [19 52],[20.79545455 40.20454545] ; [24.20454545 46.79545455],0
p12,1,0.06896,3.30761,[ 9 54] ; [ 4 72],[ 5.89208633 57.10791367] ; [ 7.10791367 68.89208633],0
n5,1,0.097903,2.73937,[45 18] ; [44 32],[40.3381295 22.6618705] ; [48.6618705 27.3381295],0
s4,1,0.118355,2.438956,[ 8 52] ; [18 57],[11.55555556 48.44444444] ; [14.44444444 60.55555556],0
a5,1,0.121264,2.400918,[46 17] ; [46 30],[41.69784173 21.30215827] ; [50.30215827 25.69784173],0
b3,1,0.123498,2.372392,[12 19] ; [ 8 29],[ 9.11764706 21.88235294] ; [10.88235294 26.11764706],0
b2,1,0.123498,2.372392,[12 19] ; [ 8 29],[ 9.11764706 21.88235294] ; [10.88235294 26.11764706],0
a3,1,0.135065,2.2333,[31 32] ; [47 29],[35.35251799 27.64748201] ; [42.64748201 33.35251799],0
a7,1,0.137679,2.203712,[52 10] ; [55 20],[48.42335766 13.57664234] ; [58.57664234 16.42335766],0
n3,1,0.180503,1.793478,[5 5] ; [17  6],[6.66666667 3.33333333] ; [15.33333333  7.66666667],0
n1,1,0.186449,1.745455,[1 9] ; [ 7 15],[2.5 7.5] ; [ 5.5 16.5],0
s5,1,0.193822,1.688324,[24 36] ; [22 53],[20.44444444 39.55555556] ; [25.55555556 49.44444444],0
u3,1,0.219337,1.508701,[15 16] ; [18 10],[17.33898305 13.66101695] ; [15.66101695 12.33898305],0
p11,1,0.282092,1.156984,[52 11] ; [57 19],[49.4028777 13.5971223] ; [59.5971223 16.4028777],0
s6,1,0.283856,1.148535,[49 13] ; [54 22],[46.27536232 15.72463768] ; [56.72463768 19.27536232],0
