Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n6,1,0.013453,6.108544,[43 12] ; [64 45],[35.88414634 19.11585366] ; [71.11585366 37.88414634],0
d1,1,0.062372,3.473164,[23 33] ; [62 48],[28.6746988 27.3253012] ; [56.3253012 53.6746988],0
s7,1,0.070244,3.277311,[22 30] ; [29 75],[17. 35.] ; [34. 70.],0
p7,1,0.07901,3.085148,[35 18] ; [55 52],[29.8125 23.1875] ; [60.1875 46.8125],0
v1,1,0.091068,2.8554,[30 25] ; [43 63],[24.9378882 30.0621118] ; [48.0621118 57.9378882],0
s8,1,0.101566,2.680782,[23 33] ; [31 78],[18.32727273 37.67272727] ; [35.67272727 73.32727273],0
n2,1,0.114342,2.493157,[16  3] ; [25 14],[13.43103448  5.56896552] ; [27.56896552 11.43103448],0
b1,1,0.121017,2.404111,[23 33] ; [32 78],[18.55421687 37.44578313] ; [36.44578313 73.55421687],0
p11,1,0.143739,2.137471,[41 15] ; [68 42],[36.77108434 19.22891566] ; [72.22891566 37.77108434],0
a3,1,0.147301,2.099982,[40 16] ; [66 44],[35.75903614 20.24096386] ; [70.24096386 39.75903614],0
b2,1,0.15762,1.996911,[11 18] ; [11 37],[ 8.28571429 20.71428571] ; [13.71428571 34.28571429],0
b3,1,0.15762,1.996911,[11 18] ; [11 37],[ 8.28571429 20.71428571] ; [13.71428571 34.28571429],0
p4,1,0.162012,1.955349,[29 27] ; [44 65],[24.77575758 31.22424242] ; [48.22424242 60.77575758],0
p6,1,0.16812,1.899624,[15 40] ; [19 87],[11.61490683 43.38509317] ; [22.38509317 83.61490683],0
p9,1,0.168347,1.8976,[45 10] ; [77 30],[41.41975309 13.58024691] ; [80.58024691 26.41975309],0
b4,1,0.170813,1.875798,[30 26] ; [71 39],[34.07228916 21.92771084] ; [66.92771084 43.07228916],0
a2,1,0.198366,1.654365,[12 44] ; [15 95],[ 9.10843373 46.89156627] ; [17.89156627 92.10843373],0
p8,1,0.201457,1.631782,[29 26] ; [46 63],[25.15243902 29.84756098] ; [49.84756098 59.15243902],0
n1,1,0.241475,1.371962,[ 3 16] ; [12 28],[ 4.83050847 14.16949153] ; [10.16949153 29.83050847],0
s5,1,0.248738,1.330376,[13 42] ; [34 71],[16.15625 38.84375] ; [30.84375 74.15625],0
a8,1,0.290069,1.119303,[ 4 46] ; [ 4 98],[ 2.63157895 47.36842105] ; [ 5.36842105 96.63157895],0
a7,1,0.336087,0.925302,[40 16] ; [86 24],[42.5060241 13.4939759] ; [83.4939759 26.5060241],0
s1,1,0.377661,0.778302,[ 1 54] ; [  5 105],[ 2. 53.] ; [  4. 106.],0
n3,1,0.379096,0.77363,[12  7] ; [29 10],[13.43103448  5.56896552] ; [27.56896552 11.43103448],0
r2,1,0.403785,0.697025,[51  5] ; [103   6],[52.26666667  3.73333333] ; [101.73333333   7.26666667],0
p10,1,0.404077,0.696159,[41 14] ; [73 34],[38.7037037 16.2962963] ; [75.2962963 31.7037037],0
r4,1,0.436921,0.604355,[52  4] ; [98 12],[50.60240964  5.39759036] ; [99.39759036 10.60240964],0
u3,1,0.437125,0.603817,[12  4] ; [27 15],[10.75862069  5.24137931] ; [28.24137931 13.75862069],0
d3,1,0.445434,0.582245,[37 19] ; [79 31],[39.13253012 16.86746988] ; [76.86746988 33.13253012],0
p2,1,0.446907,0.578483,[44 12] ; [79 29],[42. 14.] ; [81. 27.],0
b5,1,0.447395,0.577244,[36 20] ; [64 46],[33.73493976 22.26506024] ; [66.26506024 43.73493976],0
s4,1,0.459858,0.546239,[14 42] ; [22 88],[12.14457831 43.85542169] ; [23.85542169 86.14457831],0
a5,1,0.485831,0.485746,[32 24] ; [69 41],[34.07228916 21.92771084] ; [66.92771084 43.07228916],0
p5,1,0.575917,0.312882,[ 2 54] ; [  6 102],[ 2.73170732 53.26829268] ; [  5.26829268 102.73170732],0
s2,1,0.577588,0.31015,[25 30] ; [45 65],[23.33333333 31.66666667] ; [46.66666667 63.33333333],0
v3,1,0.601593,0.2726,[18 37] ; [29 72],[16.57051282 38.42948718] ; [30.42948718 70.57051282],0
a4,1,0.621557,0.243685,[21 35] ; [37 73],[19.56626506 36.43373494] ; [38.43373494 71.56626506],0
u2,1,0.627807,0.235046,[11  5] ; [26 16],[10.20689655  5.79310345] ; [26.79310345 15.20689655],0
d4,1,0.655306,0.199275,[45 10] ; [93 17],[46.  9.] ; [92. 18.],0
d5,1,0.656425,0.197896,[41 15] ; [84 26],[42.1686747 13.8313253] ; [82.8313253 27.1686747],0
s3,1,0.658611,0.195216,[27 29] ; [56 52],[28.34146341 27.65853659] ; [54.65853659 53.34146341],0
v2,1,0.678809,0.171469,[31 22] ; [55 45],[29.79084967 23.20915033] ; [56.20915033 43.79084967],0
s6,1,0.687431,0.161881,[35 21] ; [64 44],[33.80487805 22.19512195] ; [65.19512195 42.80487805],0
p12,1,0.750557,0.101063,[ 2 54] ; [  5 103],[ 2.3902439 53.6097561] ; [  4.6097561 103.3902439],0
a6,1,0.756901,0.095823,[38 18] ; [72 38],[37.10843373 18.89156627] ; [72.89156627 37.10843373],0
p3,1,0.816139,0.054063,[18 38] ; [37 72],[18.66666667 37.33333333] ; [36.33333333 72.66666667],0
r3,1,0.825339,0.048701,[51  4] ; [103   7],[51.33333333  3.66666667] ; [102.66666667   7.33333333],0
u1,1,0.832715,0.044614,[ 6 50] ; [13 97],[ 6.40963855 49.59036145] ; [12.59036145 97.40963855],0
p1,1,0.837496,0.042065,[ 3 53] ; [  5 103],[ 2.73170732 53.26829268] ; [  5.26829268 102.73170732],0
d2,1,0.845417,0.038013,[19 37] ; [39 71],[19.56626506 36.43373494] ; [38.43373494 71.56626506],0
