Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,25.709859,[35 14] ; [11 41],[22.31683168 26.68316832] ; [23.68316832 28.31683168],1
v3,1,0.001906,9.638113,[20 29] ; [ 7 45],[13.0990099 35.9009901] ; [13.9009901 38.0990099],0
p10,1,0.018753,5.52439,[42  8] ; [33 19],[36.76470588 13.23529412] ; [38.23529412 13.76470588],0
p9,1,0.04013,4.212362,[44  6] ; [38 15],[39.80582524 10.19417476] ; [42.19417476 10.80582524],0
s6,1,0.044841,4.024607,[34 13] ; [28 25],[29.14 17.86] ; [32.86 20.14],0
p3,1,0.045001,4.018595,[36 14] ; [28 25],[31.06796117 18.93203883] ; [32.93203883 20.06796117],0
s5,1,0.059222,3.559027,[18 28] ; [11 40],[13.75257732 32.24742268] ; [15.24742268 35.75257732],0
p1,1,0.060315,3.52871,[ 1 49] ; [ 6 47],[ 3.39805825 46.60194175] ; [ 3.60194175 49.39805825],0
n5,1,0.06416,3.426438,[40 10] ; [33 19],[35.78431373 14.21568627] ; [37.21568627 14.78431373],0
s2,1,0.094332,2.798857,[29 21] ; [22 31],[24.75728155 25.24271845] ; [26.24271845 26.75728155],0
d4,1,0.11143,2.533819,[40 10] ; [35 18],[36.40776699 13.59223301] ; [38.59223301 14.40776699],0
v4,1,0.116496,2.463809,[45  4] ; [43 10],[42.2745098  6.7254902] ; [45.7254902  7.2745098],0
a8,1,0.154691,2.025368,[ 3 44] ; [ 8 44],[ 5.22222222 41.77777778] ; [ 5.77777778 46.22222222],0
p5,1,0.156408,2.008615,[11 39] ; [ 6 46],[ 8.33333333 41.66666667] ; [ 8.66666667 43.33333333],0
s3,1,0.166709,1.912289,[28 22] ; [22 30],[24.50980392 25.49019608] ; [25.49019608 26.50980392],0
n4,1,0.20206,1.627422,[37 13] ; [33 20],[33.98058252 16.01941748] ; [36.01941748 16.98058252],0
u3,1,0.205903,1.6,[12  8] ; [ 8 12],[10. 10.] ; [10. 10.],0
p8,1,0.227178,1.458444,[30 20] ; [25 27],[26.96078431 23.03921569] ; [28.03921569 23.96078431],0
r4,1,0.233364,1.420236,[34 16] ; [30 23],[31.06796117 18.93203883] ; [32.93203883 20.06796117],0
d5,1,0.266058,1.236958,[38 12] ; [35 18],[35.4368932 14.5631068] ; [37.5631068 15.4368932],0
b1,1,0.276929,1.182101,[28 22] ; [24 29],[25.24271845 24.75728155] ; [26.75728155 26.24271845],0
a4,1,0.31748,0.999299,[16 34] ; [22 31],[18.44660194 31.55339806] ; [19.55339806 33.44660194],0
d2,1,0.31748,0.999299,[16 34] ; [22 31],[18.44660194 31.55339806] ; [19.55339806 33.44660194],0
n3,1,0.32564,0.966157,[8 5] ; [14  4],[9.22580645 3.77419355] ; [12.77419355  5.22580645],0
p7,1,0.356801,0.849121,[36 14] ; [33 19],[33.82352941 16.17647059] ; [35.17647059 16.82352941],0
b3,1,0.382815,0.761642,[ 9 25] ; [12 21],[10.65671642 23.34328358] ; [10.34328358 22.65671642],0
b2,1,0.382815,0.761642,[ 9 25] ; [12 21],[10.65671642 23.34328358] ; [10.34328358 22.65671642],0
b4,1,0.387236,0.747602,[25 25] ; [31 22],[27.18446602 22.81553398] ; [28.81553398 24.18446602],0
d1,1,0.387236,0.747602,[25 25] ; [22 31],[22.81553398 27.18446602] ; [24.18446602 28.81553398],0
s1,1,0.442381,0.590098,[ 2 48] ; [ 4 49],[ 2.91262136 47.08737864] ; [ 3.08737864 49.91262136],0
p11,1,0.461831,0.541452,[39 11] ; [38 15],[37.37864078 12.62135922] ; [39.62135922 13.37864078],0
p2,1,0.478555,0.502154,[43  7] ; [42 10],[41.66666667  8.33333333] ; [43.33333333  8.66666667],0
n6,1,0.503912,0.446688,[42  8] ; [41 11],[40.68627451  9.31372549] ; [42.31372549  9.68627451],0
s7,1,0.572479,0.318552,[22 23] ; [22 29],[20.625 24.375] ; [23.375 27.625],0
u1,1,0.599255,0.276121,[ 3 47] ; [ 2 51],[ 2.42718447 47.57281553] ; [ 2.57281553 50.42718447],0
p12,1,0.637267,0.222334,[ 4 46] ; [ 3 50],[ 3.39805825 46.60194175] ; [ 3.60194175 49.39805825],0
a6,1,0.652538,0.202716,[28 22] ; [32 21],[29.12621359 20.87378641] ; [30.87378641 22.12621359],0
p6,1,0.679649,0.170521,[22 28] ; [25 27],[23.03921569 26.96078431] ; [23.96078431 28.03921569],0
s4,1,0.701677,0.146733,[ 8 42] ; [10 43],[ 8.73786408 41.26213592] ; [ 9.26213592 43.73786408],0
b5,1,0.716115,0.132246,[31 19] ; [31 22],[30.09708738 19.90291262] ; [31.90291262 21.09708738],0
d3,1,0.716115,0.132246,[31 19] ; [31 22],[30.09708738 19.90291262] ; [31.90291262 21.09708738],0
a1,1,0.796739,0.066342,[ 4 46] ; [ 5 48],[ 4.36893204 45.63106796] ; [ 4.63106796 48.36893204],0
a7,1,0.798429,0.065219,[28 22] ; [31 22],[28.6407767 21.3592233] ; [30.3592233 22.6407767],0
a2,1,0.828281,0.047049,[ 5 45] ; [ 6 47],[ 5.33980583 44.66019417] ; [ 5.66019417 47.33980583],0
n2,1,0.856315,0.032785,[9 4] ; [13  5],[9.22580645 3.77419355] ; [12.77419355  5.22580645],0
