Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,48.609984,[29 56] ; [114  28],[53.54625551 31.45374449] ; [89.45374449 52.54625551],1
n6,1,3.4e-05,17.174881,[47 38] ; [115  27],[60.66079295 24.33920705] ; [101.33920705  40.66079295],1
p11,1,0.010955,6.472674,[49 36] ; [105  37],[57.66519824 27.33480176] ; [96.33480176 45.66519824],0
p10,1,0.02442,5.064548,[45 39] ; [96 44],[52.875 31.125] ; [88.125 51.875],0
a6,1,0.024428,5.063996,[48 37] ; [101  41],[55.79295154 29.20704846] ; [93.20704846 48.79295154],0
a2,1,0.034069,4.491216,[ 6 79] ; [ 24 118],[11.23348018 73.76651982] ; [ 18.76651982 123.23348018],0
a8,1,0.039222,4.251224,[ 3 78] ; [ 16 118],[ 7.15813953 73.84186047] ; [ 11.84186047 122.15813953],0
d4,1,0.041159,4.169451,[69 16] ; [97 44],[62.43362832 22.56637168] ; [103.56637168  37.43362832],0
a5,1,0.052641,3.755289,[44 41] ; [92 50],[50.92511013 34.07488987] ; [85.07488987 56.92511013],0
d2,1,0.054777,3.688854,[26 59] ; [60 78],[32.78026906 52.21973094] ; [53.21973094 84.78026906],0
a1,1,0.090526,2.864992,[ 2 83] ; [ 11 131],[ 4.86784141 80.13215859] ; [  8.13215859 133.86784141],0
r3,1,0.109182,2.566026,[76  9] ; [114  26],[71.77777778 13.22222222] ; [118.22222222  21.77777778],0
n2,1,0.132698,2.260654,[17 12] ; [36 12],[19.96103896  9.03896104] ; [33.03896104 14.96103896],0
a4,1,0.147176,2.101282,[27 58] ; [58 82],[32.11111111 52.88888889] ; [52.88888889 87.11111111],0
u1,1,0.16431,1.934107,[ 4 81] ; [ 14 128],[ 6.74008811 78.25991189] ; [ 11.25991189 130.74008811],0
v1,1,0.165588,1.922438,[27 57] ; [58 82],[31.875 52.125] ; [53.125 86.875],0
a3,1,0.180478,1.793682,[42 43] ; [82 58],[46.84444444 38.15555556] ; [77.15555556 62.84444444],0
d5,1,0.18154,1.784972,[64 21] ; [95 47],[59.53744493 25.46255507] ; [99.46255507 42.53744493],0
v2,1,0.181769,1.783105,[40 43] ; [51 80],[35.29439252 47.70560748] ; [55.70560748 75.29439252],0
u3,1,0.188412,1.729989,[25 18] ; [27 33],[21.70873786 21.29126214] ; [30.29126214 29.70873786],0
n1,1,0.192478,1.698546,[ 8 22] ; [19 27],[10.65789474 19.34210526] ; [16.34210526 29.65789474],0
p9,1,0.230701,1.436534,[54 30] ; [100  39],[58.00896861 25.99103139] ; [95.99103139 43.00896861],0
