Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,103.863956,[162  84] ; [ 2 85],[121.15315315 124.84684685] ; [42.84684685 44.15315315],1
d4,1,0.0,60.418197,[212  34] ; [38 48],[185.24096386  60.75903614] ; [64.75903614 21.24096386],1
d3,1,0.0,32.522471,[177  68] ; [33 54],[154.96987952  90.03012048] ; [55.03012048 31.96987952],1
d2,1,0.0,29.375567,[124 121] ; [15 72],[102.5753012 142.4246988] ; [36.4246988 50.5753012],1
a5,1,0.0,26.245966,[170  76] ; [33 54],[149.96396396  96.03603604] ; [53.03603604 33.96396396],1
a7,1,2e-06,22.242186,[186  60] ; [42 45],[168.43243243  77.56756757] ; [59.56756757 27.43243243],1
a3,1,6e-06,20.435241,[173  73] ; [37 49],[155.60240964  90.39759036] ; [54.39759036 31.60240964],1
a4,1,1.9e-05,18.25244,[105 140] ; [15 72],[ 88.55421687 156.44578313] ; [31.44578313 55.55421687],1
r1,1,4.2e-05,16.799154,[183  63] ; [44 43],[167.69369369  78.30630631] ; [59.30630631 27.69369369],1
a2,1,6.4e-05,15.977013,[ 55 191] ; [ 3 84],[ 42.84684685 203.15315315] ; [15.15315315 71.84684685],1
r4,1,0.000307,13.027631,[202  44] ; [55 32],[189.85585586  56.14414414] ; [67.14414414 19.85585586],1
r3,1,0.001112,10.631428,[223  23] ; [67 20],[214.23423423  31.76576577] ; [75.76576577 11.23423423],0
v4,1,0.00142,10.179863,[224  22] ; [67 19],[215.62048193  30.37951807] ; [75.37951807 10.62048193],0
r2,1,0.001528,10.044383,[216  25] ; [66 21],[207.20121951  33.79878049] ; [74.79878049 12.20121951],0
u1,1,0.001869,9.673689,[ 36 210] ; [ 2 85],[ 28.07207207 217.92792793] ; [ 9.92792793 77.07207207],0
n4,1,0.004614,8.024654,[178  68] ; [48 38],[167.45783133  78.54216867] ; [58.54216867 27.45783133],0
a6,1,0.005115,7.838196,[171  75] ; [46 41],[160.30630631  85.69369369] ; [56.69369369 30.30630631],0
v2,1,0.006152,7.50521,[ 94 141] ; [19 63],[ 83.76971609 151.23028391] ; [29.23028391 52.76971609],0
s6,1,0.006349,7.448519,[121 123] ; [28 58],[110.16969697 133.83030303] ; [38.83030303 47.16969697],0
u3,1,0.008492,6.926755,[39 32] ; [15 34],[31.95 39.05] ; [22.05 26.95],0
p10,1,0.009303,6.76369,[170  74] ; [46 39],[160.19452888  83.80547112] ; [55.80547112 29.19452888],0
n6,1,0.014487,5.977822,[188  57] ; [55 32],[179.32228916  65.67771084] ; [63.67771084 23.32228916],0
s8,1,0.022006,5.245303,[ 80 166] ; [17 70],[ 71.65765766 174.34234234] ; [25.34234234 61.65765766],0
p2,1,0.03747,4.32892,[181  64] ; [54 33],[173.4186747  71.5813253] ; [61.5813253 25.4186747],0
p9,1,0.071091,3.257652,[174  70] ; [51 33],[167.37804878  76.62195122] ; [57.62195122 26.37804878],0
s7,1,0.07721,3.122676,[ 81 153] ; [20 63],[ 74.55520505 159.44479495] ; [26.44479495 56.55520505],0
p4,1,0.115266,2.480498,[113 131] ; [31 54],[106.79635258 137.20364742] ; [37.20364742 47.79635258],0
n5,1,0.147636,2.096511,[162  82] ; [49 36],[156.48632219  87.51367781] ; [54.51367781 30.48632219],0
