Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.006603,7.3779,[35 31] ; [ 6 21],[29.09677419 36.90322581] ; [11.90322581 15.09677419],0
s5,1,0.025131,5.014863,[24 46] ; [16 11],[28.86597938 41.13402062] ; [11.13402062 15.86597938],0
a2,1,0.038874,4.266379,[18 54] ; [ 2 27],[14.25742574 57.74257426] ; [ 5.74257426 23.25742574],0
u2,1,0.045573,3.997321,[18  9] ; [3 7],[15.32432432 11.67567568] ; [5.67567568 4.32432432],0
a6,1,0.049747,3.849955,[44 26] ; [12 17],[39.5959596 30.4040404] ; [16.4040404 12.5959596],0
p1,1,0.062187,3.478085,[ 4 68] ; [ 5 24],[ 6.41584158 65.58415842] ; [ 2.58415842 26.41584158],0
p8,1,0.062207,3.477553,[23 49] ; [ 4 25],[19.24752475 52.75247525] ; [ 7.75247525 21.24752475],0
n5,1,0.067875,3.333686,[51 21] ; [15 14],[47.04950495 24.95049505] ; [18.95049505 10.04950495],0
a8,1,0.089622,2.881152,[11 57] ; [ 1 27],[ 8.5 59.5] ; [ 3.5 24.5],0
p5,1,0.118395,2.438424,[10 60] ; [ 1 28],[ 7.77777778 62.22222222] ; [ 3.22222222 25.77777778],0
p9,1,0.124873,2.355108,[45 27] ; [22  6],[48.24 23.76] ; [18.76  9.24],0
n4,1,0.131852,2.270558,[51 21] ; [16 13],[47.76237624 24.23762376] ; [19.23762376  9.76237624],0
v1,1,0.15606,2.011996,[37 32] ; [11 18],[33.79591837 35.20408163] ; [14.20408163 14.79591837],0
b1,1,0.197156,1.663316,[40 32] ; [12 17],[37.06930693 34.93069307] ; [14.93069307 14.06930693],0
r1,1,0.275826,1.18754,[57 15] ; [20  9],[54.89108911 17.10891089] ; [22.10891089  6.89108911],0
s8,1,0.295337,1.095132,[40 31] ; [13 16],[37.63 33.37] ; [15.37 13.63],0
n1,1,0.340405,0.908906,[8 7] ; [5 9],[6.72413793 8.27586207] ; [6.27586207 7.72413793],0
a7,1,0.342899,0.899563,[47 25] ; [16 13],[44.91089109 27.08910891] ; [18.08910891 10.91089109],0
p11,1,0.342899,0.899563,[47 25] ; [16 13],[44.91089109 27.08910891] ; [18.08910891 10.91089109],0
b5,1,0.367334,0.812665,[49 23] ; [17 12],[47.04950495 24.95049505] ; [18.95049505 10.04950495],0
n3,1,0.389414,0.740772,[9 7] ; [10  4],[10.13333333  5.86666667] ; [8.86666667 5.13333333],0
d1,1,0.39553,0.721873,[39 33] ; [13 16],[37.06930693 34.93069307] ; [14.93069307 14.06930693],0
n6,1,0.396293,0.719547,[56 15] ; [25  4],[57.51 13.49] ; [23.49  5.51],0
p4,1,0.439646,0.597207,[30 40] ; [10 19],[28.28282828 41.71717172] ; [11.71717172 17.28282828],0
a5,1,0.47461,0.511222,[50 22] ; [18 11],[48.47524752 23.52475248] ; [19.52475248  9.47524752],0
r4,1,0.552411,0.353015,[65  7] ; [25  4],[64.15841584  7.84158416] ; [25.84158416  3.15841584],0
p12,1,0.552411,0.353015,[ 7 65] ; [ 4 25],[ 7.84158416 64.15841584] ; [ 3.15841584 25.84158416],0
b2,1,0.557673,0.34375,[17 31] ; [ 5 13],[16. 32.] ; [ 6. 12.],0
b3,1,0.557673,0.34375,[17 31] ; [ 5 13],[16. 32.] ; [ 6. 12.],0
u1,1,0.604465,0.268314,[13 59] ; [ 4 25],[12.11881188 59.88118812] ; [ 4.88118812 24.11881188],0
d2,1,0.639316,0.219637,[35 35] ; [13 16],[33.93939394 36.06060606] ; [14.06060606 14.93939394],0
p10,1,0.643285,0.214471,[43 28] ; [19 10],[44.02 26.98] ; [17.98 11.02],0
r2,1,0.652023,0.20336,[65  7] ; [27  2],[65.58415842  6.41584158] ; [26.41584158  2.58415842],0
v2,1,0.671955,0.179323,[41 27] ; [15 12],[40.08421053 27.91578947] ; [15.91578947 11.08421053],0
u3,1,0.705998,0.142308,[18  9] ; [6 4],[17.51351351  9.48648649] ; [6.48648649 3.51351351],0
s1,1,0.724207,0.124497,[ 6 65] ; [ 3 25],[ 6.45454545 64.54545455] ; [ 2.54545455 25.45454545],0
d4,1,0.730846,0.118336,[53 17] ; [21  8],[52.32323232 17.67676768] ; [21.67676768  7.32323232],0
p3,1,0.738973,0.111032,[27 44] ; [10 19],[26.27 44.73] ; [10.73 18.27],0
s3,1,0.74041,0.109767,[45 25] ; [17 11],[44.28571429 25.71428571] ; [17.71428571 10.28571429],0
r3,1,0.748197,0.103053,[66  6] ; [26  3],[65.58415842  6.41584158] ; [26.41584158  2.58415842],0
p6,1,0.789355,0.071368,[24 47] ; [ 9 20],[23.43 47.57] ; [ 9.57 19.43],0
s2,1,0.806858,0.059771,[47 25] ; [19  9],[47.52 24.48] ; [18.48  9.52],0
n2,1,0.817521,0.053239,[12  4] ; [11  3],[12.26666667  3.73333333] ; [10.73333333  3.26666667],0
a4,1,0.834278,0.043772,[31 40] ; [12 17],[30.53 40.47] ; [12.47 16.53],0
a3,1,0.839905,0.04081,[45 26] ; [19 10],[45.44 25.56] ; [18.56 10.44],0
s7,1,0.873249,0.025451,[39 29] ; [15 12],[38.65263158 29.34736842] ; [15.34736842 11.65263158],0
v4,1,0.924489,0.008983,[65  7] ; [26  3],[64.87128713  7.12871287] ; [26.12871287  2.87128713],0
d5,1,0.964045,0.002032,[51 19] ; [21  8],[50.90909091 19.09090909] ; [21.09090909  7.90909091],0
b4,1,0.96773,0.001637,[45 27] ; [18 11],[44.91089109 27.08910891] ; [18.08910891 10.91089109],0
p7,1,0.977469,0.000798,[26 42] ; [11 18],[25.93814433 42.06185567] ; [11.06185567 17.93814433],0
a1,1,0.993159,7.4e-05,[ 5 67] ; [ 2 27],[ 4.99009901 67.00990099] ; [ 2.00990099 26.99009901],0
d3,1,0.996387,2.1e-05,[41 29] ; [17 12],[41.01010101 28.98989899] ; [16.98989899 12.01010101],0
