Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,75.885664,[ 9 46] ; [106  20],[34.94475138 20.05524862] ; [80.05524862 45.94475138],1
p11,1,0.0,37.777463,[22 34] ; [107  20],[39.47540984 16.52459016] ; [89.52459016 37.47540984],1
p2,1,0.0,26.718463,[24 32] ; [100  23],[38.79329609 17.20670391] ; [85.20670391 37.79329609],1
r3,1,1.6e-05,18.581731,[36 20] ; [115  12],[46.20765027  9.79234973] ; [104.79234973  22.20765027],1
n5,1,2.9e-05,17.465412,[29 27] ; [103  23],[40.61538462 15.38461538] ; [91.38461538 34.61538462],1
n6,1,0.000134,14.587576,[30 26] ; [102  24],[40.61538462 15.38461538] ; [91.38461538 34.61538462],1
v4,1,0.000178,14.045712,[36 18] ; [113  13],[44.7  9.3] ; [104.3  21.7],1
s7,1,0.000302,13.05619,[10 41] ; [60 62],[20.63583815 30.36416185] ; [49.36416185 72.63583815],1
s6,1,0.00033,12.89182,[15 41] ; [70 56],[26.15384615 29.84615385] ; [58.84615385 67.15384615],1
a3,1,0.000473,12.21747,[25 31] ; [91 36],[35.49726776 20.50273224] ; [80.50273224 46.49726776],1
s8,1,0.000659,11.602533,[10 46] ; [56 71],[20.19672131 35.80327869] ; [45.80327869 81.19672131],1
p4,1,0.00248,9.154987,[15 40] ; [64 60],[24.27374302 30.72625698] ; [54.72625698 69.27374302],0
v1,1,0.002606,9.064839,[15 41] ; [63 61],[24.26666667 31.73333333] ; [53.73333333 70.26666667],0
n4,1,0.005578,7.681741,[33 23] ; [100  27],[40.69945355 15.30054645] ; [92.30054645 34.69945355],0
p8,1,0.007705,7.100692,[14 42] ; [57 67],[22.08888889 33.91111111] ; [48.91111111 75.08888889],0
a5,1,0.008656,6.892548,[25 31] ; [83 44],[33.04918033 22.95081967] ; [74.95081967 52.04918033],0
r4,1,0.012421,6.249758,[31 25] ; [94 33],[38.25136612 17.74863388] ; [86.74863388 40.25136612],0
d4,1,0.013195,6.142808,[28 27] ; [89 38],[35.35714286 19.64285714] ; [81.64285714 45.35714286],0
v2,1,0.014537,5.971773,[15 39] ; [57 63],[22.34482759 31.65517241] ; [49.65517241 70.34482759],0
b5,1,0.017809,5.614827,[22 34] ; [74 53],[29.37704918 26.62295082] ; [66.62295082 60.37704918],0
n3,1,0.027525,4.857575,[10 11] ; [31 10],[13.88709677  7.11290323] ; [27.11290323 13.88709677],0
p6,1,0.030974,4.654408,[ 7 47] ; [34 88],[12.57954545 41.42045455] ; [28.42045455 93.57954545],0
p5,1,0.058282,3.585619,[ 1 55] ; [ 12 112],[ 4.04444444 51.95555556] ; [  8.95555556 115.04444444],0
r2,1,0.089484,2.883637,[41 13] ; [107  17],[44.8988764  9.1011236] ; [103.1011236  20.8988764],0
s1,1,0.09216,2.836234,[ 5 50] ; [  4 122],[ 2.73480663 52.26519337] ; [  6.26519337 119.73480663],0
p3,1,0.106347,2.60768,[15 41] ; [49 76],[19.80110497 36.19889503] ; [44.19889503 80.80110497],0
v3,1,0.108157,2.580945,[14 39] ; [48 75],[18.67045455 34.32954545] ; [43.32954545 79.67045455],0
d1,1,0.110426,2.548109,[16 40] ; [52 75],[20.80874317 35.19125683] ; [47.19125683 79.80874317],0
a4,1,0.113383,2.506425,[15 39] ; [51 76],[19.69060773 34.30939227] ; [46.30939227 80.69060773],0
d5,1,0.130681,2.284393,[30 26] ; [83 44],[34.57923497 21.42076503] ; [78.42076503 48.57923497],0
n2,1,0.137644,2.204107,[12 11] ; [29 12],[14.734375  8.265625] ; [26.265625 14.734375],0
u3,1,0.138959,2.189447,[14 17] ; [10 26],[11.10447761 19.89552239] ; [12.89552239 23.10447761],0
b3,1,0.15814,1.991923,[10 25] ; [36 49],[13.41666667 21.58333333] ; [32.58333333 52.41666667],0
b2,1,0.15814,1.991923,[10 25] ; [36 49],[13.41666667 21.58333333] ; [32.58333333 52.41666667],0
n1,1,0.195063,1.678961,[ 6 16] ; [18 23],[ 8.38095238 13.61904762] ; [15.61904762 25.38095238],0
s2,1,0.219746,1.506027,[16 39] ; [49 78],[19.64285714 35.35714286] ; [45.35714286 81.64285714],0
p7,1,0.225038,1.471952,[25 30] ; [68 55],[28.73595506 26.26404494] ; [64.26404494 58.73595506],0
s3,1,0.234346,1.414286,[22 33] ; [62 63],[25.66666667 29.33333333] ; [58.33333333 66.66666667],0
s4,1,0.263334,1.251143,[ 9 47] ; [ 13 114],[ 6.73224044 49.26775956] ; [ 15.26775956 111.73224044],0
a8,1,0.28026,1.165828,[ 3 49] ; [ 13 105],[ 4.89411765 47.10588235] ; [ 11.10588235 106.89411765],0
a2,1,0.356553,0.849999,[ 2 54] ; [  9 118],[ 3.36612022 52.63387978] ; [  7.63387978 119.36612022],0
b1,1,0.374862,0.787485,[30 26] ; [59 68],[27.23497268 28.76502732] ; [61.76502732 65.23497268],0
d2,1,0.458441,0.549699,[21 34] ; [56 71],[23.26923077 31.73076923] ; [53.73076923 73.26923077],0
d3,1,0.639114,0.219902,[20 36] ; [50 77],[21.42076503 34.57923497] ; [48.57923497 78.42076503],0
r1,1,0.675122,0.175669,[33 23] ; [79 48],[34.27322404 21.72677596] ; [77.72677596 49.27322404],0
u1,1,0.72518,0.123583,[ 2 54] ; [  6 121],[ 2.44808743 53.55191257] ; [  5.55191257 121.44808743],0
u2,1,0.746907,0.104148,[15 16] ; [16 20],[14.34328358 16.65671642] ; [16.65671642 19.34328358],0
p1,1,0.795469,0.067192,[ 3 53] ; [  8 118],[ 3.38461538 52.61538462] ; [  7.61538462 118.38461538],0
a6,1,0.833077,0.044419,[22 34] ; [52 75],[22.64480874 33.35519126] ; [51.35519126 75.64480874],0
p12,1,0.890062,0.019106,[ 2 54] ; [  5 120],[ 2.16574586 53.83425414] ; [  4.83425414 120.16574586],0
b4,1,0.960849,0.00241,[28 28] ; [64 63],[28.15300546 27.84699454] ; [63.84699454 63.15300546],0
a1,1,0.966162,0.0018,[ 3 53] ; [  7 120],[ 3.06010929 52.93989071] ; [  6.93989071 120.06010929],0
