Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,102.595113,[ 5 85] ; [176  85],[46.41025641 43.58974359] ; [134.58974359 126.41025641],1
d4,1,0.0,55.530317,[42 47] ; [224  36],[67.83381089 21.16618911] ; [198.16618911  61.83381089],1
a5,1,0.0,32.986576,[40 50] ; [201  60],[61.79487179 28.20512821] ; [179.20512821  81.79487179],1
d3,1,0.0,29.470317,[36 54] ; [187  73],[57.34285714 32.65714286] ; [165.65714286  94.34285714],1
a4,1,0.0,25.961295,[17 71] ; [131 129],[37.42528736 50.57471264] ; [110.57471264 149.42528736],1
r2,1,3.6e-05,17.08796,[71 18] ; [242  14],[80.74492754  8.25507246] ; [232.25507246  23.74492754],1
r3,1,6.1e-05,16.058022,[68 21] ; [239  20],[78.51436782 10.48563218] ; [228.48563218  30.51436782],1
r1,1,8e-05,15.554053,[53 37] ; [207  52],[67.0487106 22.9512894] ; [192.9512894  66.0487106],1
d2,1,0.000158,14.271559,[26 64] ; [134 124],[41.37931034 48.62068966] ; [118.62068966 139.37931034],1
a3,1,0.00024,13.485692,[45 43] ; [189  72],[59.00286533 28.99713467] ; [174.99713467  86.00286533],1
r4,1,0.000243,13.46245,[62 28] ; [225  36],[73.58974359 16.41025641] ; [213.41025641  47.58974359],1
a7,1,0.000411,12.483547,[46 44] ; [186  74],[59.65714286 30.34285714] ; [172.34285714  87.65714286],1
a2,1,0.000522,12.033689,[ 8 82] ; [ 69 192],[19.74358974 70.25641026] ; [ 57.25641026 203.74358974],1
p2,1,0.000534,11.994033,[56 34] ; [209  51],[68.14285714 21.85714286] ; [196.85714286  63.14285714],1
v4,1,0.001216,10.465761,[72 16] ; [244  17],[79.67908309  8.32091691] ; [236.32091691  24.67908309],0
n4,1,0.001324,10.309179,[65 25] ; [226  34],[74.82857143 15.17142857] ; [216.17142857  43.82857143],0
a6,1,0.001409,10.193931,[46 44] ; [182  79],[58.46153846 31.53846154] ; [169.53846154  91.46153846],0
v2,1,0.001912,9.631778,[28 57] ; [129 117],[40.31722054 44.68277946] ; [116.68277946 129.31722054],0
s1,1,0.002454,9.174784,[ 8 79] ; [  5 248],[ 3.32647059 83.67352941] ; [  9.67352941 243.32647059],0
p7,1,0.005713,7.638783,[33 55] ; [135 112],[44.13134328 43.86865672] ; [123.86865672 123.13134328],0
s8,1,0.006924,7.292559,[23 67] ; [108 152],[33.68571429 56.31428571] ; [ 97.31428571 162.68571429],0
p4,1,0.011593,6.372115,[25 64] ; [112 147],[35.03735632 53.96264368] ; [101.96264368 157.03735632],0
p1,1,0.012066,6.301103,[11 79] ; [ 12 248],[ 5.91428571 84.08571429] ; [ 17.08571429 242.91428571],0
p11,1,0.014044,6.032636,[57 33] ; [200  61],[65.8974359 24.1025641] ; [191.1025641  69.8974359],0
u1,1,0.020388,5.378365,[ 5 85] ; [ 39 222],[11.28205128 78.71794872] ; [ 32.71794872 228.28205128],0
n6,1,0.029222,4.754469,[67 22] ; [222  38],[73.6991404 15.3008596] ; [215.3008596  44.6991404],0
u2,1,0.036084,4.393114,[17 28] ; [41 30],[22.5 22.5] ; [35.5 35.5],0
p5,1,0.056015,3.651625,[ 9 79] ; [ 12 248],[ 5.31034483 82.68965517] ; [ 15.68965517 244.31034483],0
b5,1,0.06353,3.442759,[48 42] ; [168  93],[55.38461538 34.61538462] ; [160.61538462 100.38461538],0
s6,1,0.065357,3.39595,[49 41] ; [168  89],[56.28242075 33.71757925] ; [160.71757925  96.28242075],0
p9,1,0.076338,3.141201,[63 25] ; [204  49],[68.90322581 19.09677419] ; [198.09677419  54.90322581],0
b1,1,0.082209,3.020686,[41 49] ; [ 92 169],[34.1025641 55.8974359] ; [ 98.8974359 162.1025641],0
s2,1,0.140997,2.16704,[35 53] ; [126 132],[40.94797688 47.05202312] ; [120.05202312 137.94797688],0
p6,1,0.175575,1.834686,[19 70] ; [ 73 181],[23.87172012 65.12827988] ; [ 68.12827988 185.87172012],0
p8,1,0.221348,1.49561,[29 59] ; [102 151],[33.80645161 54.19354839] ; [ 97.19354839 155.80645161],0
p10,1,0.223444,1.482118,[61 26] ; [197  60],[65.25 21.75] ; [192.75  64.25],0
