Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,77.919399,[ 21 100] ; [90 32],[55.27160494 65.72839506] ; [55.72839506 66.27160494],1
s2,1,0.0,68.144948,[24 96] ; [89 33],[56.03305785 63.96694215] ; [56.96694215 65.03305785],1
s6,1,0.0,45.040363,[49 68] ; [100  19],[73.86864407 43.13135593] ; [75.13135593 43.86864407],1
s3,1,0.0,44.511664,[42 77] ; [95 27],[67.6473029 51.3526971] ; [69.3526971 52.6473029],1
a3,1,0.0,28.104145,[64 57] ; [103  19],[83.1563786 37.8436214] ; [83.8436214 38.1563786],1
n4,1,4e-06,21.175683,[77 45] ; [107  14],[92.37860082 29.62139918] ; [91.62139918 29.37860082],1
p3,1,7.7e-05,15.627314,[40 79] ; [72 50],[55.30290456 63.69709544] ; [56.69709544 65.30290456],1
p10,1,0.000207,13.765388,[74 45] ; [101  20],[86.77083333 32.22916667] ; [88.22916667 32.77083333],1
v3,1,0.000269,13.274775,[29 87] ; [57 62],[42.45106383 73.54893617] ; [43.54893617 75.45106383],1
p4,1,0.0003,13.070297,[45 73] ; [75 47],[59. 59.] ; [61. 61.],1
d5,1,0.000338,12.847442,[77 45] ; [101  20],[89.36625514 32.63374486] ; [88.63374486 32.36625514],1
a5,1,0.000358,12.738956,[70 52] ; [96 26],[83. 39.] ; [83. 39.],1
p6,1,0.000359,12.736027,[28 87] ; [56 64],[41.10638298 73.89361702] ; [42.89361702 77.10638298],1
p9,1,0.000503,12.102693,[83 37] ; [106  15],[94.10788382 25.89211618] ; [94.89211618 26.10788382],1
r3,1,0.000583,11.830303,[102  20] ; [118   4],[110.  12.] ; [110.  12.],1
a4,1,0.001133,10.596847,[40 80] ; [66 56],[52.56198347 67.43801653] ; [53.43801653 68.56198347],0
n5,1,0.001459,10.129942,[80 40] ; [102  19],[90.62240664 29.37759336] ; [91.37759336 29.62240664],0
d1,1,0.003148,8.719584,[45 77] ; [68 54],[56.5 65.5] ; [56.5 65.5],0
s4,1,0.003885,8.336956,[ 13 109] ; [30 91],[ 21.58847737 100.41152263] ; [21.41152263 99.58847737],0
n1,1,0.005289,7.777789,[12 27] ; [21 12],[17.875 21.125] ; [15.125 17.875],0
p7,1,0.005836,7.60016,[61 57] ; [83 37],[71.39495798 46.60504202] ; [72.60504202 47.39495798],0
u1,1,0.00591,7.57764,[  2 120] ; [ 12 110],[  7. 115.] ; [  7. 115.],0
s5,1,0.006299,7.462845,[34 81] ; [55 62],[44.11637931 70.88362069] ; [44.88362069 72.11637931],0
d3,1,0.006489,7.409213,[41 81] ; [62 60],[51.5 70.5] ; [51.5 70.5],0
n6,1,0.006539,7.395369,[88 33] ; [105  16],[96.5 24.5] ; [96.5 24.5],0
p2,1,0.008997,6.823447,[78 40] ; [98 23],[86.89539749 31.10460251] ; [89.10460251 31.89539749],0
p5,1,0.012693,6.211359,[  7 113] ; [ 19 101],[ 13. 107.] ; [ 13. 107.],0
u2,1,0.023899,5.101974,[22 35] ; [13  6],[26.25 30.75] ; [ 8.75 10.25],0
p8,1,0.026747,4.907041,[45 74] ; [62 57],[53.5 65.5] ; [53.5 65.5],0
d2,1,0.028317,4.808649,[49 71] ; [67 55],[57.52066116 62.47933884] ; [58.47933884 63.52066116],0
d4,1,0.032753,4.558624,[82 40] ; [96 25],[89.36625514 32.63374486] ; [88.63374486 32.36625514],0
b4,1,0.039535,4.23772,[75 47] ; [59 63],[67. 55.] ; [67. 55.],0
a8,1,0.041954,4.137054,[  8 108] ; [ 18 100],[ 12.88888889 103.11111111] ; [ 13.11111111 104.88888889],0
p11,1,0.046403,3.966907,[88 34] ; [101  21],[94.5 27.5] ; [94.5 27.5],0
v1,1,0.051347,3.796915,[54 66] ; [68 50],[61.51260504 58.48739496] ; [60.48739496 57.51260504],0
a6,1,0.051862,3.780211,[59 63] ; [44 78],[51.5 70.5] ; [51.5 70.5],0
r1,1,0.06222,3.47719,[82 40] ; [95 27],[88.5 33.5] ; [88.5 33.5],0
r4,1,0.071052,3.258547,[99 23] ; [109  13],[104.  18.] ; [104.  18.],0
b3,1,0.093122,2.819562,[26 42] ; [47 44],[31.22012579 36.77987421] ; [41.77987421 49.22012579],0
b2,1,0.093122,2.819562,[26 42] ; [47 44],[31.22012579 36.77987421] ; [41.77987421 49.22012579],0
v4,1,0.098135,2.735593,[109  13] ; [115   6],[112.46090535   9.53909465] ; [111.53909465   9.46090535],0
u4,1,0.09824,2.733894,[  1 121] ; [  5 117],[  3. 119.] ; [  3. 119.],0
a2,1,0.12511,2.352154,[  8 114] ; [ 15 107],[ 11.5 110.5] ; [ 11.5 110.5],0
p12,1,0.15837,1.989724,[  4 115] ; [  9 111],[  6.47280335 112.52719665] ; [  6.52719665 113.47280335],0
b1,1,0.198231,1.65536,[50 72] ; [60 62],[55. 67.] ; [55. 67.],0
u3,1,0.262075,1.257761,[25 33] ; [11  8],[27.11688312 30.88311688] ; [ 8.88311688 10.11688312],0
v2,1,0.291845,1.111091,[51 65] ; [60 58],[55.02564103 60.97435897] ; [55.97435897 62.02564103],0
p1,1,0.318304,0.995902,[  7 115] ; [ 11 110],[  9.03703704 112.96296296] ; [  8.96296296 112.03703704],0
b5,1,0.441372,0.592713,[60 62] ; [54 68],[57. 65.] ; [57. 65.],0
n2,1,0.6104,0.259592,[29 10] ; [27  7],[29.91780822  9.08219178] ; [26.08219178  7.91780822],0
n3,1,0.691712,0.157239,[26 12] ; [24  9],[26.76056338 11.23943662] ; [23.23943662  9.76056338],0
s1,1,0.971433,0.001282,[  4 115] ; [  4 118],[  3.95020747 115.04979253] ; [  4.04979253 117.95020747],0
a1,1,1.0,0.0,[  8 114] ; [  8 114],[  8. 114.] ; [  8. 114.],0
