Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,30.271408,[51  7] ; [20 33],[37.0990991 20.9009009] ; [33.9009009 19.0990991],1
a4,1,0.0,26.927971,[33 26] ; [ 5 48],[20.01785714 38.98214286] ; [17.98214286 35.01785714],1
d5,1,0.00039,12.578235,[47 11] ; [26 27],[38.14414414 19.85585586] ; [34.85585586 18.14414414],1
n4,1,0.001379,10.234124,[39 20] ; [19 34],[30.55357143 28.44642857] ; [27.44642857 25.55357143],0
d2,1,0.003305,8.630865,[30 28] ; [13 40],[22.46846847 35.53153153] ; [20.53153153 32.46846847],0
v3,1,0.008524,6.919935,[18 36] ; [ 6 45],[12.34285714 41.65714286] ; [11.65714286 39.34285714],0
d1,1,0.024079,5.088898,[29 30] ; [15 38],[23.17857143 35.82142857] ; [20.82142857 32.17857143],0
a6,1,0.032917,4.550081,[41 17] ; [27 26],[35.53153153 22.46846847] ; [32.46846847 20.53153153],0
p3,1,0.039543,4.237396,[17 41] ; [ 7 46],[12.54054054 45.45945946] ; [11.45945946 41.54054054],0
v1,1,0.051093,3.805223,[28 29] ; [16 36],[23.00917431 33.99082569] ; [20.99082569 31.00917431],0
p6,1,0.056176,3.646822,[ 4 52] ; [10 41],[ 7.3271028 48.6728972] ; [ 6.6728972 44.3271028],0
d3,1,0.064883,3.40796,[38 20] ; [25 27],[33.21818182 24.78181818] ; [29.78181818 22.21818182],0
r4,1,0.069309,3.299317,[40 19] ; [27 26],[35.29464286 23.70535714] ; [31.70535714 21.29464286],0
r1,1,0.071015,3.259404,[43 16] ; [30 23],[38.45535714 20.54464286] ; [34.54464286 18.45535714],0
a8,1,0.10194,2.674923,[ 9 48] ; [ 3 48],[ 6.33333333 50.66666667] ; [ 5.66666667 45.33333333],0
p2,1,0.116183,2.46804,[28 31] ; [33 20],[32.13392857 26.86607143] ; [28.86607143 24.13392857],0
r3,1,0.140392,2.173655,[46 13] ; [34 18],[42.52252252 16.47747748] ; [37.47747748 14.52252252],0
v2,1,0.148347,2.089162,[24 32] ; [14 34],[20.46153846 35.53846154] ; [17.53846154 30.46153846],0
