Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.000124,14.724725,[16 20] ; [78 21],[25.06666667 10.93333333] ; [68.93333333 30.06666667],1
r3,1,0.000868,11.09076,[23 13] ; [87 11],[29.55223881  6.44776119] ; [80.44776119 17.55223881],1
p9,1,0.001717,9.830184,[17 18] ; [74 22],[24.3129771 10.6870229] ; [66.6870229 29.3129771],0
p10,1,0.005509,7.704297,[16 19] ; [69 27],[22.70992366 12.29007634] ; [62.29007634 33.70992366],0
v4,1,0.00657,7.386791,[24 10] ; [89 10],[28.88721805  5.11278195] ; [84.11278195 14.88721805],0
n4,1,0.008137,7.003131,[16 20] ; [68 30],[22.56716418 13.43283582] ; [61.43283582 36.56716418],0
b1,1,0.013938,6.046042,[22 14] ; [37 62],[15.73333333 20.26666667] ; [43.26666667 55.73333333],0
p3,1,0.027854,4.837095,[ 7 29] ; [39 59],[12.35820896 23.64179104] ; [33.64179104 64.35820896],0
a7,1,0.036751,4.361924,[14 22] ; [58 40],[19.34328358 16.65671642] ; [52.65671642 45.34328358],0
p2,1,0.038214,4.295455,[22 14] ; [78 21],[26.66666667  9.33333333] ; [73.33333333 25.66666667],0
r2,1,0.055661,3.662163,[25 10] ; [85 14],[28.73134328  6.26865672] ; [81.26865672 17.73134328],0
p11,1,0.058259,3.586267,[20 16] ; [72 27],[24.53333333 11.46666667] ; [67.46666667 31.53333333],0
a1,1,0.085868,2.950175,[ 3 33] ; [ 2 97],[ 1.33333333 34.66666667] ; [ 3.66666667 95.33333333],0
u2,1,0.086204,2.943874,[12 10] ; [18 36],[ 8.68421053 13.31578947] ; [21.31578947 32.68421053],0
s3,1,0.100276,2.701151,[11 25] ; [45 52],[15.15789474 20.84210526] ; [40.84210526 56.15789474],0
s5,1,0.133847,2.247305,[ 3 32] ; [19 78],[ 5.83333333 29.16666667] ; [16.16666667 80.83333333],0
s6,1,0.145106,2.122962,[14 22] ; [51 45],[17.72727273 18.27272727] ; [47.27272727 48.72727273],0
d3,1,0.172621,1.860032,[ 5 30] ; [25 73],[ 7.89473684 27.10526316] ; [22.10526316 75.89473684],0
n2,1,0.174884,1.840572,[13  9] ; [23  7],[15.23076923  6.76923077] ; [20.76923077  9.23076923],0
s4,1,0.186539,1.744746,[ 5 31] ; [24 74],[ 7.79104478 28.20895522] ; [21.20895522 76.79104478],0
n3,1,0.200132,1.641414,[15  7] ; [25  5],[16.92307692  5.07692308] ; [23.07692308  6.92307692],0
r1,1,0.208049,1.584948,[16 20] ; [55 42],[19.21804511 16.78195489] ; [51.78195489 45.21804511],0
b4,1,0.231967,1.428757,[14 22] ; [50 49],[17.06666667 18.93333333] ; [46.93333333 52.06666667],0
s2,1,0.241734,1.370455,[ 9 27] ; [35 63],[11.82089552 24.17910448] ; [32.17910448 65.82089552],0
s7,1,0.262655,1.254711,[ 9 26] ; [34 60],[11.66666667 23.33333333] ; [31.33333333 62.66666667],0
a5,1,0.274689,1.193182,[14 22] ; [49 50],[16.8 19.2] ; [46.2 52.8],0
p5,1,0.288593,1.126176,[ 1 34] ; [ 8 91],[ 2.35074627 32.64925373] ; [ 6.64925373 92.35074627],0
a2,1,0.32175,0.981818,[ 4 32] ; [ 6 93],[ 2.66666667 33.33333333] ; [ 7.33333333 91.66666667],0
n5,1,0.365389,0.819287,[23 12] ; [73 26],[25.07462687  9.92537313] ; [70.92537313 28.07462687],0
