Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.000791,11.261964,[48 17] ; [22 29],[39.22413793 25.77586207] ; [30.77586207 20.22413793],1
s7,1,0.000892,11.040303,[52 10] ; [27 22],[44.12612613 17.87387387] ; [34.87387387 14.12612613],1
s2,1,0.005402,7.739606,[62  3] ; [40 11],[57.15517241  7.84482759] ; [44.84482759  6.15517241],0
u1,1,0.016463,5.752718,[18 47] ; [ 5 46],[12.88793103 52.11206897] ; [10.11206897 40.88793103],0
n5,1,0.022188,5.230984,[51 14] ; [30 21],[45.38793103 19.61206897] ; [35.61206897 15.38793103],0
p5,1,0.023589,5.124613,[ 9 56] ; [ 1 50],[ 5.60344828 59.39655172] ; [ 4.39655172 46.60344828],0
p10,1,0.037442,4.330198,[56  8] ; [36 14],[51.64912281 12.35087719] ; [40.35087719  9.64912281],0
b1,1,0.05258,3.757229,[32 33] ; [16 35],[26.89655172 38.10344828] ; [21.10344828 29.89655172],0
b4,1,0.05258,3.757229,[33 32] ; [35 16],[38.10344828 26.89655172] ; [29.89655172 21.10344828],0
p9,1,0.054039,3.711504,[58  6] ; [38 11],[54.37168142  9.62831858] ; [41.62831858  7.37168142],0
v1,1,0.057005,3.622454,[35 30] ; [18 32],[29.95652174 35.04347826] ; [23.04347826 26.95652174],0
p7,1,0.058456,3.580645,[46 16] ; [28 21],[41.33333333 20.66666667] ; [32.66666667 16.33333333],0
d2,1,0.064555,3.416307,[38 27] ; [21 30],[33.06034483 31.93965517] ; [25.93965517 25.06034483],0
s6,1,0.073379,3.205773,[60  3] ; [41  7],[57.32432432  5.67567568] ; [43.67567568  4.32432432],0
p8,1,0.081501,3.034703,[38 26] ; [21 28],[33.4159292 30.5840708] ; [25.5840708 23.4159292],0
p12,1,0.09852,2.729334,[ 6 58] ; [ 1 50],[ 3.89565217 60.10434783] ; [ 3.10434783 47.89565217],0
r4,1,0.10235,2.668543,[60  5] ; [42  9],[57.15517241  7.84482759] ; [44.84482759  6.15517241],0
p4,1,0.105597,2.618914,[44 21] ; [27 24],[39.78448276 25.21551724] ; [31.21551724 19.78448276],0
d5,1,0.112329,2.521149,[56  9] ; [38 13],[52.67241379 12.32758621] ; [41.32758621  9.67241379],0
p6,1,0.121317,2.400234,[31 33] ; [17 33],[26.94736842 37.05263158] ; [21.05263158 28.94736842],0
n4,1,0.127043,2.328274,[47 18] ; [30 21],[43.14655172 21.85344828] ; [33.85344828 17.14655172],0
