Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.000227,13.589514,[19  9] ; [19 50],[10.96907216 17.03092784] ; [27.03092784 41.96907216],1
p6,1,0.000318,12.963753,[12 16] ; [ 7 60],[ 5.6 22.4] ; [13.4 53.6],1
p7,1,0.000438,12.363769,[17  8] ; [19 49],[ 9.67741935 15.32258065] ; [26.32258065 41.67741935],1
p11,1,0.001158,10.556718,[23  6] ; [30 39],[15.68367347 13.31632653] ; [37.31632653 31.68367347],0
p5,1,0.002957,8.833894,[ 8 21] ; [ 4 64],[ 3.58762887 25.41237113] ; [ 8.41237113 59.58762887],0
p3,1,0.007751,7.090114,[16 13] ; [18 49],[10.27083333 18.72916667] ; [23.72916667 43.27083333],0
s8,1,0.008444,6.936825,[12 16] ; [12 57],[ 6.92783505 21.07216495] ; [17.07216495 51.92783505],0
n2,1,0.023443,5.135387,[12  2] ; [15 15],[8.59090909 5.40909091] ; [18.40909091 11.59090909],0
b1,1,0.033741,4.507788,[10 19] ; [40 29],[14.79591837 14.20408163] ; [35.20408163 33.79591837],0
s7,1,0.042684,4.107878,[15 12] ; [21 43],[10.68131868 16.31868132] ; [25.31868132 38.68131868],0
p10,1,0.049864,3.846027,[19  7] ; [35 34],[14.77894737 11.22105263] ; [39.22105263 29.77894737],0
v4,1,0.054946,3.683724,[21  5] ; [40 27],[17.05376344  8.94623656] ; [43.94623656 23.05376344],0
n3,1,0.064721,3.412087,[ 4 10] ; [17 12],[6.8372093 7.1627907] ; [14.1627907 14.8372093],0
p2,1,0.065617,3.389398,[21  8] ; [35 32],[16.91666667 12.08333333] ; [39.08333333 27.91666667],0
n6,1,0.073999,3.19202,[21  6] ; [39 28],[17.23404255  9.76595745] ; [42.76595745 24.23404255],0
s2,1,0.076131,3.145623,[13 13] ; [21 48],[ 9.30526316 16.69473684] ; [24.69473684 44.30526316],0
a7,1,0.084067,2.984466,[21  8] ; [37 32],[17.16326531 11.83673469] ; [40.83673469 28.16326531],0
