Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,38.066565,[75 34] ; [ 88 172],[48.14905149 60.85094851] ; [114.85094851 145.14905149],1
n1,1,0.777245,0.080038,[11 16] ; [29 48],[10.38461538 16.61538462] ; [29.61538462 47.38461538],0
s5,1,0.800222,0.064039,[26 83] ; [ 60 205],[25.06417112 83.93582888] ; [ 60.93582888 204.06417112],0
u3,1,0.822204,0.050495,[20 19] ; [64 66],[19.38461538 19.61538462] ; [64.61538462 65.38461538],0
s1,1,0.849888,0.03582,[  4 105] ; [ 11 258],[  4.32539683 104.67460317] ; [ 10.67460317 258.32539683],0
p12,1,0.890357,0.019003,[  3 108] ; [  8 262],[  3.20472441 107.79527559] ; [  7.79527559 262.20472441],0
d2,1,0.90485,0.014289,[16 96] ; [ 40 231],[16.37597911 95.62402089] ; [ 39.62402089 231.37597911],0
u2,1,0.910467,0.012645,[19 20] ; [62 68],[18.69230769 20.30769231] ; [62.30769231 67.69230769],0
d5,1,0.926279,0.008561,[61 51] ; [149 122],[61.40992167 50.59007833] ; [148.59007833 122.40992167],0
p9,1,0.937532,0.006142,[82 28] ; [198  69],[81.69761273 28.30238727] ; [198.30238727  68.69761273],0
p11,1,0.958626,0.002691,[80 32] ; [195  77],[80.20833333 31.79166667] ; [194.79166667  77.20833333],0
a6,1,0.977383,0.000804,[64 48] ; [155 117],[63.875 48.125] ; [155.125 116.875],0
