Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,1e-06,24.905121,[14 70] ; [38 31],[28.54901961 55.45098039] ; [23.45098039 45.54901961],1
s8,1,3e-06,21.653144,[ 8 77] ; [29 41],[20.29032258 64.70967742] ; [16.70967742 53.29032258],1
s3,1,1.8e-05,18.379602,[26 59] ; [45 24],[39.18831169 45.81168831] ; [31.81168831 37.18831169],1
r3,1,0.000641,11.653433,[66 18] ; [68  2],[73.09090909 10.90909091] ; [60.90909091  9.09090909],1
p4,1,0.001278,10.373941,[25 60] ; [38 31],[34.77272727 50.22727273] ; [28.22727273 40.77272727],0
s7,1,0.00148,10.102818,[16 63] ; [30 37],[24.89041096 54.10958904] ; [21.10958904 45.89041096],0
s5,1,0.004548,8.051005,[10 74] ; [21 48],[17.01960784 66.98039216] ; [13.98039216 55.01960784],0
n6,1,0.013527,6.098826,[49 35] ; [54 16],[56.18181818 27.81818182] ; [46.81818182 23.18181818],0
s4,1,0.015457,5.863584,[ 7 78] ; [15 53],[12.22222222 72.77777778] ; [ 9.77777778 58.22222222],0
p8,1,0.026663,4.912489,[21 64] ; [29 41],[27.41935484 57.58064516] ; [22.58064516 47.41935484],0
r4,1,0.043642,4.070378,[63 22] ; [61  9],[68. 17.] ; [56. 14.],0
b5,1,0.045397,4.003814,[41 44] ; [45 25],[47.16129032 37.83870968] ; [38.83870968 31.16129032],0
p5,1,0.055325,3.672264,[ 1 84] ; [ 5 65],[ 3.29032258 81.70967742] ; [ 2.70967742 67.29032258],0
d4,1,0.057882,3.597069,[55 28] ; [56 14],[60.21568627 22.78431373] ; [50.78431373 19.21568627],0
a7,1,0.091269,2.851852,[49 35] ; [50 20],[54. 30.] ; [45. 25.],0
r1,1,0.103627,2.648824,[61 24] ; [58 12],[65.25806452 19.74193548] ; [53.74193548 16.25806452],0
n5,1,0.107978,2.583572,[45 40] ; [46 24],[49.90322581 35.09677419] ; [41.09677419 28.90322581],0
u3,1,0.124283,2.3625,[17 18] ; [19  9],[20. 15.] ; [16. 12.],0
v4,1,0.129374,2.299999,[69 14] ; [64  6],[72.1503268 10.8496732] ; [60.8496732  9.1503268],0
u1,1,0.156393,2.008758,[ 9 76] ; [13 57],[12.06451613 72.93548387] ; [ 9.93548387 60.06451613],0
b4,1,0.174619,1.842839,[48 37] ; [47 23],[52.09677419 32.90322581] ; [42.90322581 27.09677419],0
n2,1,0.185396,1.753827,[20 15] ; [15  5],[22.27272727 12.72727273] ; [12.72727273  7.27272727],0
b1,1,0.187947,1.733637,[42 43] ; [42 28],[46.06451613 38.93548387] ; [37.93548387 32.06451613],0
p3,1,0.195298,1.677188,[23 61] ; [26 44],[26.72727273 57.27272727] ; [22.27272727 47.72727273],0
a6,1,0.195881,1.672825,[56 29] ; [39 31],[52.09677419 32.90322581] ; [42.90322581 27.09677419],0
v3,1,0.207895,1.586028,[23 59] ; [26 43],[26.60927152 55.39072848] ; [22.39072848 46.60927152],0
d5,1,0.217706,1.519428,[58 27] ; [54 16],[61.41935484 23.58064516] ; [50.58064516 19.41935484],0
v1,1,0.220999,1.497875,[26 59] ; [28 42],[29.61290323 55.38709677] ; [24.38709677 45.61290323],0
p7,1,0.261134,1.262736,[36 49] ; [35 33],[39.44444444 45.55555556] ; [31.55555556 36.44444444],0
p2,1,0.272502,1.204108,[46 39] ; [44 26],[49.35483871 35.64516129] ; [40.64516129 29.35483871],0
p6,1,0.312006,1.022163,[14 70] ; [16 53],[16.47058824 67.52941176] ; [13.52941176 55.47058824],0
d3,1,0.322968,0.976891,[48 37] ; [45 25],[51. 34.] ; [42. 28.],0
d1,1,0.326851,0.961333,[37 48] ; [36 34],[40.03225806 44.96774194] ; [32.96774194 37.03225806],0
a2,1,0.329349,0.951454,[12 73] ; [14 56],[14.25806452 70.74193548] ; [11.74193548 58.25806452],0
n3,1,0.336988,0.921856,[17 16] ; [13  7],[18.67924528 14.32075472] ; [11.32075472  8.67924528],0
b3,1,0.36263,0.828765,[17 32] ; [12 34],[14.95789474 34.04210526] ; [14.04210526 31.95789474],0
b2,1,0.36263,0.828765,[17 32] ; [12 34],[14.95789474 34.04210526] ; [14.04210526 31.95789474],0
a4,1,0.446933,0.578418,[33 51] ; [23 46],[30.74509804 53.25490196] ; [25.25490196 43.74509804],0
a8,1,0.448607,0.57417,[ 5 75] ; [ 6 56],[ 6.1971831 73.8028169] ; [ 4.8028169 57.1971831],0
v2,1,0.48931,0.478044,[32 51] ; [30 38],[34.0794702 48.9205298] ; [27.9205298 40.0794702],0
p11,1,0.609521,0.260874,[46 39] ; [35 35],[44.41935484 40.58064516] ; [36.58064516 33.41935484],0
