Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,1.5e-05,18.733547,[23 65] ; [26 13],[33.95275591 54.04724409] ; [15.04724409 23.95275591],1
p7,1,0.000151,14.354529,[33 51] ; [29  9],[42.68852459 41.31147541] ; [19.31147541 18.68852459],1
s6,1,0.000613,11.735827,[32 56] ; [27 12],[40.88188976 47.11811024] ; [18.11811024 20.88188976],1
p8,1,0.002609,9.062211,[27 61] ; [23 16],[34.64566929 53.35433071] ; [15.35433071 23.64566929],0
s5,1,0.011218,6.430502,[17 70] ; [16 23],[22.78571429 64.21428571] ; [10.21428571 28.78571429],0
p2,1,0.012693,6.211446,[55 33] ; [33  6],[60.97637795 27.02362205] ; [27.02362205 11.97637795],0
s7,1,0.013494,6.103107,[17 68] ; [15 21],[22.47933884 62.52066116] ; [ 9.52066116 26.47933884],0
p1,1,0.015262,5.885936,[ 3 85] ; [ 6 33],[ 6.23622047 81.76377953] ; [ 2.76377953 36.23622047],0
p6,1,0.024577,5.053447,[15 74] ; [13 24],[19.77777778 69.22222222] ; [ 8.22222222 28.77777778],0
a5,1,0.029523,4.736883,[34 55] ; [23 16],[39.6328125 49.3671875] ; [17.3671875 21.6328125],0
a1,1,0.048475,3.893443,[ 2 87] ; [ 4 35],[ 4.171875 84.828125] ; [ 1.828125 37.171875],0
s2,1,0.068829,3.310736,[28 60] ; [19 20],[32.56692913 55.43307087] ; [14.43307087 24.56692913],0
v1,1,0.075056,3.16884,[21 67] ; [15 23],[25.14285714 62.85714286] ; [10.85714286 27.14285714],0
s4,1,0.083272,2.999857,[19 70] ; [14 25],[22.9453125 66.0546875] ; [10.0546875 28.9453125],0
s8,1,0.089913,2.875926,[19 69] ; [14 25],[22.86614173 65.13385827] ; [10.13385827 28.86614173],0
v3,1,0.133479,2.251571,[ 6 81] ; [ 6 33],[ 8.28571429 78.71428571] ; [ 3.71428571 35.28571429],0
a2,1,0.143013,2.14524,[ 9 80] ; [ 1 38],[ 6.953125 82.046875] ; [ 3.046875 35.953125],0
p5,1,0.175642,1.83412,[ 1 86] ; [ 2 37],[ 2.07142857 84.92857143] ; [ 0.92857143 38.07142857],0
r2,1,0.204887,1.607192,[69 20] ; [34  5],[71.6171875 17.3828125] ; [31.3828125  7.6171875],0
b5,1,0.225132,1.471354,[58 31] ; [21 18],[54.9296875 34.0703125] ; [24.0703125 14.9296875],0
r4,1,0.229072,1.446617,[59 30] ; [30  9],[61.8828125 27.1171875] ; [27.1171875 11.8828125],0
u3,1,0.245152,1.350723,[25 21] ; [12  5],[27.01587302 18.98412698] ; [9.98412698 7.01587302],0
a4,1,0.304965,1.052355,[26 63] ; [ 8 31],[23.640625 65.359375] ; [10.359375 28.640625],0
n5,1,0.309897,1.031115,[33 55] ; [11 28],[30.48818898 57.51181102] ; [13.51181102 25.48818898],0
s3,1,0.32201,0.980765,[35 54] ; [19 20],[37.546875 51.453125] ; [16.453125 22.546875],0
s1,1,0.338687,0.915394,[ 6 83] ; [ 1 38],[ 4.8671875 84.1328125] ; [ 2.1328125 36.8671875],0
a8,1,0.341591,0.90445,[ 6 79] ; [ 1 36],[ 4.87704918 80.12295082] ; [ 2.12295082 34.87704918],0
d5,1,0.353938,0.859287,[51 37] ; [26 13],[53.35433071 34.64566929] ; [23.64566929 15.35433071],0
a3,1,0.36664,0.81502,[42 46] ; [22 17],[44.34645669 43.65354331] ; [19.65354331 19.34645669],0
u2,1,0.374247,0.789514,[24 22] ; [11  6],[25.55555556 20.44444444] ; [9.44444444 7.55555556],0
r3,1,0.385996,0.751519,[72 17] ; [34  5],[73.703125 15.296875] ; [32.296875  6.703125],0
p11,1,0.40225,0.70159,[50 39] ; [25 14],[52.1484375 36.8515625] ; [22.8515625 16.1484375],0
n2,1,0.45606,0.555546,[26 15] ; [9 3],[27.0754717 13.9245283] ; [7.9245283 4.0754717],0
p10,1,0.461149,0.543103,[52 35] ; [26 13],[53.85714286 33.14285714] ; [24.14285714 14.85714286],0
p9,1,0.540207,0.375156,[57 29] ; [28 11],[58.48 27.52] ; [26.52 12.48],0
d4,1,0.589583,0.290996,[62 27] ; [29 10],[63.2734375 25.7265625] ; [27.7265625 11.2734375],0
u1,1,0.603888,0.269172,[ 4 85] ; [ 1 38],[ 3.4765625 85.5234375] ; [ 1.5234375 37.4765625],0
d1,1,0.604136,0.268802,[30 59] ; [15 24],[31.2890625 57.7109375] ; [13.7109375 25.2890625],0
n1,1,0.659999,0.193524,[11 30] ; [4 8],[11.60377358 29.39622642] ; [3.39622642 8.60377358],0
d2,1,0.684393,0.165223,[33 56] ; [13 26],[31.984375 57.015625] ; [14.015625 24.984375],0
v4,1,0.771072,0.084666,[75 13] ; [34  5],[75.52755906 12.47244094] ; [33.47244094  5.52755906],0
b4,1,0.782095,0.076502,[48 41] ; [20 19],[47.28125 41.71875] ; [20.71875 18.28125],0
r1,1,0.782095,0.076502,[48 41] ; [20 19],[47.28125 41.71875] ; [20.71875 18.28125],0
n6,1,0.804201,0.061462,[55 34] ; [25 14],[55.625 33.375] ; [24.375 14.625],0
n3,1,0.836312,0.042689,[26 15] ; [8 4],[26.30188679 14.69811321] ; [7.69811321 4.30188679],0
d3,1,0.874455,0.024965,[50 37] ; [23 16],[50.4047619 36.5952381] ; [22.5952381 16.4047619],0
b3,1,0.882353,0.0219,[11 34] ; [ 6 17],[11.25 33.75] ; [ 5.75 17.25],0
b2,1,0.882353,0.0219,[11 34] ; [ 6 17],[11.25 33.75] ; [ 5.75 17.25],0
a6,1,0.899273,0.016022,[49 40] ; [21 18],[48.671875 40.328125] ; [21.328125 17.671875],0
a7,1,0.917893,0.010627,[55 33] ; [24 15],[54.74015748 33.25984252] ; [24.25984252 14.74015748],0
b1,1,0.925149,0.008827,[38 51] ; [17 22],[38.2421875 50.7578125] ; [16.7578125 22.2421875],0
