Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,25.432692,[134  10] ; [22 14],[124.8  19.2] ; [31.2  4.8],1
d3,1,0.001252,10.411277,[104  39] ; [16 20],[95.86592179 47.13407821] ; [24.13407821 11.86592179],0
s4,1,0.002806,8.929274,[ 32 111] ; [17 19],[ 39.1452514 103.8547486] ; [ 9.8547486 26.1452514],0
v2,1,0.003066,8.76769,[69 73] ; [ 7 27],[61.31818182 80.68181818] ; [14.68181818 19.31818182],0
u1,1,0.003166,8.709129,[ 36 108] ; [ 1 35],[ 29.6 114.4] ; [ 7.4 28.6],0
d1,1,0.003843,8.356481,[94 50] ; [14 22],[86.4 57.6] ; [21.6 14.4],0
d5,1,0.00507,7.854396,[121  22] ; [23 13],[115.03910615  27.96089385] ; [28.96089385  7.03910615],0
d4,1,0.006771,7.332733,[123  20] ; [24 12],[117.43575419  25.56424581] ; [29.56424581  6.43575419],0
n4,1,0.013305,6.128122,[122  22] ; [24 12],[116.8  27.2] ; [29.2  6.8],0
r3,1,0.030426,4.685043,[137   6] ; [31  5],[134.2122905   8.7877095] ; [33.7877095  2.2122905],0
a2,1,0.031424,4.62963,[ 41 103] ; [ 4 32],[ 36. 108.] ; [ 9. 27.],0
s6,1,0.037791,4.3144,[117  25] ; [24 12],[112.48314607  29.51685393] ; [28.51685393  7.48314607],0
r2,1,0.054896,3.685256,[138   5] ; [31  4],[135.76966292   7.23033708] ; [33.23033708  1.76966292],0
n6,1,0.060073,3.535379,[128  15] ; [28  8],[124.62569832  18.37430168] ; [31.37430168  4.62569832],0
d2,1,0.079155,3.082175,[79 64] ; [14 22],[74.29608939 68.70391061] ; [18.70391061 17.29608939],0
s3,1,0.089559,2.882279,[111  32] ; [23 13],[107.05027933  35.94972067] ; [26.94972067  9.05027933],0
n1,1,0.114952,2.484788,[14 22] ; [10  6],[16.61538462 19.38461538] ; [7.38461538 8.61538462],0
a7,1,0.126136,2.33943,[103  41] ; [21 15],[99.2 44.8] ; [24.8 11.2],0
p1,1,0.136037,2.222222,[ 12 132] ; [ 6 30],[ 14.4 129.6] ; [ 3.6 32.4],0
a3,1,0.147789,2.094926,[116  28] ; [25 11],[112.8  31.2] ; [28.2  7.8],0
a5,1,0.151951,2.052557,[109  35] ; [23 13],[105.6  38.4] ; [26.4  9.6],0
a4,1,0.155802,2.014509,[71 73] ; [13 23],[67.2 76.8] ; [16.8 19.2],0
a6,1,0.201584,1.630859,[92 51] ; [19 17],[88.67597765 54.32402235] ; [22.32402235 13.67597765],0
n5,1,0.204836,1.607552,[110  33] ; [24 12],[107.05027933  35.94972067] ; [26.94972067  9.05027933],0
p10,1,0.205085,1.605785,[121  23] ; [27  9],[118.4  25.6] ; [29.6  6.4],0
v4,1,0.209353,1.575894,[138   5] ; [33  3],[136.60893855   6.39106145] ; [34.39106145  1.60893855],0
b1,1,0.22733,1.45749,[64 80] ; [12 24],[60.8 83.2] ; [15.2 20.8],0
n2,1,0.236689,1.400206,[24 12] ; [14  3],[25.81132075 10.18867925] ; [12.18867925  4.81132075],0
a8,1,0.284963,1.143267,[ 20 111] ; [ 3 33],[ 18.04191617 112.95808383] ; [ 4.95808383 31.04191617],0
u4,1,0.286151,1.13764,[  1 143] ; [ 1 35],[  1.6 142.4] ; [ 0.4 35.6],0
n3,1,0.29326,1.104593,[24 11] ; [14  3],[25.57692308  9.42307692] ; [12.42307692  4.57692308],0
a1,1,0.304902,1.052632,[  6 138] ; [ 3 33],[  7.2 136.8] ; [ 1.8 34.2],0
p6,1,0.371749,0.797808,[54 90] ; [16 19],[56.31284916 87.68715084] ; [13.68715084 21.31284916],0
p2,1,0.374363,0.789132,[121  23] ; [28  8],[119.2  24.8] ; [29.8  6.2],0
p11,1,0.484427,0.488881,[108  36] ; [29  7],[109.6  34.4] ; [27.4  8.6],0
b2,1,0.485317,0.486892,[32 58] ; [12 16],[33.55932203 56.44067797] ; [10.44067797 17.55932203],0
b3,1,0.485317,0.486892,[32 58] ; [12 16],[33.55932203 56.44067797] ; [10.44067797 17.55932203],0
p5,1,0.486087,0.485175,[ 18 126] ; [ 3 33],[ 16.8 127.2] ; [ 4.2 31.8],0
p3,1,0.576446,0.312016,[71 72] ; [16 20],[69.5027933 73.4972067] ; [17.4972067 18.5027933],0
s2,1,0.57669,0.311617,[99 45] ; [23 13],[97.6 46.4] ; [24.4 11.6],0
v3,1,0.627756,0.235116,[43 97] ; [ 9 25],[41.83908046 98.16091954] ; [10.16091954 23.83908046],0
p7,1,0.670425,0.181106,[94 47] ; [22 13],[92.93181818 48.06818182] ; [23.06818182 11.93181818],0
p8,1,0.676286,0.174336,[71 72] ; [16 19],[69.89325843 73.10674157] ; [17.10674157 17.89325843],0
p9,1,0.716395,0.131973,[122  21] ; [29  6],[121.30898876  21.69101124] ; [29.69101124  5.30898876],0
s8,1,0.761914,0.09179,[84 60] ; [22 14],[84.8 59.2] ; [21.2 14.8],0
p12,1,0.765087,0.089286,[ 10 134] ; [ 2 34],[  9.6 134.4] ; [ 2.4 33.6],0
s5,1,0.79699,0.066175,[59 82] ; [13 20],[58.34482759 82.65517241] ; [13.65517241 19.34482759],0
u3,1,0.801336,0.063312,[19  9] ; [7 4],[18.66666667  9.33333333] ; [7.33333333 3.66666667],0
b4,1,0.822535,0.050304,[77 67] ; [20 16],[77.6 66.4] ; [19.4 16.6],0
s1,1,0.87636,0.024207,[  9 135] ; [ 2 34],[  8.8 135.2] ; [ 2.2 33.8],0
b5,1,0.940581,0.005556,[73 71] ; [18 18],[72.8 71.2] ; [18.2 17.8],0
u2,1,0.968868,0.001523,[17 10] ; [7 4],[17.05263158  9.94736842] ; [6.94736842 4.05263158],0
p4,1,1.0,0.0,[88 56] ; [22 14],[88. 56.] ; [22. 14.],0
