Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,45.955728,[ 8 30] ; [49  5],[23.54347826 14.45652174] ; [33.45652174 20.54347826],1
s6,1,2.3e-05,17.919881,[20 13] ; [51  2],[27.24418605  5.75581395] ; [43.75581395  9.24418605],1
s8,1,0.002983,8.817618,[16 21] ; [40 14],[22.76923077 14.23076923] ; [33.23076923 20.76923077],0
s7,1,0.005723,7.635375,[19 15] ; [44  9],[24.62068966  9.37931034] ; [38.37931034 14.62068966],0
p4,1,0.008479,6.929416,[30  8] ; [52  2],[33.86956522  4.13043478] ; [48.13043478  5.86956522],0
d1,1,0.015619,5.845315,[18 20] ; [39 15],[23.54347826 14.45652174] ; [33.45652174 20.54347826],0
p6,1,0.026476,4.924644,[18 19] ; [38 15],[23.02222222 13.97777778] ; [32.97777778 20.02222222],0
s5,1,0.027769,4.842353,[18 16] ; [38 12],[22.66666667 11.33333333] ; [33.33333333 16.66666667],0
n6,1,0.030575,4.67667,[33  5] ; [53  1],[35.52173913  2.47826087] ; [50.47826087  3.52173913],0
v1,1,0.055343,3.671719,[21 15] ; [41 12],[25.07865169 10.92134831] ; [36.92134831 16.07865169],0
a1,1,0.063052,3.455231,[ 2 36] ; [10 44],[ 4.95652174 33.04347826] ; [ 7.04347826 46.95652174],0
d3,1,0.066818,3.359506,[22 16] ; [41 13],[26.02173913 11.97826087] ; [36.97826087 17.02173913],0
p12,1,0.068737,3.312929,[ 6 31] ; [18 36],[ 9.75824176 27.24175824] ; [14.24175824 39.75824176],0
s4,1,0.069368,3.29792,[ 2 35] ; [10 44],[ 4.87912088 32.12087912] ; [ 7.12087912 46.87912088],0
r3,1,0.070748,3.265587,[34  4] ; [53  1],[35.93478261  2.06521739] ; [51.06521739  2.93478261],0
n1,1,0.073638,3.2,[3 7] ; [7 3],[5. 5.] ; [5. 5.],0
p8,1,0.090877,2.858761,[27 10] ; [47  7],[30.08791209  6.91208791] ; [43.91208791 10.08791209],0
r4,1,0.092177,2.83594,[33  5] ; [52  2],[35.10869565  2.89130435] ; [49.89130435  4.10869565],0
n5,1,0.108901,2.570098,[31  7] ; [50  4],[33.45652174  4.54347826] ; [47.54347826  6.45652174],0
d4,1,0.109831,2.556647,[30  8] ; [49  5],[32.63043478  5.36956522] ; [46.36956522  7.63043478],0
a3,1,0.159686,1.977193,[27 11] ; [45  9],[29.73913043  8.26086957] ; [42.26086957 11.73913043],0
v4,1,0.16168,1.958444,[35  3] ; [53  1],[36.34782609  1.65217391] ; [51.65217391  2.34782609],0
r2,1,0.187889,1.734092,[32  5] ; [51  3],[33.74725275  3.25274725] ; [49.25274725  4.74725275],0
n4,1,0.203436,1.617534,[32  6] ; [50  4],[33.86956522  4.13043478] ; [48.13043478  5.86956522],0
a6,1,0.246364,1.343806,[25 13] ; [29 25],[22.30434783 15.69565217] ; [31.69565217 22.30434783],0
v2,1,0.259603,1.270875,[24 12] ; [29 24],[21.43820225 14.56179775] ; [31.56179775 21.43820225],0
u2,1,0.278503,1.174381,[6 5] ; [7 2],[7.15 3.85] ; [5.85 3.15],0
d2,1,0.306723,1.044735,[17 21] ; [30 24],[19.41304348 18.58695652] ; [27.58695652 26.41304348],0
p1,1,0.316941,1.001529,[ 9 29] ; [18 36],[11.15217391 26.84782609] ; [15.84782609 38.15217391],0
a5,1,0.356277,0.850973,[30  8] ; [38 16],[28.08695652  9.91304348] ; [39.91304348 14.08695652],0
n3,1,0.36131,0.833333,[7 3] ; [5 5],[6. 4.] ; [6. 4.],0
a4,1,0.366251,0.816344,[14 24] ; [25 29],[16.10869565 21.89130435] ; [22.89130435 31.10869565],0
a2,1,0.368829,0.807607,[ 5 33] ; [11 43],[ 6.60869565 31.39130435] ; [ 9.39130435 44.60869565],0
a7,1,0.390207,0.738297,[25 13] ; [40 14],[26.84782609 11.15217391] ; [38.15217391 15.84782609],0
b2,1,0.397251,0.716632,[16 13] ; [17 21],[14.28358209 14.71641791] ; [18.71641791 19.28358209],0
b3,1,0.397251,0.716632,[16 13] ; [17 21],[14.28358209 14.71641791] ; [18.71641791 19.28358209],0
