Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,77.381107,[106 160] ; [135  27],[149.78037383 116.21962617] ; [91.21962617 70.78037383],1
s6,1,0.066247,3.373645,[156 117] ; [107  55],[165.05517241 107.94482759] ; [97.94482759 64.05517241],0
p4,1,0.069411,3.296889,[120 154] ; [87 78],[129.19817768 144.80182232] ; [77.80182232 87.19817768],0
a1,1,0.069926,3.284754,[  5 271] ; [  8 158],[  8.11764706 267.88235294] ; [  4.88235294 161.11764706],0
b2,1,0.088735,2.897175,[ 45 113] ; [44 71],[ 51.50915751 106.49084249] ; [37.49084249 77.50915751],0
b3,1,0.088735,2.897175,[ 45 113] ; [44 71],[ 51.50915751 106.49084249] ; [37.49084249 77.50915751],0
p5,1,0.098051,2.736963,[ 15 259] ; [ 16 150],[ 19.30454545 254.69545455] ; [ 11.69545455 154.30454545],0
u1,1,0.109885,2.555868,[ 36 240] ; [ 31 135],[ 41.83710407 234.16289593] ; [ 25.16289593 140.83710407],0
r2,1,0.122873,2.380311,[245  26] ; [156   9],[249.24541284  21.75458716] ; [151.75458716  13.24541284],0
u4,1,0.138202,2.19787,[  2 274] ; [  4 162],[  3.74660633 272.25339367] ; [  2.25339367 163.74660633],0
s4,1,0.23261,1.424832,[ 43 231] ; [ 19 145],[ 38.78538813 235.21461187] ; [ 23.21461187 140.78538813],0
n2,1,0.235085,1.409829,[50 17] ; [24  4],[52.18947368 14.81052632] ; [21.81052632  6.18947368],0
u2,1,0.239683,1.38246,[52 45] ; [24 13],[55.01492537 41.98507463] ; [20.98507463 16.01492537],0
p8,1,0.27279,1.202665,[118 154] ; [80 84],[123.52293578 148.47706422] ; [74.47706422 89.52293578],0
b5,1,0.302425,1.063471,[170 106] ; [94 72],[164.85067873 111.14932127] ; [99.14932127 66.85067873],0
n1,1,0.305088,1.051819,[24 43] ; [ 7 21],[21.86315789 45.13684211] ; [ 9.13684211 18.86315789],0
p9,1,0.350513,0.8716,[227  46] ; [141  22],[230.42201835  42.57798165] ; [137.57798165  25.42201835],0
a7,1,0.356187,0.851293,[191  85] ; [121  44],[195.26530612  80.73469388] ; [116.73469388  48.26530612],0
u3,1,0.367223,0.813039,[53 46] ; [23 14],[55.32352941 43.67647059] ; [20.67647059 16.32352941],0
a6,1,0.397584,0.715622,[189  87] ; [120  46],[192.95022624  83.04977376] ; [116.04977376  49.95022624],0
p2,1,0.493715,0.46842,[224  52] ; [139  27],[226.66968326  49.33031674] ; [136.33031674  29.66968326],0
b4,1,0.496924,0.461499,[167 109] ; [95 71],[163.60180995 112.39819005] ; [98.39819005 67.60180995],0
a8,1,0.51957,0.414748,[ 34 223] ; [ 23 125],[ 36.17037037 220.82962963] ; [ 20.82962963 127.17037037],0
s1,1,0.639541,0.219343,[  7 268] ; [  3 159],[  6.29290618 268.70709382] ; [  3.70709382 158.29290618],0
n3,1,0.853362,0.034162,[52 15] ; [23  6],[52.34375 14.65625] ; [22.65625  6.34375],0
b1,1,0.944609,0.004827,[ 89 187] ; [ 53 113],[ 88.66968326 187.33031674] ; [ 53.33031674 112.66968326],0
