Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,62.45721,[260 177] ; [ 31 113],[218.87607573 218.12392427] ; [72.12392427 71.87607573],1
d1,1,0.0,59.172434,[303 135] ; [48 97],[263.70154374 174.29845626] ; [87.29845626 57.70154374],1
a3,1,0.0,58.566326,[357  80] ; [71 73],[321.92082616 115.07917384] ; [106.07917384  37.92082616],1
a4,1,0.0,46.255056,[238 198] ; [ 32 113],[202.616179 233.383821] ; [67.383821 77.616179],1
d4,1,0.0,26.981333,[380  57] ; [97 46],[359.39482759  77.60517241] ; [117.60517241  25.39482759],1
u1,1,1e-06,24.606004,[107 331] ; [  8 137],[ 86.39794168 351.60205832] ; [ 28.60205832 116.39794168],1
r1,1,2e-06,22.207351,[375  60] ; [99 45],[356.11398964  78.88601036] ; [117.88601036  26.11398964],1
d5,1,3e-06,21.803576,[383  54] ; [103  42],[364.91752577  72.08247423] ; [121.08247423  23.91752577],1
n4,1,1e-05,19.468573,[404  33] ; [115  30],[389.69587629  47.30412371] ; [129.30412371  15.69587629],1
a6,1,0.000115,14.874482,[319 118] ; [81 64],[300.34364261 136.65635739] ; [99.65635739 45.34364261],1
n6,1,0.000184,13.989437,[409  28] ; [120  24],[397.88812392  39.11187608] ; [131.11187608  12.88812392],1
d3,1,0.001074,10.695491,[319 119] ; [84 60],[303.28865979 134.71134021] ; [99.71134021 44.28865979],0
p11,1,0.001737,9.808878,[378  60] ; [109  36],[365.87650086  72.12349914] ; [121.12349914  23.87650086],0
s8,1,0.002495,9.144263,[221 212] ; [53 92],[205.26297578 227.73702422] ; [68.73702422 76.26297578],0
r4,1,0.003385,8.587215,[409  29] ; [124  21],[400.43567753  37.56432247] ; [132.56432247  12.43567753],0
p10,1,0.003501,8.52626,[389  44] ; [116  28],[378.96880416  54.03119584] ; [126.03119584  17.96880416],0
p4,1,0.004756,7.969992,[314 123] ; [86 59],[300.34364261 136.65635739] ; [99.65635739 45.34364261],0
r2,1,0.004772,7.963984,[417  16] ; [130  14],[410.48700173  22.51299827] ; [136.51299827   7.48700173],0
s5,1,0.005926,7.572728,[167 252] ; [ 38 103],[153.38392857 265.61607143] ; [51.61607143 89.38392857],0
v2,1,0.006152,7.505147,[259 165] ; [66 72],[245.19572954 178.80427046] ; [79.80427046 58.19572954],0
b3,1,0.006997,7.273793,[119 155] ; [21 58],[108.66855524 165.33144476] ; [31.33144476 47.66855524],0
b2,1,0.006997,7.273793,[119 155] ; [21 58],[108.66855524 165.33144476] ; [31.33144476 47.66855524],0
s7,1,0.007277,7.203273,[240 176] ; [61 76],[226.43037975 189.56962025] ; [74.56962025 62.43037975],0
v1,1,0.007526,7.14299,[270 156] ; [72 70],[256.5 169.5] ; [85.5 56.5],0
p3,1,0.012508,6.237454,[251 186] ; [66 79],[238.02233677 198.97766323] ; [78.97766323 66.02233677],0
p9,1,0.01562,5.845191,[395  36] ; [121  22],[387.44947735  43.55052265] ; [128.55052265  14.44947735],0
a1,1,0.055607,3.663786,[ 22 416] ; [  2 143],[ 18.03087479 419.96912521] ; [  5.96912521 139.03087479],0
p8,1,0.056419,3.639641,[269 159] ; [77 66],[259.34851138 168.65148862] ; [86.65148862 56.34851138],0
v3,1,0.056945,3.624193,[191 233] ; [51 91],[181.28621908 242.71378092] ; [60.71378092 81.28621908],0
u4,1,0.119659,2.421778,[ 13 424] ; [  1 144],[ 10.51202749 426.48797251] ; [  3.48797251 141.51202749],0
a7,1,0.1278,2.319028,[320 118] ; [95 48],[312.85714286 125.14285714] ; [102.14285714  40.85714286],0
n3,1,0.154009,2.032086,[60 20] ; [21 13],[56.84210526 23.15789474] ; [24.15789474  9.84210526],0
s2,1,0.15984,1.975741,[241 189] ; [71 73],[233.728223 196.271777] ; [78.271777 65.728223],0
s4,1,0.188653,1.728105,[ 67 364] ; [ 29 114],[ 72.08362369 358.91637631] ; [ 23.91637631 119.08362369],0
p12,1,0.201737,1.629754,[ 42 392] ; [  9 136],[ 38.22797927 395.77202073] ; [ 12.77202073 132.22797927],0
p7,1,0.206964,1.592535,[307 122] ; [93 48],[301.05263158 127.94736842] ; [98.94736842 42.05263158],0
