Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n6,1,0.0,55.98804,[482  36] ; [53 28],[462.65442404  55.34557596] ; [72.34557596  8.65442404],1
p10,1,0.0,27.833116,[456  59] ; [53 27],[440.56302521  74.43697479] ; [68.43697479 11.56302521],1
p9,1,9e-06,19.759653,[461  50] ; [59 22],[448.85135135  62.14864865] ; [71.14864865  9.85135135],1
s6,1,5.7e-05,16.199219,[366 137] ; [41 40],[350.54965753 152.45034247] ; [56.45034247 24.54965753],1
s5,1,0.000143,14.462528,[192 306] ; [12 63],[177.29842932 320.70157068] ; [26.70157068 48.29842932],1
p4,1,0.000197,13.857381,[367 151] ; [40 40],[352.55183946 165.44816054] ; [54.44816054 25.55183946],1
s2,1,0.000925,10.972475,[284 227] ; [29 52],[270.17398649 240.82601351] ; [42.82601351 38.17398649],1
v1,1,0.001123,10.61226,[309 196] ; [33 46],[295.73630137 209.26369863] ; [46.26369863 32.73630137],0
p8,1,0.002513,9.130749,[313 195] ; [35 45],[300.65306122 207.34693878] ; [47.34693878 32.65306122],0
p5,1,0.01117,6.438048,[ 80 437] ; [ 4 77],[ 72.62207358 444.37792642] ; [11.37792642 69.62207358],0
v3,1,0.015146,5.899375,[226 277] ; [24 55],[216.0652921 286.9347079] ; [33.9347079 45.0652921],0
s7,1,0.0287,4.785514,[276 215] ; [33 44],[267.11091549 223.88908451] ; [41.88908451 35.11091549],0
n1,1,0.029323,4.748533,[41 48] ; [ 3 14],[36.94339623 52.05660377] ; [7.05660377 9.94339623],0
d1,1,0.030447,4.683901,[328 191] ; [41 40],[319.185 199.815] ; [49.815 31.185],0
u1,1,0.040471,4.198047,[108 411] ; [ 9 72],[101.205 417.795] ; [15.795 65.205],0
b4,1,0.06038,3.526929,[295 224] ; [55 26],[302.75 216.25] ; [47.25 33.75],0
p6,1,0.064773,3.410757,[228 285] ; [26 52],[220.47715736 292.52284264] ; [33.52284264 44.47715736],0
s1,1,0.077885,3.108485,[ 13 497] ; [ 5 76],[ 15.53299492 494.46700508] ; [ 2.46700508 78.53299492],0
s8,1,0.082389,3.017142,[250 264] ; [31 50],[242.74621849 271.25378151] ; [38.25378151 42.74621849],0
p3,1,0.090923,2.857963,[295 223] ; [38 43],[287.96994992 230.03005008] ; [45.03005008 35.96994992],0
r2,1,0.098687,2.726634,[490  23] ; [72  7],[487.00337838  25.99662162] ; [74.99662162  4.00337838],0
p7,1,0.099946,2.706409,[361 149] ; [50 31],[354.67005076 155.32994924] ; [56.32994924 24.67005076],0
p11,1,0.14915,2.080925,[437  82] ; [63 18],[432.5  86.5] ; [67.5 13.5],0
s3,1,0.173238,1.854699,[306 204] ; [41 38],[300.45840407 209.54159593] ; [46.54159593 32.45840407],0
p12,1,0.18723,1.739284,[ 49 466] ; [ 4 76],[ 45.87394958 469.12605042] ; [ 7.12605042 72.87394958],0
n3,1,0.195926,1.672488,[67 24] ; [15  2],[69.09259259 21.90740741] ; [12.90740741  4.09259259],0
