Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.000537,11.982054,[ 14 143] ; [5 7],[ 17.65088757 139.34911243] ; [ 1.34911243 10.65088757],1
s1,1,0.003961,8.301448,[  7 148] ; [3 9],[  9.28143713 145.71856287] ; [ 0.71856287 11.28143713],0
p4,1,0.004172,8.207279,[64 93] ; [10  2],[68.74556213 88.25443787] ; [5.25443787 6.74556213],0
p8,1,0.004516,8.063583,[ 34 122] ; [7 5],[ 38.07142857 117.92857143] ; [2.92857143 9.07142857],0
p3,1,0.004821,7.945223,[ 53 102] ; [9 3],[57.54491018 97.45508982] ; [4.45508982 7.54491018],0
v1,1,0.044976,4.019522,[67 82] ; [9 3],[70.33540373 78.66459627] ; [5.66459627 6.33540373],0
v2,1,0.079086,3.08359,[76 72] ; [3 9],[73.075 74.925] ; [5.925 6.075],0
b5,1,0.096075,2.769525,[103  54] ; [5 7],[100.33136095  56.66863905] ; [7.66863905 4.33136095],0
d1,1,0.116174,2.468161,[95 62] ; [10  2],[97.5443787 59.4556213] ; [7.4556213 4.5443787],0
n1,1,0.145841,2.115218,[22 26] ; [4 1],[23.54716981 24.45283019] ; [2.45283019 2.54716981],0
n3,1,0.170936,1.874715,[33 14] ; [2 3],[31.63461538 15.36538462] ; [3.36538462 1.63461538],0
u1,1,0.186554,1.74462,[ 28 129] ; [4 8],[ 29.72781065 127.27218935] ; [2.27218935 9.72781065],0
d3,1,0.194639,1.682152,[102  55] ; [10  2],[104.04733728  52.95266272] ; [7.95266272 4.04733728],0
p11,1,0.19787,1.658027,[107  50] ; [6 6],[104.97633136  52.02366864] ; [8.02366864 3.97633136],0
s8,1,0.214542,1.540511,[75 81] ; [8 4],[77.07142857 78.92857143] ; [5.92857143 6.07142857],0
r3,1,0.226113,1.465145,[146  11] ; [10  2],[144.92307692  12.07692308] ; [11.07692308  0.92307692],0
s4,1,0.234987,1.41042,[ 36 120] ; [ 1 11],[ 34.35714286 121.64285714] ; [2.64285714 9.35714286],0
d5,1,0.254968,1.295875,[122  35] ; [11  1],[123.55621302  33.44378698] ; [9.44378698 2.55621302],0
b1,1,0.255274,1.294208,[ 53 104] ; [6 6],[ 54.81065089 102.18934911] ; [4.18934911 7.81065089],0
n5,1,0.29012,1.119064,[108  49] ; [10  2],[109.62130178  47.37869822] ; [8.37869822 3.62130178],0
p9,1,0.298101,1.08267,[122  32] ; [11  1],[123.38554217  30.61445783] ; [9.61445783 2.38554217],0
s5,1,0.323136,0.976211,[ 45 100] ; [5 6],[46.47435897 98.52564103] ; [3.52564103 7.47435897],0
a6,1,0.344362,0.894126,[100  57] ; [6 6],[98.47337278 58.52662722] ; [7.52662722 4.47337278],0
s7,1,0.363145,0.826989,[78 69] ; [8 4],[79.50943396 67.49056604] ; [6.49056604 5.50943396],0
b4,1,0.419996,0.650325,[97 60] ; [6 6],[95.68639053 61.31360947] ; [7.31360947 4.68639053],0
d2,1,0.42428,0.638429,[86 71] ; [8 4],[87.32544379 69.67455621] ; [6.67455621 5.32544379],0
p2,1,0.442893,0.588776,[115  42] ; [10  2],[116.12426036  40.87573964] ; [8.87573964 3.12426036],0
n4,1,0.468897,0.524574,[116  41] ; [10  2],[117.05325444  39.94674556] ; [8.94674556 3.05325444],0
u3,1,0.481259,0.496009,[31 15] ; [2 2],[30.36 15.64] ; [2.64 1.36],0
p12,1,0.494772,0.466132,[ 16 139] ; [ 2 10],[ 16.70658683 138.29341317] ; [ 1.29341317 10.70658683],0
v3,1,0.546495,0.363634,[49 99] ; [5 7],[49.95 98.05] ; [4.05 7.95],0
r1,1,0.577183,0.310811,[119  37] ; [10  2],[119.78571429  36.21428571] ; [9.21428571 2.78571429],0
n2,1,0.593955,0.284211,[35 14] ; [3 2],[34.48148148 14.51851852] ; [3.51851852 1.48148148],0
a2,1,0.649629,0.206368,[ 35 122] ; [ 2 10],[ 34.37278107 122.62721893] ; [2.62721893 9.37278107],0
s6,1,0.72991,0.119194,[122  32] ; [9 3],[121.53012048  32.46987952] ; [9.46987952 2.53012048],0
a5,1,0.731062,0.118139,[112  45] ; [8 4],[111.47928994  45.52071006] ; [8.52071006 3.47928994],0
u2,1,0.763238,0.090741,[26 19] ; [2 2],[25.71428571 19.28571429] ; [2.28571429 1.71428571],0
a3,1,0.767923,0.08708,[111  46] ; [8 4],[110.55029586  46.44970414] ; [8.44970414 3.55029586],0
a7,1,0.786262,0.073532,[112  45] ; [9 3],[112.40828402  44.59171598] ; [8.59171598 3.40828402],0
r4,1,0.799609,0.064442,[135  22] ; [10  2],[134.70414201  22.29585799] ; [10.29585799  1.70414201],0
a4,1,0.844464,0.038489,[70 87] ; [5 7],[69.67455621 87.32544379] ; [5.32544379 6.67455621],0
b3,1,0.847246,0.037108,[30 52] ; [3 6],[29.73626374 52.26373626] ; [3.26373626 5.73626374],0
b2,1,0.847246,0.037108,[30 52] ; [3 6],[29.73626374 52.26373626] ; [3.26373626 5.73626374],0
d4,1,0.876277,0.024239,[128  29] ; [10  2],[128.20118343  28.79881657] ; [9.79881657 2.20118343],0
s2,1,0.950551,0.003846,[119  38] ; [9 3],[118.9112426  38.0887574] ; [9.0887574 2.9112426],0
p10,1,0.950919,0.003789,[115  40] ; [9 3],[115.08982036  39.91017964] ; [8.91017964 3.08982036],0
p6,1,1.0,0.0,[ 26 130] ; [ 2 10],[ 26. 130.] ; [ 2. 10.],0
