Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,61.601556,[107  14] ; [43 67],[78.57142857 42.42857143] ; [71.42857143 38.57142857],1
s2,1,7.5e-05,15.682306,[70 52] ; [35 76],[54.97854077 67.02145923] ; [50.02145923 60.97854077],1
s8,1,0.000127,14.683911,[56 66] ; [25 88],[42.05106383 79.94893617] ; [38.94893617 74.05106383],1
s6,1,0.000151,14.358805,[81 38] ; [49 64],[66.68103448 52.31896552] ; [63.31896552 49.68103448],1
s5,1,0.000192,13.911128,[48 66] ; [21 89],[35.11607143 78.88392857] ; [33.88392857 76.11607143],1
s7,1,0.002046,9.507626,[59 54] ; [35 75],[47.632287 65.367713] ; [46.367713 63.632287],0
p6,1,0.005198,7.809201,[46 76] ; [23 87],[36.28448276 85.71551724] ; [32.71551724 77.28448276],0
p7,1,0.023637,5.121076,[66 53] ; [45 66],[57.43043478 61.56956522] ; [53.56956522 57.43043478],0
p3,1,0.02384,5.106224,[47 74] ; [28 84],[38.94849785 82.05150215] ; [36.05150215 75.94849785],0
d5,1,0.035302,4.430525,[97 24] ; [77 36],[89.97435897 31.02564103] ; [84.02564103 28.97435897],0
v4,1,0.042023,4.134279,[112  10] ; [93 19],[106.88034188  15.11965812] ; [98.11965812 13.88034188],0
p4,1,0.061124,3.506615,[59 62] ; [41 71],[51.93133047 69.06866953] ; [48.06866953 63.93133047],0
s4,1,0.061361,3.500219,[29 93] ; [16 97],[23.36170213 98.63829787] ; [21.63829787 91.36170213],0
v1,1,0.065066,3.403301,[59 63] ; [40 70],[52.06034483 69.93965517] ; [46.93965517 63.06034483],0
u3,1,0.065458,3.393402,[20 16] ; [15 28],[15.94936709 20.05063291] ; [19.05063291 23.94936709],0
p2,1,0.103223,2.655027,[91 30] ; [74 39],[85.32051282 35.67948718] ; [79.67948718 33.32051282],0
n5,1,0.107969,2.583704,[79 42] ; [61 50],[73.01724138 47.98275862] ; [66.98275862 44.01724138],0
d1,1,0.108213,2.580126,[70 52] ; [53 60],[63.85531915 58.14468085] ; [59.14468085 53.85531915],0
d4,1,0.109424,2.562515,[99 23] ; [81 31],[93.84615385 28.15384615] ; [86.15384615 25.84615385],0
n6,1,0.149489,2.077461,[92 28] ; [75 35],[87.13043478 32.86956522] ; [79.86956522 30.13043478],0
r2,1,0.162474,1.951046,[113   7] ; [98 12],[110.08695652   9.91304348] ; [100.91304348   9.08695652],0
v3,1,0.165493,1.923307,[44 77] ; [30 78],[39.10043668 81.89956332] ; [34.89956332 73.10043668],0
r1,1,0.185235,1.755119,[95 27] ; [78 33],[90.58369099 31.41630901] ; [82.41630901 28.58369099],0
p5,1,0.193301,1.692275,[  9 112] ; [  4 109],[  6.72222222 114.27777778] ; [  6.27777778 106.72222222],0
d3,1,0.194367,1.6842,[84 36] ; [70 43],[79.31330472 40.68669528] ; [74.68669528 38.31330472],0
a5,1,0.206277,1.597365,[81 41] ; [66 47],[76.31489362 45.68510638] ; [70.68510638 42.31489362],0
s3,1,0.267318,1.23046,[66 56] ; [51 58],[61.79220779 60.20779221] ; [55.20779221 53.79220779],0
n4,1,0.273318,1.20002,[81 41] ; [66 45],[76.96995708 45.03004292] ; [70.03004292 40.96995708],0
v2,1,0.275849,1.187427,[60 58] ; [48 62],[55.89473684 62.10526316] ; [52.10526316 57.89473684],0
n2,1,0.29391,1.101625,[32 10] ; [29 15],[29.79069767 12.20930233] ; [31.20930233 12.79069767],0
p12,1,0.299552,1.076188,[  5 117] ; [  2 110],[  3.64957265 118.35042735] ; [  3.35042735 108.64957265],0
a7,1,0.315073,1.009289,[88 33] ; [74 37],[84.49137931 36.50862069] ; [77.50862069 33.49137931],0
a2,1,0.318412,0.99546,[28 94] ; [20 93],[24.91914894 97.08085106] ; [23.08085106 89.91914894],0
r4,1,0.34544,0.890138,[99 23] ; [86 27],[96.04255319 25.95744681] ; [88.95744681 24.04255319],0
a3,1,0.351574,0.867769,[84 37] ; [70 40],[80.66666667 40.33333333] ; [73.33333333 36.66666667],0
p8,1,0.390023,0.738869,[45 77] ; [35 76],[41.88841202 80.11158798] ; [38.11158798 72.88841202],0
n3,1,0.396913,0.717658,[30 12] ; [27 16],[28.16470588 13.83529412] ; [28.83529412 14.16470588],0
a4,1,0.448793,0.573697,[55 67] ; [45 67],[52.13675214 69.86324786] ; [47.86324786 64.13675214],0
b5,1,0.455534,0.556845,[76 46] ; [65 48],[73.2 48.8] ; [67.8 45.2],0
a8,1,0.474172,0.512237,[10 99] ; [12 86],[11.58454106 97.41545894] ; [10.41545894 87.58454106],0
a6,1,0.532317,0.389967,[74 48] ; [73 40],[76.31489362 45.68510638] ; [70.68510638 42.31489362],0
u2,1,0.624162,0.240061,[17 20] ; [17 25],[15.92405063 21.07594937] ; [18.07594937 23.92405063],0
b4,1,0.671421,0.179944,[69 53] ; [67 46],[70.60425532 51.39574468] ; [65.39574468 47.60425532],0
d2,1,0.71514,0.133197,[65 57] ; [57 55],[63.60683761 58.39316239] ; [58.39316239 53.60683761],0
p1,1,0.748681,0.102643,[ 10 111] ; [  8 104],[  9.34763948 111.65236052] ; [  8.65236052 103.34763948],0
b2,1,0.757048,0.095704,[17 39] ; [25 51],[17.81818182 38.18181818] ; [24.18181818 51.81818182],0
b3,1,0.757048,0.095704,[17 39] ; [25 51],[17.81818182 38.18181818] ; [24.18181818 51.81818182],0
n1,1,0.758841,0.094251,[14 28] ; [13 30],[13.34117647 28.65882353] ; [13.65882353 29.34117647],0
u1,1,0.791534,0.069864,[ 21 101] ; [18 95],[ 20.24680851 101.75319149] ; [18.75319149 94.24680851],0
s1,1,0.853982,0.033871,[  7 114] ; [  7 103],[  7.33333333 113.66666667] ; [  6.66666667 103.33333333],0
a1,1,0.891592,0.018575,[  6 116] ; [  6 107],[  6.22978723 115.77021277] ; [  5.77021277 107.22978723],0
r3,1,0.905841,0.013992,[104  17] ; [96 15],[104.31034483  16.68965517] ; [95.68965517 15.31034483],0
