Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,250.420668,[ 38 213] ; [259  57],[131.47619048 119.52380952] ; [165.52380952 150.47619048],1
s6,1,0.0,104.616049,[112 137] ; [268  45],[168.36298932  80.63701068] ; [211.63701068 101.36298932],1
s7,1,0.0,67.97458,[ 65 171] ; [194 113],[112.56721915 123.43278085] ; [146.43278085 160.56721915],1
s8,1,0.0,58.96102,[ 62 189] ; [179 136],[106.8745583 144.1254417] ; [134.1254417 180.8745583],1
s5,1,0.0,28.944582,[ 51 198] ; [125 172],[ 80.26373626 168.73626374] ; [ 95.73626374 201.26373626],1
s4,1,0.000321,12.944424,[ 25 223] ; [ 67 246],[ 40.67023173 207.32976827] ; [ 51.32976827 261.67023173],1
p12,1,0.000417,12.455205,[ 10 241] ; [ 39 276],[ 21.72968198 229.27031802] ; [ 27.27031802 287.72968198],1
r2,1,0.001679,9.871316,[231  20] ; [303   7],[238.9197861  12.0802139] ; [295.0802139  14.9197861],0
p9,1,0.002704,8.99693,[196  54] ; [274  38],[209.0747331  40.9252669] ; [260.9252669  51.0747331],0
n5,1,0.00332,8.622464,[163  88] ; [240  75],[178.7155477  72.2844523] ; [224.2844523  90.7155477],0
s1,1,0.003687,8.431848,[  2 249] ; [ 16 296],[  8.02486679 242.97513321] ; [  9.97513321 302.02486679],0
u2,1,0.011038,6.459111,[41 37] ; [51 19],[48.48648649 29.51351351] ; [43.51351351 26.48648649],0
p2,1,0.014055,6.031165,[199  53] ; [274  42],[209.85211268  42.14788732] ; [263.14788732  52.85211268],0
d2,1,0.014296,6.001192,[118 135] ; [180 136],[132.5026362 120.4973638] ; [165.4973638 150.5026362],0
p10,1,0.017365,5.659143,[191  59] ; [264  49],[202.04262877  47.95737123] ; [252.95737123  60.04262877],0
p7,1,0.024831,5.03563,[140 110] ; [198 105],[152.80289331  97.19710669] ; [185.19710669 117.80289331],0
p6,1,0.028394,4.803986,[ 79 170] ; [127 185],[ 91.43315508 157.56684492] ; [114.56684492 197.43315508],0
a3,1,0.029892,4.715482,[174  78] ; [243  72],[185.33333333  66.66666667] ; [231.66666667  83.33333333],0
