Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.000153,14.331296,[22 40] ; [22  6],[30.31111111 31.68888889] ; [13.68888889 14.31111111],1
p1,1,0.001044,10.747354,[ 1 62] ; [ 6 22],[ 4.84615385 58.15384615] ; [ 2.15384615 25.84615385],0
p7,1,0.001539,10.031732,[22 37] ; [20  7],[28.81395349 30.18604651] ; [13.18604651 13.81395349],0
s5,1,0.002774,8.950325,[ 7 53] ; [11 17],[12.27272727 47.72727273] ; [ 5.72727273 22.27272727],0
r4,1,0.003888,8.335481,[37 26] ; [25  3],[42.92307692 20.07692308] ; [19.07692308  8.92307692],0
s8,1,0.008053,7.021605,[14 49] ; [14 14],[19.38461538 43.61538462] ; [ 8.61538462 19.38461538],0
p2,1,0.010342,6.575092,[34 29] ; [23  5],[39.46153846 23.53846154] ; [17.53846154 10.46153846],0
p4,1,0.011085,6.451625,[20 42] ; [17 11],[25.48888889 36.51111111] ; [11.51111111 16.48888889],0
a5,1,0.019216,5.481736,[26 37] ; [19  9],[31.15384615 31.84615385] ; [13.84615385 14.15384615],0
b5,1,0.047263,3.936004,[41 22] ; [12 16],[36.69230769 26.30769231] ; [16.30769231 11.69230769],0
p8,1,0.050002,3.841381,[21 39] ; [16 12],[25.22727273 34.77272727] ; [11.77272727 16.22727273],0
r3,1,0.076163,3.144928,[48 14] ; [26  2],[50.97777778 11.02222222] ; [23.02222222  4.97777778],0
s3,1,0.107782,2.58645,[29 34] ; [18 10],[32.53846154 30.46153846] ; [14.46153846 13.53846154],0
p11,1,0.107782,2.58645,[29 34] ; [18 10],[32.53846154 30.46153846] ; [14.46153846 13.53846154],0
a8,1,0.167354,1.906488,[ 1 58] ; [ 2 24],[ 2.08235294 56.91764706] ; [ 0.91764706 25.08235294],0
a3,1,0.182935,1.773621,[31 32] ; [18 10],[33.92307692 29.07692308] ; [15.07692308 12.92307692],0
r2,1,0.193618,1.689874,[49 14] ; [25  3],[51.23076923 11.76923077] ; [22.76923077  5.23076923],0
n2,1,0.20655,1.595442,[14 12] ; [7 2],[15.6 10.4] ; [5.4 3.6],0
r1,1,0.211525,1.560961,[38 25] ; [20  7],[40.6 22.4] ; [17.4  9.6],0
v4,1,0.238856,1.387334,[49 13] ; [25  3],[50.97777778 11.02222222] ; [23.02222222  4.97777778],0
p6,1,0.243714,1.358984,[12 50] ; [ 8 18],[14.09090909 47.90909091] ; [ 5.90909091 20.09090909],0
s2,1,0.287862,1.129593,[24 39] ; [14 14],[26.30769231 36.69230769] ; [11.69230769 16.30769231],0
s4,1,0.302543,1.062953,[10 53] ; [ 7 21],[11.76923077 51.23076923] ; [ 5.23076923 22.76923077],0
d2,1,0.311362,1.024889,[18 45] ; [11 17],[20.07692308 42.92307692] ; [ 8.92307692 19.07692308],0
p9,1,0.325381,0.967193,[37 24] ; [20  8],[39.06741573 21.93258427] ; [17.93258427 10.06741573],0
s7,1,0.326573,0.962441,[15 44] ; [ 9 16],[16.85714286 42.14285714] ; [ 7.14285714 17.85714286],0
d5,1,0.348564,0.878677,[41 22] ; [21  7],[42.92307692 20.07692308] ; [19.07692308  8.92307692],0
d1,1,0.358656,0.842593,[25 38] ; [14 14],[27. 36.] ; [12. 16.],0
p5,1,0.413892,0.667592,[ 2 59] ; [ 2 26],[ 2.74157303 58.25842697] ; [ 1.25842697 26.74157303],0
p10,1,0.447372,0.577302,[34 27] ; [18 10],[35.64044944 25.35955056] ; [16.35955056 11.64044944],0
b1,1,0.484404,0.488932,[31 32] ; [16 12],[32.53846154 30.46153846] ; [14.46153846 13.53846154],0
b3,1,0.486919,0.483327,[ 8 25] ; [ 6 12],[ 9.05882353 23.94117647] ; [ 4.94117647 13.05882353],0
b2,1,0.486919,0.483327,[ 8 25] ; [ 6 12],[ 9.05882353 23.94117647] ; [ 4.94117647 13.05882353],0
u2,1,0.48883,0.4791,[21 11] ; [7 2],[21.85365854 10.14634146] ; [6.14634146 2.85365854],0
d3,1,0.49083,0.474706,[38 24] ; [15 13],[36.51111111 25.48888889] ; [16.48888889 11.51111111],0
n1,1,0.502927,0.448754,[ 8 17] ; [4 5],[ 8.82352941 16.17647059] ; [3.17647059 5.82352941],0
n5,1,0.606641,0.265095,[17 45] ; [ 6 21],[16.02247191 45.97752809] ; [ 6.97752809 20.02247191],0
d4,1,0.654588,0.200165,[46 16] ; [22  6],[46.84444444 15.15555556] ; [21.15555556  6.84444444],0
a2,1,0.668095,0.183838,[ 7 56] ; [ 4 24],[ 7.61538462 55.38461538] ; [ 3.38461538 24.61538462],0
u3,1,0.750492,0.101118,[20 11] ; [7 3],[20.41463415 10.58536585] ; [6.58536585 3.41463415],0
a4,1,0.762013,0.091711,[20 43] ; [ 8 20],[19.38461538 43.61538462] ; [ 8.61538462 19.38461538],0
n3,1,0.780931,0.077343,[19  7] ; [7 2],[19.31428571  6.68571429] ; [6.68571429 2.31428571],0
a1,1,0.798196,0.065374,[ 3 60] ; [ 1 27],[ 2.76923077 60.23076923] ; [ 1.23076923 26.76923077],0
v3,1,0.798705,0.065037,[13 47] ; [ 5 21],[12.55813953 47.44186047] ; [ 5.44186047 20.55813953],0
v1,1,0.813494,0.055659,[24 39] ; [11 16],[24.5 38.5] ; [10.5 16.5],0
v2,1,0.824461,0.0492,[24 34] ; [11 14],[24.45783133 33.54216867] ; [10.54216867 14.45783133],0
a6,1,0.828448,0.046956,[39 24] ; [18 10],[39.46153846 23.53846154] ; [17.53846154 10.46153846],0
b4,1,0.860628,0.030827,[35 28] ; [15 13],[34.61538462 28.38461538] ; [15.38461538 12.61538462],0
u1,1,0.888025,0.019826,[ 4 59] ; [ 2 26],[ 4.15384615 58.84615385] ; [ 1.84615385 26.15384615],0
a7,1,0.941662,0.005355,[41 22] ; [18 10],[40.84615385 22.15384615] ; [18.15384615  9.84615385],0
