Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,49.522122,[ 2 27] ; [67 16],[17.86607143 11.13392857] ; [51.13392857 31.86607143],1
v4,1,2e-06,22.830169,[12 17] ; [70 11],[21.61818182  7.38181818] ; [60.38181818 20.61818182],1
r1,1,3.2e-05,17.300208,[11 18] ; [66 17],[19.9375  9.0625] ; [57.0625 25.9375],1
r2,1,7.7e-05,15.64048,[16 12] ; [75  8],[22.95495495  5.04504505] ; [68.04504505 14.95495495],1
p11,1,0.000829,11.174076,[ 5 24] ; [44 39],[12.6875 16.3125] ; [36.3125 46.6875],1
a1,1,0.001,10.827394,[ 6 23] ; [ 2 81],[ 2.07142857 26.92857143] ; [ 5.92857143 77.07142857],0
a7,1,0.003249,8.661861,[ 9 20] ; [52 31],[15.79464286 13.20535714] ; [45.20535714 37.79464286],0
p2,1,0.003638,8.456077,[ 6 23] ; [43 40],[12.6875 16.3125] ; [36.3125 46.6875],0
p7,1,0.003699,8.425949,[ 4 25] ; [36 46],[10.45045045 18.54954955] ; [29.54954955 52.45045045],0
n6,1,0.004178,8.204958,[10 19] ; [54 29],[16.57142857 12.42857143] ; [47.42857143 35.57142857],0
d4,1,0.004488,8.074991,[15 14] ; [65 17],[20.9009009  8.0990991] ; [59.0990991 22.9009009],0
s4,1,0.004715,7.985561,[ 8 21] ; [ 6 76],[ 3.65765766 25.34234234] ; [10.34234234 71.65765766],0
p1,1,0.005016,7.873678,[ 4 25] ; [ 1 81],[ 1.30630631 27.69369369] ; [ 3.69369369 78.30630631],0
v2,1,0.005449,7.724049,[ 4 25] ; [34 46],[10.11009174 18.88990826] ; [27.88990826 52.11009174],0
v1,1,0.013976,6.041132,[ 4 25] ; [32 51],[ 9.32142857 19.67857143] ; [26.67857143 56.32142857],0
s2,1,0.018594,5.539281,[ 3 26] ; [27 55],[ 7.83783784 21.16216216] ; [22.16216216 59.83783784],0
p8,1,0.018599,5.538802,[ 1 28] ; [19 64],[ 5.17857143 23.82142857] ; [14.82142857 68.17857143],0
b5,1,0.028319,4.808539,[11 18] ; [51 32],[16.05357143 12.94642857] ; [45.94642857 37.05357143],0
s8,1,0.029984,4.7102,[ 1 28] ; [17 65],[ 4.7027027 24.2972973] ; [13.2972973 68.7027027],0
u3,1,0.033275,4.531576,[ 4 11] ; [17 11],[7.3255814 7.6744186] ; [13.6744186 14.3255814],0
a6,1,0.034741,4.457848,[12 17] ; [53 30],[16.83035714 12.16964286] ; [48.16964286 34.83035714],0
d3,1,0.041288,4.164141,[ 9 20] ; [44 39],[13.72321429 15.27678571] ; [39.27678571 43.72321429],0
p3,1,0.054449,3.698889,[ 2 27] ; [19 63],[ 5.48648649 23.51351351] ; [15.51351351 66.48648649],0
s3,1,0.062627,3.466412,[ 6 22] ; [34 49],[10.09009009 17.90990991] ; [29.90990991 53.09009009],0
p6,1,0.069417,3.296743,[ 1 27] ; [14 67],[ 3.85321101 24.14678899] ; [11.14678899 69.85321101],0
n5,1,0.086818,2.932411,[20  9] ; [42 41],[16.05357143 12.94642857] ; [45.94642857 37.05357143],0
s6,1,0.092864,2.824012,[ 6 23] ; [31 51],[ 9.66666667 19.33333333] ; [27.33333333 54.66666667],0
a3,1,0.12489,2.354898,[14 14] ; [55 28],[17.40540541 10.59459459] ; [51.59459459 31.40540541],0
b3,1,0.13859,2.193549,[ 9 11] ; [11 31],[ 6.4516129 13.5483871] ; [13.5483871 28.4516129],0
b2,1,0.13859,2.193549,[ 9 11] ; [11 31],[ 6.4516129 13.5483871] ; [13.5483871 28.4516129],0
