Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.000132,14.612556,[57  7] ; [236 127],[43.91569087 20.08430913] ; [249.08430913 113.91569087],1
s2,1,0.00029,13.134373,[50 15] ; [193 173],[36.64733179 28.35266821] ; [206.35266821 159.64733179],1
s5,1,0.00071,11.462098,[33 26] ; [118 239],[21.41586538 37.58413462] ; [129.58413462 227.41586538],1
s3,1,0.002016,9.5345,[50 15] ; [204 157],[38.75586854 26.24413146] ; [215.24413146 145.75586854],0
p6,1,0.003291,8.638839,[38 26] ; [144 219],[27.27868852 36.72131148] ; [154.72131148 208.27868852],0
p4,1,0.013226,6.138632,[53 12] ; [241 124],[44.44186047 20.55813953] ; [249.55813953 115.44186047],0
s8,1,0.024898,5.03098,[43 22] ; [187 179],[34.68677494 30.31322506] ; [195.31322506 170.68677494],0
a8,1,0.029771,4.722472,[ 4 57] ; [ 57 266],[ 9.69010417 51.30989583] ; [ 51.30989583 271.69010417],0
s7,1,0.034233,4.483049,[43 19] ; [195 160],[35.38609113 26.61390887] ; [202.61390887 152.38609113],0
s1,1,0.046206,3.974059,[ 5 60] ; [ 10 353],[ 2.27803738 62.72196262] ; [ 12.72196262 350.27803738],0
p3,1,0.065202,3.39987,[43 22] ; [197 169],[36.19489559 28.80510441] ; [203.80510441 162.19489559],0
v2,1,0.071907,3.238936,[34 31] ; [230 129],[40.47169811 24.52830189] ; [223.52830189 135.47169811],0
r3,1,0.091334,2.850709,[58  6] ; [352  16],[60.74074074  3.25925926] ; [349.25925926  18.74074074],0
b3,1,0.121512,2.397718,[10 26] ; [104 148],[14.25 21.75] ; [ 99.75 152.25],0
b2,1,0.121512,2.397718,[10 26] ; [104 148],[14.25 21.75] ; [ 99.75 152.25],0
v3,1,0.167171,1.90813,[25 39] ; [170 181],[30.07228916 33.92771084] ; [164.92771084 186.07228916],0
p8,1,0.186789,1.742765,[40 23] ; [198 165],[35.1971831 27.8028169] ; [202.8028169 160.1971831],0
n5,1,0.238632,1.38866,[54 11] ; [325  43],[56.89376443  8.10623557] ; [322.10623557  45.89376443],0
n3,1,0.252302,1.310509,[11  2] ; [49 22],[9.28571429 3.71428571] ; [50.71428571 20.28571429],0
a1,1,0.256789,1.285988,[ 2 63] ; [ 25 345],[ 4.03448276 60.96551724] ; [ 22.96551724 347.03448276],0
p11,1,0.290324,1.118118,[50 15] ; [305  65],[53.04597701 11.95402299] ; [301.95402299  68.04597701],0
u4,1,0.320346,0.987531,[ 1 64] ; [ 15 355],[ 2.3908046 62.6091954] ; [ 13.6091954 356.3908046],0
u1,1,0.346914,0.884715,[22 43] ; [104 266],[18.82758621 46.17241379] ; [107.17241379 262.82758621],0
d3,1,0.36195,0.831115,[59  6] ; [319  49],[56.74364896  8.25635104] ; [321.25635104  46.74364896],0
p5,1,0.41043,0.677555,[11 54] ; [ 48 318],[ 8.89791183 56.10208817] ; [ 50.10208817 315.89791183],0
d5,1,0.426703,0.631779,[63  2] ; [361   6],[63.7962963  1.2037037] ; [360.2037037   6.7962963],0
b4,1,0.434324,0.611232,[36 29] ; [224 146],[38.85057471 26.14942529] ; [221.14942529 148.85057471],0
n2,1,0.43652,0.605413,[8 5] ; [52 20],[9.17647059 3.82352941] ; [50.82352941 21.17647059],0
n1,1,0.470794,0.520111,[4 9] ; [29 41],[5.1686747 7.8313253] ; [27.8313253 42.1686747],0
a5,1,0.509647,0.434791,[58  7] ; [319  51],[56.33333333  8.66666667] ; [320.66666667  49.33333333],0
p1,1,0.520713,0.41248,[ 5 60] ; [ 38 332],[ 6.42528736 58.57471264] ; [ 36.57471264 333.42528736],0
u2,1,0.524787,0.404475,[5 5] ; [40 26],[5.92105263 4.07894737] ; [39.07894737 26.92105263],0
