Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,36.670627,[ 9 42] ; [83 39],[27.12138728 23.87861272] ; [64.87861272 57.12138728],1
s7,1,0.0,27.399959,[ 8 39] ; [70 42],[23.05660377 23.94339623] ; [54.94339623 57.05660377],1
s3,1,2e-06,22.724769,[14 36] ; [82 39],[28.07017544 21.92982456] ; [67.92982456 53.07017544],1
s8,1,4e-06,21.460346,[ 7 44] ; [63 59],[20.63583815 30.36416185] ; [49.36416185 72.63583815],1
s5,1,1e-05,19.482574,[ 5 44] ; [54 63],[17.41566265 31.58433735] ; [41.58433735 75.41566265],1
p4,1,0.000258,13.350219,[14 35] ; [72 49],[24.78823529 24.21176471] ; [61.21176471 59.78823529],1
r1,1,0.000386,12.599682,[34 16] ; [109  12],[41.8128655  8.1871345] ; [101.1871345  19.8128655],1
v1,1,0.005544,7.692714,[14 37] ; [61 60],[22.23837209 28.76162791] ; [52.76162791 68.23837209],0
n6,1,0.012512,6.23687,[31 20] ; [95 25],[37.57894737 13.42105263] ; [88.42105263 31.57894737],0
p10,1,0.028984,4.768572,[22 27] ; [74 43],[28.3373494 20.6626506] ; [67.6626506 49.3373494],0
p9,1,0.037174,4.342425,[27 21] ; [86 32],[32.6746988 15.3253012] ; [80.3253012 37.6746988],0
a6,1,0.038987,4.26143,[38 13] ; [70 51],[32.02325581 18.97674419] ; [75.97674419 45.02325581],0
d5,1,0.045337,4.006056,[36 14] ; [103  18],[40.64327485  9.35672515] ; [98.35672515 22.64327485],0
b1,1,0.054514,3.696895,[19 32] ; [65 57],[24.76300578 26.23699422] ; [59.23699422 62.76300578],0
v2,1,0.076485,3.138055,[19 30] ; [63 54],[24.20481928 24.79518072] ; [57.79518072 59.20481928],0
s4,1,0.090547,2.864624,[ 7 44] ; [31 91],[11.20231214 39.79768786] ; [26.79768786 95.20231214],0
p3,1,0.093319,2.816163,[16 34] ; [56 66],[20.93023256 29.06976744] ; [51.06976744 70.93023256],0
n5,1,0.112089,2.524524,[27 24] ; [79 41],[31.61403509 19.38596491] ; [74.38596491 45.61403509],0
d4,1,0.116581,2.462666,[36 14] ; [100  21],[39.76608187 10.23391813] ; [96.23391813 24.76608187],0
a4,1,0.138279,2.197011,[19 32] ; [60 61],[23.4244186 27.5755814] ; [55.5755814 65.4244186],0
n2,1,0.170639,1.877323,[8 5] ; [36  9],[9.86206897 3.13793103] ; [34.13793103 10.86206897],0
a5,1,0.175181,1.838036,[31 20] ; [87 35],[34.78612717 16.21387283] ; [83.21387283 38.78612717],0
n4,1,0.184033,1.764754,[29 22] ; [81 39],[32.80701754 18.19298246] ; [77.19298246 42.80701754],0
a8,1,0.187757,1.735127,[ 3 41] ; [16 94],[ 5.42857143 38.57142857] ; [13.57142857 96.42857143],0
p2,1,0.200057,1.641955,[32 18] ; [90 32],[35.46511628 14.53488372] ; [86.53488372 35.46511628],0
u1,1,0.204596,1.609258,[ 7 44] ; [27 95],[10.02312139 40.97687861] ; [23.97687861 98.02312139],0
b5,1,0.273797,1.197622,[37 14] ; [78 44],[33.9017341 17.0982659] ; [81.0982659 40.9017341],0
b4,1,0.283076,1.152265,[26 25] ; [73 49],[29.1849711 21.8150289] ; [69.8150289 52.1849711],0
p6,1,0.28632,1.136843,[13 36] ; [42 78],[15.94674556 33.05325444] ; [39.05325444 80.94674556],0
d1,1,0.313798,1.014623,[25 26] ; [70 52],[28.00578035 22.99421965] ; [66.99421965 55.00578035],0
s1,1,0.476896,0.505952,[ 2 49] ; [  8 111],[ 3. 48.] ; [  7. 112.],0
p7,1,0.557451,0.344137,[24 26] ; [63 56],[25.73964497 24.26035503] ; [61.26035503 57.73964497],0
d2,1,0.573039,0.317623,[25 26] ; [65 56],[26.68604651 24.31395349] ; [63.31395349 57.68604651],0
v3,1,0.577377,0.310494,[15 32] ; [42 73],[16.53703704 30.46296296] ; [40.46296296 74.53703704],0
n1,1,0.608586,0.262239,[5 7] ; [22 22],[5.78571429 6.21428571] ; [21.21428571 22.78571429],0
u3,1,0.619695,0.246296,[10  7] ; [25 13],[10.81818182  6.18181818] ; [24.18181818 13.81818182],0
a2,1,0.630402,0.231516,[12 39] ; [33 89],[13.26589595 37.73410405] ; [31.73410405 90.26589595],0
b2,1,0.6935,0.155322,[ 6 18] ; [19 46],[ 6.74157303 17.25842697] ; [18.25842697 46.74157303],0
b3,1,0.6935,0.155322,[ 6 18] ; [19 46],[ 6.74157303 17.25842697] ; [18.25842697 46.74157303],0
u2,1,0.702433,0.145953,[8 9] ; [20 18],[8.65454545 8.34545455] ; [19.34545455 18.65454545],0
n3,1,0.764763,0.08954,[8 2] ; [34 11],[7.63636364 2.36363636] ; [34.36363636 10.63636364],0
v4,1,0.772311,0.083725,[47  3] ; [116   6],[47.38372093  2.61627907] ; [115.61627907   6.38372093],0
a7,1,0.846257,0.037596,[37 13] ; [92 30],[37.5 12.5] ; [91.5 30.5],0
d3,1,0.905371,0.014132,[33 17] ; [81 40],[33.33333333 16.66666667] ; [80.66666667 40.33333333],0
p8,1,0.911853,0.012255,[18 31] ; [43 77],[17.68639053 31.31360947] ; [43.31360947 76.68639053],0
r3,1,0.941009,0.005476,[49  2] ; [115   5],[48.9122807  2.0877193] ; [115.0877193   4.9122807],0
a3,1,0.976492,0.000868,[34 16] ; [82 39],[33.91812865 16.08187135] ; [82.08187135 38.91812865],0
