Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,4.7e-05,16.555479,[25 46] ; [37 14],[36.08196721 34.91803279] ; [25.91803279 25.08196721],1
p10,1,0.00295,8.838336,[37 36] ; [40 12],[44.968 28.032] ; [32.032 19.968],0
p3,1,0.00899,6.824792,[24 50] ; [29 23],[31.12698413 42.87301587] ; [21.87301587 30.12698413],0
p4,1,0.028246,4.812969,[29 44] ; [31 21],[35.04 37.96] ; [24.96 27.04],0
s3,1,0.041877,4.140163,[45 28] ; [22 29],[39.44354839 33.55645161] ; [27.55645161 23.44354839],0
r1,1,0.047056,3.94339,[60 13] ; [49  3],[63.656  9.344] ; [45.344  6.656],0
s2,1,0.054114,3.709173,[36 38] ; [16 35],[30.784 43.216] ; [21.216 29.784],0
p6,1,0.068567,3.317003,[13 60] ; [16 34],[17.21138211 55.78861789] ; [11.78861789 38.21138211],0
v3,1,0.069712,3.289777,[15 50] ; [19 30],[19.38596491 45.61403509] ; [14.61403509 34.38596491],0
a8,1,0.071527,3.247622,[10 58] ; [ 2 45],[ 7.09565217 60.90434783] ; [ 4.90434783 42.09565217],0
v2,1,0.080087,3.063127,[28 39] ; [28 20],[32.62608696 34.37391304] ; [23.37391304 24.62608696],0
p2,1,0.08035,3.057802,[51 23] ; [43  9],[55.20634921 18.79365079] ; [38.79365079 13.20634921],0
u3,1,0.126699,2.332495,[21  3] ; [13  6],[18.97674419  5.02325581] ; [15.02325581  3.97674419],0
a4,1,0.155748,2.015033,[32 42] ; [16 36],[28.19047619 45.80952381] ; [19.80952381 32.19047619],0
u1,1,0.159448,1.979458,[10 64] ; [ 3 49],[ 7.63492063 66.36507937] ; [ 5.36507937 46.63492063],0
u2,1,0.18684,1.74236,[19  4] ; [13  7],[17.11627907  5.88372093] ; [14.88372093  5.11627907],0
d5,1,0.187767,1.735051,[53 20] ; [43  9],[56.064 16.936] ; [39.936 12.064],0
s1,1,0.206192,1.597966,[ 5 67] ; [ 1 50],[ 3.51219512 68.48780488] ; [ 2.48780488 48.51219512],0
a7,1,0.259314,1.272414,[47 27] ; [38 14],[49.92063492 24.07936508] ; [35.07936508 16.92063492],0
p9,1,0.267963,1.227143,[48 25] ; [39 13],[50.808 22.192] ; [36.192 15.808],0
p11,1,0.294628,1.098351,[46 28] ; [37 15],[48.74603175 25.25396825] ; [34.25396825 17.74603175],0
n4,1,0.306285,1.046628,[41 33] ; [24 28],[38.17460317 35.82539683] ; [26.82539683 25.17460317],0
s6,1,0.323105,0.976336,[37 36] ; [31 21],[39.712 33.288] ; [28.288 23.712],0
b4,1,0.350578,0.871366,[46 28] ; [28 24],[43.46031746 30.53968254] ; [30.53968254 21.46031746],0
