Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,95.661782,[284   8] ; [24 21],[266.87240356  25.12759644] ; [41.12759644  3.87240356],1
r2,1,0.0,91.003846,[283   8] ; [24 20],[266.67761194  24.32238806] ; [40.32238806  3.67761194],1
r1,1,0.0,64.785116,[231  60] ; [10 36],[208.10385757  82.89614243] ; [32.89614243 13.10385757],1
v4,1,0.0,49.206815,[286   7] ; [32 13],[275.66272189  17.33727811] ; [42.33727811  2.66272189],1
s6,1,0.0,28.99006,[202  82] ; [14 32],[185.89090909  98.10909091] ; [30.10909091 15.89090909],1
a7,1,4.5e-05,16.651158,[204  88] ; [18 28],[191.78698225 100.21301775] ; [30.21301775 15.78698225],1
p7,1,9.6e-05,15.211752,[179 111] ; [13 30],[167.20720721 122.79279279] ; [24.79279279 18.20720721],1
d5,1,0.000222,13.633362,[231  60] ; [25 21],[221.05637982  69.94362018] ; [34.94362018 11.05637982],1
d1,1,0.000272,13.253154,[161 132] ; [12 34],[149.52507375 143.47492625] ; [23.47492625 22.52507375],1
p6,1,0.000352,12.770034,[112 180] ; [ 5 40],[101.3768546 190.6231454] ; [15.6231454 29.3768546],1
a4,1,0.000643,11.648452,[130 161] ; [ 8 37],[119.51785714 171.48214286] ; [18.48214286 26.51785714],1
s2,1,0.002042,9.511685,[147 144] ; [12 34],[137.29673591 153.70326409] ; [21.70326409 24.29673591],0
s5,1,0.003101,8.747234,[101 183] ; [ 6 39],[ 92.36474164 191.63525836] ; [14.63525836 30.36474164],0
s8,1,0.004366,8.125043,[121 170] ; [ 9 37],[112.25519288 178.74480712] ; [17.74480712 28.25519288],0
v1,1,0.004424,8.100892,[117 172] ; [ 8 36],[108.48348348 180.51651652] ; [16.51651652 27.48348348],0
p11,1,0.00523,7.798007,[228  65] ; [27 19],[220.39823009  72.60176991] ; [34.60176991 11.39823009],0
s3,1,0.005976,7.557638,[161 130] ; [15 30],[152.42857143 138.57142857] ; [23.57142857 21.42857143],0
a2,1,0.007585,7.129032,[ 61 232] ; [ 2 44],[ 54.45132743 238.54867257] ; [ 8.54867257 37.45132743],0
n4,1,0.007945,7.04588,[230  62] ; [28 18],[222.88757396  69.11242604] ; [35.11242604 10.88757396],0
u3,1,0.0085,6.924941,[56 40] ; [ 6 16],[50.44067797 45.55932203] ; [11.55932203 10.44067797],0
p9,1,0.01121,6.431645,[237  51] ; [29 15],[230.74698795  57.25301205] ; [35.25301205  8.74698795],0
u2,1,0.012111,6.294577,[53 43] ; [ 6 17],[47.59663866 48.40336134] ; [11.40336134 11.59663866],0
d3,1,0.01318,6.144761,[189 103] ; [21 25],[181.42011834 110.57988166] ; [28.57988166 17.42011834],0
d4,1,0.013481,6.104886,[227  65] ; [28 18],[220.29585799  71.70414201] ; [34.70414201 11.29585799],0
a6,1,0.027012,4.890075,[184 109] ; [21 25],[177.18289086 115.81710914] ; [27.81710914 18.18289086],0
p10,1,0.029589,4.73299,[227  62] ; [28 16],[221.30630631  67.69369369] ; [33.69369369 10.30630631],0
d2,1,0.032295,4.58279,[134 158] ; [13 32],[127.37091988 164.62908012] ; [19.62908012 25.37091988],0
a3,1,0.033297,4.530423,[196  95] ; [23 22],[189.66964286 101.33035714] ; [29.33035714 15.66964286],0
p4,1,0.039993,4.218192,[174 118] ; [20 26],[167.59763314 124.40236686] ; [26.40236686 19.59763314],0
a5,1,0.044772,4.027207,[203  90] ; [25 21],[197.0619469  95.9380531] ; [30.9380531 15.0619469],0
p8,1,0.059786,3.543306,[151 140] ; [17 29],[145.06824926 145.93175074] ; [22.93175074 23.06824926],0
n3,1,0.070705,3.266573,[52 19] ; [11 10],[48.61956522 22.38043478] ; [14.38043478  6.61956522],0
